personId,playerName_x,season_year,spoe_per_shot_x,n_shots_x,se_per_shot_x,playerName_x1,spoe_per_shot_x1,n_shots_x1,se_per_shot_x1,pair
203087,Lamb,2019,-0.018027773972577807,479,0.052064907327602244,Lamb,0.02583927574848421,276,0.07224745659415836,2019-20 -> 2020-21
1627736,Beasley,2019,-0.016265350026238527,534,0.05302834242740637,Beasley,0.0033900759331887305,600,0.05043157336121886,2019-20 -> 2020-21
203382,Baynes,2019,-0.024084987404373214,381,0.060118830365315526,Baynes,-0.15150196971549298,304,0.06443465908520835,2019-20 -> 2020-21
1626179,Rozier,2019,-0.00985124982584735,941,0.039129318316178004,Rozier,0.040487881198481616,1134,0.0363350125401004,2019-20 -> 2020-21
201980,Green,2019,-0.019572883600674683,474,0.060546884330758596,Green,0.05815057889290266,544,0.05829280125032084,2019-20 -> 2020-21
1628983,Gilgeous-Alexander,2019,-0.009481213185775685,1015,0.03459761296401183,Gilgeous-Alexander,0.06729293054962128,565,0.04756963677384876,2019-20 -> 2020-21
202339,Bledsoe,2019,-0.013970795338305753,703,0.04264770568490322,Bledsoe,-0.02560769587137435,730,0.04516080237255833,2019-20 -> 2020-21
201144,Conley,2019,-0.017726606701615355,567,0.05054584299251908,Conley,0.07209769973015163,640,0.04914317392873453,2019-20 -> 2020-21
202704,Jackson,2019,-0.030947401788219874,326,0.06625667637324648,Jackson,0.06439935895327388,585,0.050263588986678084,2019-20 -> 2020-21
202689,Walker,2019,-0.011384340933749232,889,0.041531810969738424,Walker,0.00874780766474361,676,0.047540074401557754,2019-20 -> 2020-21
1627826,Zubac,2019,-0.027620719186159493,385,0.04530010119248572,Zubac,-0.005301618564769762,394,0.04355326481702818,2019-20 -> 2020-21
2772,Ariza,2019,-0.03289563819954453,324,0.07061144338900831,Ariza,-0.11252261779953204,241,0.08115114430920325,2019-20 -> 2020-21
203937,Anderson,2019,-0.03259089807252074,331,0.060324088239394336,Anderson,0.03946326891619922,658,0.045982756480456195,2019-20 -> 2020-21
1626149,Harrell,2019,-0.01452341054448761,812,0.03226027991792724,Harrell,0.08069215910327564,603,0.0373841049021255,2019-20 -> 2020-21
1627814,Lee,2019,-0.024130876772224568,511,0.05329738003185638,Lee,0.14822117582347982,274,0.07963214912831618,2019-20 -> 2020-21
1629028,Ayton,2019,-0.02199568620926384,568,0.038841810784408216,Ayton,0.11404392286583287,687,0.035532043003386006,2019-20 -> 2020-21
1629627,Williamson,2019,-0.03513528539775513,360,0.04901784153437157,Williamson,0.05172008248665115,1037,0.02906029585301161,2019-20 -> 2020-21
203524,Hill,2019,-0.0460509714856639,278,0.07615663507182353,Hill,-0.1480035581559743,298,0.07615502704384262,2019-20 -> 2020-21
1628404,Hart,2019,-0.0255707467756828,532,0.05618936410296991,Hart,-0.06030520323440686,344,0.06675406397141571,2019-20 -> 2020-21
1629056,Davis,2019,-0.03126728013319006,436,0.058944287005897114,Davis,-0.03934982389115149,456,0.05862143901174306,2019-20 -> 2020-21
1627827,Finney-Smith,2019,-0.026685314768325058,522,0.05417619573184516,Finney-Smith,0.06361454418849395,466,0.05934770589688849,2019-20 -> 2020-21
1628989,Huerter,2019,-0.023190837199387797,610,0.05045895898771946,Huerter,0.01852755045590214,731,0.04568951933111672,2019-20 -> 2020-21
1628969,Bridges,2019,-0.029656893121399706,484,0.051790076114327704,Bridges,0.13583227332869433,669,0.04617887143169233,2019-20 -> 2020-21
202083,Matthews,2019,-0.0345636222260171,422,0.06413309320255557,Matthews,-0.11614563953774239,252,0.08506320869133602,2019-20 -> 2020-21
202709,Joseph,2019,-0.03613577169324524,412,0.05774842952051731,Joseph,0.04713787029665658,426,0.05489006248291307,2019-20 -> 2020-21
1627750,Murray,2019,-0.016663852976787352,894,0.03852010379573503,Murray,0.09719186238155664,792,0.04170703561326384,2019-20 -> 2020-21
1628389,Adebayo,2019,-0.019941156524614916,790,0.03241283977562727,Adebayo,0.0829478302266628,800,0.03287967138292638,2019-20 -> 2020-21
1626153,Wright,2019,-0.03847600714314698,411,0.0550672767808059,Wright,-0.01601963219728206,518,0.04999355755504183,2019-20 -> 2020-21
203458,Len,2019,-0.04982525613070836,319,0.056479432313095275,Len,0.11391253855212262,278,0.05780480439207525,2019-20 -> 2020-21
1629637,Hayes,2019,-0.06178903874644849,259,0.05063890713368692,Hayes,0.017558510069474866,280,0.054003970662160485,2019-20 -> 2020-21
203486,Plumlee,2019,-0.057239560108745105,288,0.05166863330068036,Plumlee,0.04630490618102836,381,0.04680455182371226,2019-20 -> 2020-21
203082,Ross,2019,-0.019541029420299044,846,0.04325942411958204,Ross,-0.014339623722941742,616,0.04799618657003427,2019-20 -> 2020-21
202692,Burks,2019,-0.02154116158933646,768,0.04216859163660452,Burks,0.013499105889264229,500,0.0547561162554039,2019-20 -> 2020-21
1628369,Tatum,2019,-0.014349959965623757,1226,0.033135590503561255,Tatum,0.02630718398507919,1318,0.03182836667443614,2019-20 -> 2020-21
1628470,Craig,2019,-0.06824934300357179,269,0.07353167944259384,Craig,0.0024946463695967834,227,0.07863982029642128,2019-20 -> 2020-21
201935,Harden,2019,-0.012496129866648302,1514,0.0320697736055639,Harden,0.031960745622965955,734,0.044456606641911284,2019-20 -> 2020-21
201599,Jordan,2019,-0.06615962562644034,287,0.04914565196529456,Jordan,0.0009026393232547214,249,0.04855709359350288,2019-20 -> 2020-21
1628368,Fox,2019,-0.02485254690657815,815,0.03803202606002465,Fox,0.02729274835336058,1110,0.03380523787735385,2019-20 -> 2020-21
1628978,DiVincenzo,2019,-0.04020134058710942,510,0.05297944340979486,DiVincenzo,-0.06257308490939094,603,0.05099217051831667,2019-20 -> 2020-21
1628964,Bamba,2019,-0.07234452016760051,286,0.06669185199039412,Bamba,-0.03118303407449939,301,0.06585870953508552,2019-20 -> 2020-21
203493,Bullock Jr.,2019,-0.09253951877886735,224,0.08170516459968716,Bullock Jr.,0.10373405332149556,561,0.055710052561635685,2019-20 -> 2020-21
202954,Wanamaker,2019,-0.05999469580138057,362,0.05825161862116174,Wanamaker,-0.2131578014875465,299,0.0643973281850084,2019-20 -> 2020-21
1626163,Kaminsky,2019,-0.07236718311307012,307,0.06607579151318149,Kaminsky,0.010154988658439734,257,0.07046623385936177,2019-20 -> 2020-21
1626192,Connaughton,2019,-0.07640427212055102,301,0.06998441259307081,Connaughton,0.0314266382230285,387,0.0660880328157598,2019-20 -> 2020-21
1626196,Richardson,2019,-0.03612342832404807,646,0.04592460031924098,Richardson,-0.038429943258445974,618,0.04786372793498935,2019-20 -> 2020-21
203496,Covington,2019,-0.03272569239169917,723,0.047696523406427035,Covington,-0.017839359943000867,509,0.057732654467631025,2019-20 -> 2020-21
203507,Antetokounmpo,2019,-0.019396614662906375,1238,0.029793536745696646,Antetokounmpo,0.020949437910873548,1100,0.031166398093375937,2019-20 -> 2020-21
202397,Smith,2019,-0.035111533463585295,689,0.04222546213415599,Smith,-0.04778131360984904,297,0.06160082865535093,2019-20 -> 2020-21
203076,Davis,2019,-0.022505796354888915,1096,0.031377265237462176,Davis,-0.0007972123943108796,613,0.04180433393102148,2019-20 -> 2020-21
202687,Biyombo,2019,-0.08900315885081521,278,0.05399680315380545,Biyombo,-0.08830961593253943,242,0.05665230625560879,2019-20 -> 2020-21
1626224,Osman,2019,-0.04065058900714546,609,0.04955624171468308,Osman,-0.1798985465075773,586,0.05116867493800022,2019-20 -> 2020-21
203469,Zeller,2019,-0.05471864206227121,479,0.046454782852979465,Zeller,-0.033290521969961843,324,0.053883576682278056,2019-20 -> 2020-21
203085,Rivers,2019,-0.05382263056901389,501,0.055345822227086124,Rivers,0.014255116522189365,245,0.08110453591441043,2019-20 -> 2020-21
1629134,Nunn,2019,-0.030614271459371015,914,0.039312194854841616,Nunn,0.06855175860093903,658,0.047313966986167105,2019-20 -> 2020-21
2546,Anthony,2019,-0.03609567966063709,782,0.040149604104474504,Anthony,0.034739261584418896,777,0.0427993679584982,2019-20 -> 2020-21
203991,Capela,2019,-0.07384256182237729,388,0.043503622449350465,Capela,-0.06139004708086157,695,0.03360975815235814,2019-20 -> 2020-21
1629023,Washington,2019,-0.04912032631393736,589,0.047413002441559805,Washington,-0.04345584576055922,686,0.04457686690806063,2019-20 -> 2020-21
1628398,Kuzma,2019,-0.04428101387696087,668,0.045146621204758104,Kuzma,-0.02037177539523327,757,0.044072577688291925,2019-20 -> 2020-21
1629684,Williams,2019,-0.1409664836759757,211,0.08182030382626058,Williams,0.0131109298932817,247,0.07820425471973531,2019-20 -> 2020-21
1629638,Alexander-Walker,2019,-0.11243772524058013,266,0.07413658135207377,Alexander-Walker,-0.04732709725631678,458,0.056503311563474386,2019-20 -> 2020-21
1628988,Holiday,2019,-0.05536795111691416,563,0.04939724317460997,Holiday,-0.12949080301125446,436,0.056514589745115945,2019-20 -> 2020-21
1628384,Anunoby,2019,-0.056638024922568316,566,0.048179982672553606,Anunoby,0.03515957628842868,519,0.053111696894121076,2019-20 -> 2020-21
201571,Augustin,2019,-0.06972257990262555,461,0.055449809929542536,Augustin,-0.029835960280733965,343,0.06943407343658312,2019-20 -> 2020-21
1628402,Jackson,2019,-0.0990032357411476,331,0.06539900336944661,Jackson,0.10131451668142227,293,0.07186480498615556,2019-20 -> 2020-21
200768,Lowry,2019,-0.04082429490127354,803,0.044322413831339176,Lowry,0.06587726318655115,596,0.05113571144309145,2019-20 -> 2020-21
203115,Barton,2019,-0.04447759339871166,738,0.04290680591388609,Barton,-0.04553766595673356,608,0.04808910917227306,2019-20 -> 2020-21
201152,Young,2019,-0.05579189876808855,601,0.047030893231129293,Young,0.0726168928654446,662,0.0384602925672352,2019-20 -> 2020-21
203487,Carter-Williams,2019,-0.1310387702813509,260,0.06876779521446173,Carter-Williams,-0.1716440555545302,270,0.06583160284061408,2019-20 -> 2020-21
203083,Drummond,2019,-0.04346453859182382,784,0.03411500399365093,Drummond,-0.15923983334649858,572,0.039034023841407695,2019-20 -> 2020-21
1629680,Thybulle,2019,-0.1289477518489625,265,0.07563518841994489,Thybulle,-0.15832707173681046,243,0.07916005841772203,2019-20 -> 2020-21
203078,Beal,2019,-0.026423615919783504,1303,0.032069900471310316,Beal,0.05773043521108093,1382,0.030010722415005176,2019-20 -> 2020-21
1628984,Graham,2019,-0.0381500111393606,963,0.040877981668223894,Graham,-0.004045230612455889,669,0.05077281302942027,2019-20 -> 2020-21
200765,Rondo,2019,-0.11387515078260764,328,0.0646206960115148,Rondo,-0.028413959110220367,215,0.08027576908201599,2019-20 -> 2020-21
1628449,Boucher,2019,-0.125021750229308,299,0.06535243184038635,Boucher,0.043402921691144465,560,0.049036500909072245,2019-20 -> 2020-21
1629675,Reid,2019,-0.15399880832470747,243,0.07396950780040845,Reid,0.03373423134412961,581,0.04568464771480426,2019-20 -> 2020-21
203506,Oladipo,2019,-0.15297708272101232,246,0.07529293665643144,Oladipo,-0.12896803343174235,576,0.04915650578247997,2019-20 -> 2020-21
203516,Ennis III,2019,-0.10581492765427125,359,0.06270042821897814,Ennis III,0.06462925155012807,243,0.07563864621921214,2019-20 -> 2020-21
1627884,Jones Jr.,2019,-0.11427886488802835,349,0.057854094165512716,Jones Jr.,-0.15062554031180098,304,0.06596688417845496,2019-20 -> 2020-21
1628366,Ball,2019,-0.05810264886621056,687,0.047820244831036356,Ball,-0.003945667748631,700,0.04882823793723408,2019-20 -> 2020-21
1628382,Jackson,2019,-0.11757568445135978,341,0.06544845493867703,Jackson,-0.07470972539794091,221,0.08306143669086023,2019-20 -> 2020-21
1628976,Carter Jr.,2019,-0.11749208572876128,343,0.051164198084778165,Carter Jr.,-0.011437333694459664,457,0.04676899997109558,2019-20 -> 2020-21
1627863,House Jr.,2019,-0.07503558311980729,539,0.05512468345123882,House Jr.,-0.11154876337765236,272,0.07547498572347243,2019-20 -> 2020-21
203109,Crowder,2019,-0.0719910204734436,563,0.055009620937869305,Crowder,0.04477765310055154,492,0.0605592150099293,2019-20 -> 2020-21
203110,Green,2019,-0.1294415412737394,316,0.06614685561110956,Green,-0.1032230858905302,380,0.05741004584044803,2019-20 -> 2020-21
1628425,Brown,2019,-0.1602623830108454,256,0.0767754718172177,Brown,0.07516399311551075,335,0.0700696254828412,2019-20 -> 2020-21
1627823,Hernangomez,2019,-0.16689621341266514,247,0.07647650861826091,Hernangomez,-0.08257676140100573,299,0.0714307365123724,2019-20 -> 2020-21
201572,Lopez,2019,-0.06250868722188345,671,0.04653222695996021,Lopez,0.04797156430097473,640,0.046534902730143914,2019-20 -> 2020-21
204001,Porzingis,2019,-0.04550597969451021,932,0.03836764618108814,Porzingis,0.03454345756415794,683,0.04348867253427949,2019-20 -> 2020-21
1628386,Allen,2019,-0.0921020628831596,465,0.03910154672359184,Allen,-0.007303810633870183,482,0.041269499665472054,2019-20 -> 2020-21
1627936,Caruso,2019,-0.15165227781357055,291,0.06839950414286015,Caruso,-0.03625864816869886,305,0.06789273878971214,2019-20 -> 2020-21
1629012,Sexton,2019,-0.04093465791593558,1086,0.032828815945348096,Sexton,-0.010573225871536635,1105,0.032748985703975705,2019-20 -> 2020-21
201952,Teague,2019,-0.0916874859161334,489,0.049260630854898416,Teague,-0.014311767954666266,284,0.06692085911617232,2019-20 -> 2020-21
1627761,Bembry,2019,-0.19680728648625526,228,0.07145891446061584,Bembry,-0.03405927180685976,228,0.06995453976575956,2019-20 -> 2020-21
203952,Wiggins,2019,-0.04734167405924167,978,0.03648583754920667,Wiggins,0.024855780627379382,1058,0.03518230167245534,2019-20 -> 2020-21
1628370,Monk,2019,-0.09502779791453206,488,0.05277928944794388,Monk,0.021773518136882688,399,0.06156857715295407,2019-20 -> 2020-21
1629645,Porter Jr.,2019,-0.11107551256123198,421,0.05541737950514546,Porter Jr.,-0.06696886913990478,367,0.06195847996866106,2019-20 -> 2020-21
1627732,Simmons,2019,-0.07315028015179087,647,0.03578772983318975,Simmons,-0.043826044168381324,583,0.03845401574227676,2019-20 -> 2020-21
202684,Thompson,2019,-0.08432891448549489,562,0.03980884379965804,Thompson,0.007828001037427366,326,0.05289044718883354,2019-20 -> 2020-21
1628971,Brown,2019,-0.10701240049592312,447,0.05069067661929802,Brown,-0.012419355599596055,423,0.04933398335196109,2019-20 -> 2020-21
1629060,Hachimura,2019,-0.08903000837997652,545,0.04416964370939544,Hachimura,-0.0051014250477064175,648,0.04182585303078625,2019-20 -> 2020-21
203935,Smart,2019,-0.07338441060399627,682,0.04812143409195124,Smart,-0.03646876707363029,510,0.05516364271396993,2019-20 -> 2020-21
1629635,Doumbouya,2019,-0.213767517639738,236,0.07603567732779164,Doumbouya,-0.27744893745458066,282,0.068848156905783,2019-20 -> 2020-21
201950,Holiday,2019,-0.050312671852655436,1006,0.0361184084713313,Holiday,0.08432856367076214,823,0.03997680487450085,2019-20 -> 2020-21
1629022,Walker IV,2019,-0.14398198624633224,357,0.05791991989450585,Walker IV,-0.07331399993408762,609,0.04864231455641527,2019-20 -> 2020-21
1627749,Murray,2019,-0.0813527679373413,637,0.04181372369142361,Murray,-0.0437640366309155,974,0.034636615122137504,2019-20 -> 2020-21
1628374,Markkanen,2019,-0.08929180069155707,591,0.0500053619629526,Markkanen,0.08479537189014007,521,0.054165133461642416,2019-20 -> 2020-21
1629647,Bazley,2019,-0.1669334969574954,317,0.06636269107738005,Bazley,-0.17493683754787162,690,0.04454243257786346,2019-20 -> 2020-21
203107,Satoransky,2019,-0.09696357087697187,551,0.04911076483729678,Satoransky,0.07946738048491397,329,0.06322752631706831,2019-20 -> 2020-21
1629652,Dort,2019,-0.2489452300647869,218,0.08011427424400472,Dort,-0.1021639641451474,639,0.04855691520878692,2019-20 -> 2020-21
201569,Gordon,2019,-0.11947455305076687,463,0.05973426711173637,Gordon,-0.007771738011539538,367,0.06525387887922711,2019-20 -> 2020-21
201933,Griffin,2019,-0.22187378401763794,250,0.0759157175194961,Griffin,-0.07118598941038479,411,0.059767728549893706,2019-20 -> 2020-21
1628407,Bacon,2019,-0.23746711736503323,244,0.07125257764516515,Bacon,-0.12536179982809773,726,0.0417881694914355,2019-20 -> 2020-21
1629636,Garland,2019,-0.08320445751325223,699,0.04492663152618656,Garland,-0.015412390072925459,802,0.040419848796311574,2019-20 -> 2020-21
1629014,Simons,2019,-0.11342766291045082,536,0.05106082605948841,Simons,0.07158911992116314,401,0.06582174681298243,2019-20 -> 2020-21
1629631,Hunter,2019,-0.09098932323945019,683,0.045584861423653096,Hunter,0.05557669412100143,248,0.07369513300106227,2019-20 -> 2020-21
101150,Williams,2019,-0.06650757839816591,936,0.03759377672398215,Williams,-0.046844046746399935,646,0.04413236560738909,2019-20 -> 2020-21
1627747,LeVert,2019,-0.08595381354670262,732,0.041745467557554115,LeVert,-0.07513333806662718,814,0.03977185026932313,2019-20 -> 2020-21
1628977,Diallo,2019,-0.2128528905288818,296,0.060211917190035845,Diallo,-0.04228911531188175,470,0.04822323847497478,2019-20 -> 2020-21
1629001,Melton,2019,-0.1685010887253024,401,0.05641301468177142,Melton,0.0232804380283262,393,0.06236853135842714,2019-20 -> 2020-21
1627783,Siakam,2019,-0.06401561477387929,1104,0.03415612374423408,Siakam,-0.028180811639551134,961,0.035557921824230364,2019-20 -> 2020-21
203901,Payton,2019,-0.1615545360077147,440,0.04983840934695571,Payton,-0.13087411119255002,622,0.04226633370241566,2019-20 -> 2020-21
203944,Randle,2019,-0.0716298865869695,1006,0.03405923730844831,Randle,0.05193789453289956,1321,0.030969801208550484,2019-20 -> 2020-21
1629006,Okogie,2019,-0.18163114677566672,398,0.05739909278134458,Okogie,-0.23181479822142004,254,0.0730413694581714,2019-20 -> 2020-21
1627832,VanVleet,2019,-0.09718704047359253,773,0.04357609620079922,VanVleet,-0.05183358427025726,870,0.04201769824948832,2019-20 -> 2020-21
203914,Harris,2019,-0.14496658931424636,519,0.05133995860952329,Harris,-0.13498513549455893,345,0.06341071996503302,2019-20 -> 2020-21
202066,Temple,2019,-0.13086940940775424,587,0.05337491540720481,Temple,-0.09741814099634633,381,0.06339408070990606,2019-20 -> 2020-21
1629632,White,2019,-0.09893912734813903,792,0.04287255554723212,White,-0.05185351962376242,902,0.04077031208148876,2019-20 -> 2020-21
1627763,Brogdon,2019,-0.10624293538418188,744,0.04140246703667029,Brogdon,-0.048195256247694655,980,0.03710690652964928,2019-20 -> 2020-21
1628970,Bridges,2019,-0.10839115756723676,753,0.042204433309448966,Bridges,0.04370775464364306,622,0.047052941782135926,2019-20 -> 2020-21
201937,Rubio,2019,-0.11882376420902048,692,0.04307491468500651,Rubio,-0.17207781527569857,498,0.0535981219512207,2019-20 -> 2020-21
1629630,Morant,2019,-0.08955590142495747,937,0.03416697245593069,Morant,-0.11504153481241473,957,0.03501620028621674,2019-20 -> 2020-21
202710,Butler,2019,-0.11123379344650085,758,0.03741036978287787,Butler,-0.010232550834521889,736,0.038018132202077407,2019-20 -> 2020-21
1626162,Oubre Jr.,2019,-0.10646451958744065,826,0.03948483425738823,Oubre Jr.,-0.11745385711426702,724,0.04285985965961107,2019-20 -> 2020-21
1628415,Brooks,2019,-0.08298284620764804,1068,0.03586616072945502,Brooks,-0.07785992056962784,1031,0.03604726780513284,2019-20 -> 2020-21
1629629,Reddish,2019,-0.16455512711597306,554,0.05063731047407326,Reddish,-0.2413961254984914,263,0.0735172355035199,2019-20 -> 2020-21
203897,LaVine,2019,-0.077597892718778,1199,0.03341856407009844,LaVine,0.08797040490871857,1123,0.0350456759774046,2019-20 -> 2020-21
203145,Bazemore,2019,-0.17631283157903885,534,0.05149870775085703,Bazemore,0.0076498191030387784,392,0.06112463116591965,2019-20 -> 2020-21
203932,Gordon,2019,-0.12514821156768058,767,0.03982865191378642,Gordon,-0.04190779079868696,499,0.05073634995674499,2019-20 -> 2020-21
1629673,Poole,2019,-0.19611707267071327,502,0.05504760425888937,Poole,0.0124538533294281,474,0.057510109903989165,2019-20 -> 2020-21
1627752,Prince,2019,-0.14033554707143422,739,0.04633535244969841,Prince,-0.06933102126576136,327,0.06686258904752841,2019-20 -> 2020-21
1629628,Barrett,2019,-0.20188586044724194,727,0.040712613006278715,Barrett,-0.06529592763110662,1060,0.03427941705102219,2019-20 -> 2020-21
201566,Westbrook,2019,-0.1201785326787875,1281,0.029262997354600844,Westbrook,-0.049243199378657086,1238,0.030862893341103037,2019-20 -> 2020-21
203999,Jokic,2020,0.22339994955160322,1293,0.029439771969860473,Jokic,0.23518215367264564,1311,0.029780275282377765,2020-21 -> 2021-22
201939,Curry,2020,0.16176901173727037,1365,0.03398142163407852,Curry,0.055420068436117416,1224,0.036355137736447156,2020-21 -> 2021-22
202696,Vucevic,2020,0.11932600953593073,1396,0.030375537505437714,Vucevic,0.03061770159204892,1154,0.032740198838128926,2020-21 -> 2021-22
101108,Paul,2020,0.1549158634755462,879,0.03820242722073259,Paul,0.11673227804519146,736,0.041488292427704805,2020-21 -> 2021-22
204060,Ingles,2020,0.23222425003098043,562,0.05608336281264524,Ingles,0.018496906350657427,285,0.08054829161906926,2020-21 -> 2021-22
202681,Irving,2020,0.11630947235827079,1086,0.03502956806851695,Irving,0.0982432720668036,616,0.04758944351997151,2020-21 -> 2021-22
1626158,Holmes,2020,0.20690265104260364,575,0.03900912022625343,Holmes,0.1623428386427372,300,0.05298324895098285,2020-21 -> 2021-22
201142,Durant,2020,0.19140633274205482,603,0.04588775600547111,Durant,0.13776197094847492,1115,0.033438260819537734,2020-21 -> 2021-22
202694,Morris Sr.,2020,0.19129522547871827,584,0.0507348148110823,Morris Sr.,0.05075594765376364,691,0.04502708936800705,2020-21 -> 2021-22
1627854,Forbes,2020,0.2037178741122991,529,0.05636556859444606,Forbes,0.08079091296235147,539,0.05392240234060219,2020-21 -> 2021-22
203954,Embiid,2020,0.11876353721584224,899,0.03503603912414512,Embiid,0.05598930269714523,1334,0.028999620615355107,2020-21 -> 2021-22
203897,LaVine,2020,0.08797040490871857,1123,0.0350456759774046,LaVine,0.01244241394879393,1186,0.033890283274321066,2020-21 -> 2021-22
1627759,Brown,2020,0.08591999297183449,1111,0.034705995221873946,Brown,0.047497773192396925,1217,0.033335471357570534,2020-21 -> 2021-22
1629029,Doncic,2020,0.0699747980088417,1351,0.03211409825029321,Doncic,0.04172578728249237,1403,0.03168960553502586,2020-21 -> 2021-22
203992,Bogdanovic,2020,0.16135946167771334,565,0.05334108873919539,Bogdanovic,0.030566611166375223,794,0.044848545898791996,2020-21 -> 2021-22
1629130,Robinson,2020,0.12692000927916022,717,0.05142437016676882,Robinson,0.011831441198978295,726,0.051396433083780814,2020-21 -> 2021-22
1628973,Brunson,2020,0.14507746810674457,627,0.04557548331039081,Brunson,0.11452709591023505,1008,0.03504607035168891,2020-21 -> 2021-22
1628969,Bridges,2020,0.13583227332869433,669,0.04617887143169233,Bridges,0.10100843749745828,858,0.03926065306119,2020-21 -> 2021-22
202685,Valanciunas,2020,0.11414903193776996,743,0.03619647573710848,Valanciunas,0.1264036641209687,938,0.03425918280264161,2020-21 -> 2021-22
1628381,Collins,2020,0.10997492496258857,771,0.03868422562832876,Collins,0.018048155025808834,644,0.0424641177531563,2020-21 -> 2021-22
203114,Middleton,2020,0.07887913421156048,1074,0.035151653613338045,Middleton,0.032590123471651654,1021,0.03747062845378708,2020-21 -> 2021-22
202699,Harris,2020,0.08975154347464796,924,0.035723036969785835,Harris,0.01791419543776164,1022,0.03462014730119097,2020-21 -> 2021-22
203552,Curry,2020,0.14837979525752998,552,0.052599920683649624,Curry,0.16751960630936263,739,0.045540040992346924,2020-21 -> 2021-22
203078,Beal,2020,0.05773043521108093,1382,0.030010722415005176,Beal,-0.027614529893708745,771,0.04030251950331692,2020-21 -> 2021-22
1629028,Ayton,2020,0.11404392286583287,687,0.035532043003386006,Ayton,0.2149501593670472,697,0.036007468804266425,2020-21 -> 2021-22
1626171,Portis,2020,0.12118582784314377,598,0.04496813435995432,Portis,0.05834450544766873,871,0.03952585476139928,2020-21 -> 2021-22
1626164,Booker,2020,0.05565339658491683,1287,0.03123597991801902,Booker,0.06112396480678899,1421,0.03054022694932354,2020-21 -> 2021-22
1628379,Kennard,2020,0.1722958761102083,414,0.061119098419511735,Kennard,0.15816608463950896,639,0.051426029147554564,2020-21 -> 2021-22
1627742,Ingram,2020,0.0647249641628213,1101,0.03452093150232103,Ingram,0.01695506521486475,983,0.03479172125061213,2020-21 -> 2021-22
202331,George,2020,0.07430044660572671,953,0.03873073104645381,George,-0.03926115434144597,636,0.04708925264684501,2020-21 -> 2021-22
201950,Holiday,2020,0.08432856367076214,823,0.03997680487450085,Holiday,0.11130193569790515,954,0.03734505240686736,2020-21 -> 2021-22
203944,Randle,2020,0.05193789453289956,1321,0.030969801208550484,Randle,-0.1254454268933443,1246,0.03204134393119033,2020-21 -> 2021-22
1628389,Adebayo,2020,0.0829478302266628,800,0.03287967138292638,Adebayo,0.01693817169571962,729,0.034180542971611855,2020-21 -> 2021-22
1630169,Haliburton,2020,0.10545503206759513,619,0.04843095020157151,Haliburton,0.08897246083263409,909,0.03928130914643391,2020-21 -> 2021-22
203493,Bullock Jr.,2020,0.10373405332149556,561,0.055710052561635685,Bullock Jr.,-0.013471976570667812,501,0.060454249529487615,2020-21 -> 2021-22
203468,McCollum,2020,0.06355700489198952,884,0.041182828471641585,McCollum,0.049820788655066534,1164,0.034932116676355596,2020-21 -> 2021-22
202722,Bertans,2020,0.11180086885713877,478,0.06317203435532757,Bertans,-0.07048294420097487,275,0.08200905632676866,2020-21 -> 2021-22
201568,Gallinari,2020,0.1124404637926968,475,0.05639176744456353,Gallinari,0.053369069992995025,597,0.04965117670972243,2020-21 -> 2021-22
203095,Fournier,2020,0.09854955589385801,541,0.05316886219062079,Fournier,0.020584152169298382,965,0.041726990746096315,2020-21 -> 2021-22
1626166,Payne,2020,0.13167555522022178,395,0.05972937898509635,Payne,-0.0668007213101056,587,0.047914105179267724,2020-21 -> 2021-22
1629057,Williams III,2020,0.19784309548387458,258,0.05382344885653185,Williams III,0.12147798578811074,368,0.04456673129265953,2020-21 -> 2021-22
1627777,Niang,2020,0.1251592605667382,405,0.06591698224483869,Niang,0.09581168222690958,563,0.055071442645976215,2020-21 -> 2021-22
1629026,Williams,2020,0.12238686045141105,411,0.054777182008750945,Williams,-0.029649723983277133,317,0.06421835389345441,2020-21 -> 2021-22
203084,Barnes,2020,0.07587161676283387,642,0.04597733160073576,Barnes,0.04604586690457551,834,0.041236947728865755,2020-21 -> 2021-22
1626149,Harrell,2020,0.08069215910327564,603,0.0373841049021255,Harrell,0.10819607590359705,555,0.03825362080704108,2020-21 -> 2021-22
201152,Young,2020,0.0726168928654446,662,0.0384602925672352,Young,0.012213535202322594,272,0.06382291761689321,2020-21 -> 2021-22
2544,James,2020,0.05805611957597074,823,0.03942371693587165,James,0.07603740696185401,1221,0.03260049117343789,2020-21 -> 2021-22
201961,Ellington,2020,0.13734832230077787,338,0.07426182219353304,Ellington,0.09231354674635317,237,0.09080372197311617,2020-21 -> 2021-22
201144,Conley,2020,0.07209769973015163,640,0.04914317392873453,Conley,0.07411324728706034,791,0.04421108347501722,2020-21 -> 2021-22
1626179,Rozier,2020,0.040487881198481616,1134,0.0363350125401004,Rozier,0.00824659932631834,1167,0.0359883595451118,2020-21 -> 2021-22
1629660,Jerome,2020,0.15679047807529728,287,0.07415277667263599,Jerome,-0.07439599261954716,328,0.06928815677880802,2020-21 -> 2021-22
1630217,Bane,2020,0.08969937853830474,499,0.05560261756091008,Bane,0.06424407125525243,1101,0.03658590637146725,2020-21 -> 2021-22
1628374,Markkanen,2020,0.08479537189014007,521,0.054165133461642416,Markkanen,-0.025718925420528876,703,0.046064521736036805,2020-21 -> 2021-22
