personId,playerName,total_shots,actual_points,exp_points,points_diff,pct_diff
1641708,Thompson,697,801,811.4921895575014,-10.492189557501433,-1.292948565991381
1630700,Daniels,923,990,1003.3197070194161,-13.319707019416114,-1.3275622566372842
1641721,Lewis,108,109,110.57443687138267,-1.574436871382673,-1.4238576992591951
1629614,Nembhard,539,545,552.9629338448362,-7.962933844836243,-1.4400457891473755
1629628,Barrett,982,1027,1042.5061845271596,-15.506184527159576,-1.4873935410039956
1631101,Sharpe,1104,1145,1162.539619002293,-17.539619002292966,-1.5087317135934304
1627759,Brown,1118,1152,1169.9563690338666,-17.956369033866622,-1.534788318714102
1629312,Highsmith,391,447,454.1179098525178,-7.117909852517812,-1.5674110234320489
1630178,Maxey,1091,1115,1133.766310150602,-18.766310150602067,-1.6552170787239646
1628970,Bridges,1089,1079,1097.5138210839496,-18.51382108394955,-1.6868857466238643
1642267,Carrington,748,738,750.771865684209,-12.771865684209047,-1.7011623978404629
1631124,Strawther,486,514,524.3604563368617,-10.360456336861716,-1.975823396562909
1630581,Giddey,798,847,864.386650231585,-17.38665023158501,-2.011441304943079
203501,Hardaway Jr.,680,720,734.9659609245703,-14.965960924570254,-2.0362766927296225
1631232,Brooks Jr.,109,120,122.51662827660331,-2.5166282766033135,-2.054094836803092
1628436,Kornet,280,374,382.0017975428016,-8.001797542801626,-2.0946960583201126
1631213,Martin,465,477,487.38203524838644,-10.382035248386444,-2.1301593403010872
1630631,Alvarado,521,519,530.5984480713167,-11.598448071316739,-2.185914085187253
1629048,Bitadze,339,417,426.5284613115698,-9.5284613115698,-2.2339515029676886
1629004,Mykhailiuk,302,306,313.1763605150046,-7.176360515004603,-2.2914684839298207
1631217,Diabaté,208,254,259.98993718661643,-5.98993718661643,-2.303902301916382
1628389,Adebayo,1113,1159,1187.115646069672,-28.11564606967204,-2.3683979297870894
203471,Schröder,827,799,819.5127338727284,-20.512733872728404,-2.5030372310897797
1630540,McBride,547,559,573.629637388667,-14.629637388666993,-2.550358442370747
1630596,Mobley,906,1095,1124.1427806815548,-29.14278068155477,-2.5924424599748135
1626166,Payne,446,451,463.3523028657828,-12.352302865782804,-2.6658497499392664
1630578,Sengun,1143,1155,1187.0390137247384,-32.039013724738425,-2.699067710801527
203914,Harris,133,138,141.86216178004003,-3.862161780040026,-2.7224557323967855
1630183,McDaniels,834,896,923.3849859360639,-27.384985936063913,-2.9657138350765564
1628420,Morris,195,197,203.14757801644663,-6.14757801644663,-3.0261486821477677
203500,Adams,167,182,187.6905439494525,-5.69054394945249,-3.0318595231892913
1628380,Collins,302,338,348.76615488996936,-10.766154889969357,-3.0869176581051367
1627832,VanVleet,759,733,756.5931693888035,-23.593169388803517,-3.1183387796740085
1628418,Bryant,321,374,386.07185006237296,-12.07185006237296,-3.1268321666293453
203994,Nurkić,352,368,379.87992587112865,-11.879925871128648,-3.1272762231707345
1630611,Santos,179,198,204.41122512464332,-6.411225124643323,-3.136419615183967
201143,Horford,461,504,520.3552906388051,-16.35529063880506,-3.1430946320888733
1629637,Hayes,223,322,332.4598089450721,-10.459808945072098,-3.1461780347169364
1631108,Christie,590,619,639.1224729498372,-20.122472949837174,-3.1484484299978956
1630224,Green,1437,1450,1497.514251172296,-47.5142511722961,-3.1728726058115693
1631095,Smith Jr.,566,594,613.6196864467382,-19.61968644673823,-3.1973639220589085
1630577,Champagnie,665,730,754.4441954583278,-24.44419545832784,-3.2400226822940947
1629651,Claxton,568,645,666.703479643107,-21.703479643107016,-3.2553373054767967
1630527,Boston,183,191,197.44162901956477,-6.441629019564772,-3.262532033508562
1629630,Morant,889,896,926.2305005716881,-30.23050057168814,-3.2638169348623194
1629023,Washington,665,693,716.4561798705997,-23.456179870599726,-3.2739123187845194
1627732,Simmons,223,232,239.90269077046875,-7.902690770468752,-3.2941097092290104
1641718,George,919,892,922.6468599760258,-30.64685997602578,-3.321620447569468
202704,Jackson,133,129,133.4833654828646,-4.483365482864599,-3.358719552395916
1630703,Henderson,685,679,702.8697953646675,-23.86979536466754,-3.396043130840751
1628989,Huerter,604,646,668.7753104126506,-22.775310412650583,-3.4055199112237826
1627747,LeVert,599,666,689.5865980029203,-23.586598002920255,-3.420391850321584
203954,Embiid,315,303,313.83901944787686,-10.839019447876865,-3.4536766429422903
1641871,Reath,166,174,180.27708739391707,-6.277087393917071,-3.481891495887299
1628370,Monk,939,963,998.3314258602926,-35.3314258602926,-3.539044204624173
1630245,Dosunmu,449,504,522.496075519621,-18.496075519620945,-3.5399385730966406
1642265,Dillingham,211,211,218.7951203318591,-7.795120331859096,-3.5627324287267266
1631288,Cain,158,162,168.28838615766662,-6.288386157666622,-3.736650481198601
1630567,Barnes,1063,1024,1063.7650690863588,-39.765069086358835,-3.7381403902562926
203935,Smart,257,251,260.77377449287883,-9.773774492878829,-3.747975436614069
1631096,Holmgren,341,378,392.7326588083541,-14.732658808354074,-3.7513104563169892
1629645,Porter Jr.,652,641,666.1003929235364,-25.100392923536447,-3.7682540811647556
1629640,Johnson,770,829,861.4949097218285,-32.49490972182855,-3.7719168895788426
1630526,Robinson-Earl,347,372,387.3963849299334,-15.39638492993339,-3.9743130771825057
1641744,Edey,433,520,541.526869904532,-21.526869904531964,-3.975209975495263
1629234,Eubanks,194,233,242.9022555917922,-9.902255591792198,-4.076625308156964
1631111,Moore Jr.,126,132,137.6931530147691,-5.693153014769109,-4.134636722126073
1642347,Shead,504,480,500.99174288988917,-20.991742889889167,-4.190029334317692
1627884,Jones Jr.,589,698,729.0878653171625,-31.087865317162482,-4.2639336294950665
200768,Lowry,117,111,116.01573651434447,-5.015736514344468,-4.323287023096289
1642377,Wells,676,712,744.3515027907739,-32.35150279077391,-4.346261034856414
203915,Dinwiddie,682,677,707.8930470017903,-30.89304700179025,-4.3640778069309185
1630208,Richards,347,410,428.7742338185741,-18.77423381857409,-4.3785723469555515
1641717,Wallace,489,538,562.7380686865407,-24.738068686540714,-4.396010524785585
1626192,Connaughton,177,192,200.93350664547626,-8.933506645476257,-4.445979336559802
1630811,Wallace,162,157,164.63088132008042,-7.6308813200804195,-4.63511760838371
1630568,Garza,105,114,119.71962966375418,-5.719629663754176,-4.777480439100809
1631170,Jaquez Jr.,462,463,487.84781221171994,-24.84781221171994,-5.093342771312584
1626156,Russell,638,611,644.5588271742106,-33.55882717421059,-5.206472038652258
1628997,Martin,304,295,311.21695499612963,-16.21695499612963,-5.210803148016093
