name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Kevin Martin","Minnesota Timberwolves",2016-01-08,2015,2394,1610612750,400828430,4,4,42,0,"Jump Shot","3PT Field Goal",38,"Cleveland Cavaliers",115,370,0,0.00,,0.00,0.00
"Joe Ingles","Utah Jazz",2016-01-09,2015,2968436,1610612762,400828442,4,9,48,1,"Jump Shot","3PT Field Goal",25,"Miami Heat",-83,242,0,0.70,"Green, Gerald",5.40,5.80
"OJ Mayo","Milwaukee Bucks",2015-12-29,2015,3450,1610612749,400828359,2,11,45,0,"Jump Shot","2PT Field Goal",16,"Oklahoma City Thunder",-63,151,1,1.50,"Payne, Cameron",2.40,10.50
"CJ McCollum","Portland Trail Blazers",2016-01-03,2015,2490149,1610612757,400828396,1,7,23,0,"Jump Shot","3PT Field Goal",22,"Denver Nuggets",227,-1,5,4.80,"Gallinari, Danilo",2.60,8.10
"Devyn Marble","Orlando Magic",2016-03-16,2015,2527968,1610612753,400828891,4,9,02,1,"Jump Shot","3PT Field Goal",23,"Charlotte Hornets",232,16,0,0.00,,0.00,0.00
"Luc Mbah a Moute","Los Angeles Clippers",2016-03-28,2015,,1610612746,400828993,1,6,15,1,"Jump Shot","2PT Field Goal",21,"Boston Celtics",176,120,0,0.00,,0.00,0.00
"Carl Landry","Philadelphia 76ers",2016-02-03,2015,3217,1610612755,400828623,2,0,49,1,"Jump Shot","2PT Field Goal",18,"Atlanta Hawks",123,134,0,0.00,,0.00,0.00
"Robin Lopez","New York Knicks",2016-03-19,2015,3447,1610612752,400828919,1,6,11,0,"Jump Shot","2PT Field Goal",12,"Washington Wizards",120,33,0,0.00,,0.00,0.00
"Jarell Martin","Memphis Grizzlies",2016-03-16,2015,3064517,1610612763,400828895,4,9,47,0,"Jump Shot","2PT Field Goal",19,"Minnesota Timberwolves",-138,139,0,0.00,,0.00,0.00
"Paul Millsap","Atlanta Hawks",2016-02-28,2015,3015,1610612737,400828765,2,9,46,0,"Jump Shot","2PT Field Goal",14,"Charlotte Hornets",10,149,0,0.00,,0.00,0.00
"Trey Lyles","Utah Jazz",2016-02-29,2015,3136196,1610612762,400828773,2,4,24,0,"Jump Shot","3PT Field Goal",25,"Boston Celtics",-147,208,0,0.00,,0.00,0.00
"Kyrie Irving","Cleveland Cavaliers",2016-02-01,2015,6442,1610612739,400828608,1,4,29,0,"Jump Shot","2PT Field Goal",19,"Indiana Pacers",-194,11,0,0.00,,0.00,0.00
"Tyus Jones","Minnesota Timberwolves",2016-03-30,2015,3135046,1610612750,400829003,1,1,25,0,"Jump Shot","2PT Field Goal",8,"Los Angeles Clippers",-38,75,0,0.00,,0.00,0.00
"Andre Iguodala","Golden State Warriors",2015-12-05,2015,2386,1610612744,400828177,2,10,27,0,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",-189,170,0,1.10,"Patterson, Patrick",5.00,7.10
"Marcus Morris","Detroit Pistons",2015-12-18,2015,6462,1610612765,400828278,4,4,52,1,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",141,213,0,1.60,"Butler, Jimmy",5.00,17.20
"Nikola Mirotic","Chicago Bulls",2015-12-09,2015,6459,1610612741,400828206,2,8,20,0,"Jump Shot","3PT Field Goal",26,"Boston Celtics",40,259,0,0.80,"Olynyk, Kelly",6.70,19.10
"Kyrie Irving","Cleveland Cavaliers",2016-03-16,2015,6442,1610612739,400828892,1,10,41,0,"Jump Shot","2PT Field Goal",18,"Dallas Mavericks",171,73,0,0.00,,0.00,0.00
"Kevin Love","Cleveland Cavaliers",2016-02-01,2015,3449,1610612739,400828608,1,11,11,1,"Jump Shot","2PT Field Goal",19,"Indiana Pacers",-191,3,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2016-02-21,2015,6606,1610612757,400828719,3,8,28,1,"Jump Shot","3PT Field Goal",25,"Utah Jazz",-223,121,0,0.00,,0.00,0.00
"Kevin Love","Cleveland Cavaliers",2016-02-01,2015,3449,1610612739,400828608,1,7,00,0,"Jump Shot","2PT Field Goal",21,"Indiana Pacers",-132,169,0,0.00,,0.00,0.00
"Kevin Love","Cleveland Cavaliers",2016-01-08,2015,3449,1610612739,400828430,2,7,50,1,"Jump Shot","2PT Field Goal",20,"Minnesota Timberwolves",143,144,0,0.00,,0.00,0.00
"Markieff Morris","Washington Wizards",2016-04-10,2015,6461,1610612764,400829081,1,3,20,1,"Jump Shot","2PT Field Goal",9,"Charlotte Hornets",-29,95,0,0.00,,0.00,0.00
"Reggie Jackson","Detroit Pistons",2016-03-05,2015,6443,1610612765,400828810,3,4,16,0,"Jump Shot","2PT Field Goal",17,"New York Knicks",74,159,0,0.00,,0.00,0.00
"Wesley Matthews","Dallas Mavericks",2016-04-03,2015,4032,1610612742,400829033,2,5,42,1,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-238,72,0,0.00,,0.00,0.00
"Robin Lopez","New York Knicks",2016-03-16,2015,3447,1610612752,400828898,1,9,49,0,"Jump Shot","2PT Field Goal",15,"Golden State Warriors",141,67,0,0.00,,0.00,0.00
"Brandon Knight","Phoenix Suns",2016-01-19,2015,6448,1610612756,400828515,4,3,01,0,"Jump Shot","3PT Field Goal",23,"Indiana Pacers",235,7,0,1.10,"Ellis, Monta",6.00,15.30
"Nikola Jokic","Denver Nuggets",2016-01-27,2015,3112335,1610612743,400828572,3,6,48,0,"Jump Shot","2PT Field Goal",4,"Boston Celtics",-30,31,0,0.00,,0.00,0.00
"Nikola Mirotic","Chicago Bulls",2016-01-03,2015,6459,1610612741,400828394,3,6,24,0,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",163,185,0,1.60,"DeRozan, DeMar",18.30,9.70
"Brandon Jennings","Orlando Magic",2016-03-16,2015,3997,1610612753,400828891,3,11,24,1,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",120,223,0,0.00,,0.00,0.00
"TJ McConnell","Philadelphia 76ers",2016-01-26,2015,2530530,1610612755,400828564,4,10,20,0,"Jump Shot","2PT Field Goal",21,"Phoenix Suns",104,183,0,0.00,,0.00,0.00
"CJ McCollum","Portland Trail Blazers",2016-02-21,2015,2490149,1610612757,400828719,4,6,31,0,"Jump Shot","2PT Field Goal",4,"Utah Jazz",-6,43,0,0.00,,0.00,0.00
"Nikola Mirotic","Chicago Bulls",2015-12-09,2015,6459,1610612741,400828206,2,1,27,0,"Jump Shot","3PT Field Goal",23,"Boston Celtics",-230,16,0,0.70,"Johnson, Amir",3.70,4.80
"Doug McDermott","Chicago Bulls",2016-03-05,2015,2528588,1610612741,400828814,3,5,19,1,"Jump Shot","3PT Field Goal",25,"Houston Rockets",145,213,0,0.00,,0.00,0.00
"Mike Muscala","Atlanta Hawks",2016-02-10,2015,2490089,1610612737,400828683,4,6,33,0,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",-68,242,0,0.00,,0.00,0.00
"Enes Kanter","Oklahoma City Thunder",2016-03-16,2015,6447,1610612760,400828890,3,4,11,0,"Jump Shot","3PT Field Goal",23,"Boston Celtics",228,41,0,0.00,,0.00,0.00
"Terrence Jones","Houston Rockets",2016-01-10,2015,6597,1610612745,400828448,2,6,32,0,"Jump Shot","3PT Field Goal",24,"Indiana Pacers",-184,164,0,1.00,"Ellis, Monta",11.40,17.10
"James Michael McAdoo","Golden State Warriors",2016-03-16,2015,2594818,1610612744,400828898,4,7,18,1,"Jump Shot","2PT Field Goal",17,"New York Knicks",-12,174,0,0.00,,0.00,0.00
"Brandon Jennings","Detroit Pistons",2016-01-09,2015,3997,1610612765,400828440,2,9,12,0,"Jump Shot","3PT Field Goal",26,"Brooklyn Nets",-42,262,12,10.30,"Larkin, Shane",5.00,11.20
"Kyle Korver","Atlanta Hawks",2016-03-05,2015,2011,1610612737,400828816,2,6,21,1,"Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",0,257,0,0.00,,0.00,0.00
"Brandon Knight","Phoenix Suns",2016-01-19,2015,6448,1610612756,400828515,3,6,16,0,"Jump Shot","3PT Field Goal",23,"Indiana Pacers",159,178,9,7.50,"Ellis, Monta",5.10,16.00
"Jonas Jerebko","Boston Celtics",2015-12-23,2015,3998,1610612738,400828310,3,0,16,0,"Jump Shot","2PT Field Goal",21,"Charlotte Hornets",61,203,0,0.90,"Lamb, Jeremy",6.40,7.90
"CJ McCollum","Portland Trail Blazers",2016-01-10,2015,2490149,1610612757,400828451,1,10,12,0,"Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",89,237,0,1.10,"Roberson, Andre",6.60,19.50
"LeBron James","Cleveland Cavaliers",2016-01-08,2015,1966,1610612739,400828430,4,10,16,0,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",120,210,0,0.00,,0.00,0.00
"Paul Millsap","Atlanta Hawks",2016-01-15,2015,3015,1610612737,400828486,1,4,58,0,"Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",230,-1,0,1.20,"Middleton, Khris",10.30,1.10
"Kevin Love","Cleveland Cavaliers",2016-01-08,2015,3449,1610612739,400828430,1,3,27,1,"Jump Shot","2PT Field Goal",5,"Minnesota Timberwolves",20,51,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2016-01-06,2015,1966,1610612739,400828414,1,6,22,1,"Jump Shot","2PT Field Goal",21,"Washington Wizards",137,169,7,8.00,"Oubre, Kelly",3.90,7.00
"Reggie Jackson","Detroit Pistons",2016-03-06,2015,6443,1610612765,400828821,2,3,04,1,"Jump Shot","2PT Field Goal",15,"Portland Trail Blazers",84,134,0,0.00,,0.00,0.00
"Jeremy Lamb","Charlotte Hornets",2015-12-09,2015,6603,1610612766,400828207,4,7,57,0,"Jump Shot","2PT Field Goal",10,"Miami Heat",-50,87,0,1.10,"Winslow, Justise",4.30,8.20
"Alex Len","Phoenix Suns",2015-12-11,2015,2596107,1610612756,400828230,3,10,27,1,"Jump Shot","2PT Field Goal",16,"Portland Trail Blazers",76,144,0,1.30,"Plumlee, Mason",5.80,13.60
"Meyers Leonard","Portland Trail Blazers",2016-01-15,2015,6605,1610612757,400828483,2,4,54,0,"Jump Shot","3PT Field Goal",23,"Brooklyn Nets",-232,-11,0,0.60,"Young, Thaddeus",5.30,7.80
"Ty Lawson","Houston Rockets",2016-02-09,2015,4000,1610612745,400828675,1,0,08,0,"Jump Shot","2PT Field Goal",19,"Golden State Warriors",117,159,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2016-03-04,2015,6606,1610612757,400828803,3,2,52,1,"Jump Shot","3PT Field Goal",28,"Toronto Raptors",2,288,0,0.00,,0.00,0.00
"Shabazz Muhammad","Minnesota Timberwolves",2016-03-05,2015,2993875,1610612750,400828813,4,1,11,0,"Jump Shot","2PT Field Goal",10,"Brooklyn Nets",81,61,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2016-01-09,2015,3012,1610612761,400828441,2,2,19,1,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",127,218,0,1.20,"Smith, Ish",3.30,24.00
"Marcus Morris","Detroit Pistons",2016-03-05,2015,6462,1610612765,400828810,4,8,30,0,"Jump Shot","2PT Field Goal",9,"New York Knicks",91,11,0,0.00,,0.00,0.00
"Brook Lopez","Brooklyn Nets",2016-02-08,2015,3448,1610612751,400828665,3,8,17,0,"Jump Shot","2PT Field Goal",20,"Denver Nuggets",22,205,0,0.00,,0.00,0.00
"Reggie Jackson","Detroit Pistons",2016-03-16,2015,6443,1610612765,400828894,2,0,23,0,"Jump Shot","3PT Field Goal",26,"Atlanta Hawks",-55,262,0,0.00,,0.00,0.00
"Ersan Ilyasova","Detroit Pistons",2015-12-31,2015,2767,1610612765,400828373,1,3,31,1,"Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",230,-1,0,0.90,"Prince, Tayshaun",10.20,15.20
"Marcus Morris","Detroit Pistons",2016-03-16,2015,6462,1610612765,400828894,2,9,59,1,"Jump Shot","2PT Field Goal",18,"Atlanta Hawks",-183,28,0,0.00,,0.00,0.00
"Ersan Ilyasova","Detroit Pistons",2016-02-01,2015,2767,1610612765,400828609,3,9,54,0,"Jump Shot","3PT Field Goal",24,"Brooklyn Nets",105,224,0,0.00,,0.00,0.00
"Brandon Jennings","Orlando Magic",2016-03-16,2015,3997,1610612753,400828891,3,4,50,0,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",123,218,0,0.00,,0.00,0.00
"Cory Joseph","Toronto Raptors",2016-02-08,2015,6446,1610612761,400828666,3,0,33,1,"Jump Shot","2PT Field Goal",20,"Detroit Pistons",14,200,0,0.00,,0.00,0.00
"Zach LaVine","Minnesota Timberwolves",2016-03-16,2015,3064440,1610612750,400828895,4,8,13,0,"Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",-238,11,0,0.00,,0.00,0.00
"Kevin Love","Cleveland Cavaliers",2016-03-09,2015,3449,1610612739,400828844,1,7,58,0,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",46,242,0,0.00,,0.00,0.00
"Zach LaVine","Minnesota Timberwolves",2016-01-08,2015,3064440,1610612750,400828430,1,0,35,0,"Jump Shot","2PT Field Goal",21,"Cleveland Cavaliers",119,178,0,0.00,,0.00,0.00
"Kevin Love","Cleveland Cavaliers",2016-03-09,2015,3449,1610612739,400828844,1,8,08,0,"Jump Shot","2PT Field Goal",4,"Sacramento Kings",43,23,0,0.00,,0.00,0.00
"Ben McLemore","Sacramento Kings",2016-01-28,2015,2578213,1610612758,400828583,1,10,47,1,"Jump Shot","2PT Field Goal",20,"New Orleans Pelicans",-7,208,0,0.00,,0.00,0.00
"Joe Johnson","Brooklyn Nets",2016-01-09,2015,1007,1610612751,400828440,2,2,28,0,"Jump Shot","2PT Field Goal",18,"Detroit Pistons",-134,121,1,1.20,"Johnson, Stanley",5.70,5.70
"Damian Lillard","Portland Trail Blazers",2015-12-11,2015,6606,1610612757,400828230,3,3,53,0,"Jump Shot","2PT Field Goal",3,"Phoenix Suns",-27,18,5,5.70,"Teletovic, Mirza",1.00,18.40
"Alex Len","Phoenix Suns",2016-01-03,2015,2596107,1610612756,400828397,4,9,07,0,"Jump Shot","2PT Field Goal",12,"Los Angeles Lakers",12,129,0,0.80,"Bass, Brandon",5.80,4.60
"Zach LaVine","Minnesota Timberwolves",2016-04-03,2015,3064440,1610612750,400829033,4,0,29,0,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-207,154,0,0.00,,0.00,0.00
"Kyle Korver","Atlanta Hawks",2016-02-28,2015,2011,1610612737,400828765,2,6,25,0,"Jump Shot","3PT Field Goal",24,"Charlotte Hornets",-96,223,0,0.00,,0.00,0.00
"Zach LaVine","Minnesota Timberwolves",2016-03-16,2015,3064440,1610612750,400828895,4,10,08,1,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",71,242,0,0.00,,0.00,0.00
"Brook Lopez","Brooklyn Nets",2016-01-09,2015,3448,1610612751,400828440,4,2,11,1,"Jump Shot","2PT Field Goal",17,"Detroit Pistons",171,16,0,1.00,"Baynes, Aron",6.30,5.40
"CJ Miles","Indiana Pacers",2015-12-18,2015,2778,1610612754,400828273,2,2,35,0,"Jump Shot","3PT Field Goal",25,"Brooklyn Nets",-32,254,0,0.80,"Young, Thaddeus",4.60,18.30
"Emmanuel Mudiay","Denver Nuggets",2016-01-19,2015,3892818,1610612743,400828514,4,2,42,0,"Jump Shot","2PT Field Goal",17,"Oklahoma City Thunder",-151,87,7,9.70,"Adams, Steven",4.90,14.60
"Paul Millsap","Atlanta Hawks",2015-12-18,2015,3015,1610612737,400828276,3,4,29,0,"Jump Shot","3PT Field Goal",24,"Boston Celtics",164,188,1,0.90,"Sullinger, Jared",8.80,11.30
"Andre Iguodala","Golden State Warriors",2016-01-09,2015,2386,1610612744,400828443,2,8,41,1,"Jump Shot","3PT Field Goal",23,"Sacramento Kings",230,23,0,1.60,"Koufos, Kosta",6.60,9.70
"Kyrie Irving","Cleveland Cavaliers",2016-03-16,2015,6442,1610612739,400828892,2,3,51,0,"Jump Shot","2PT Field Goal",16,"Dallas Mavericks",132,101,0,0.00,,0.00,0.00
"Brandon Knight","Phoenix Suns",2016-01-19,2015,6448,1610612756,400828515,2,0,05,0,"Jump Shot","3PT Field Goal",26,"Indiana Pacers",-143,228,28,22.20,"Ellis, Monta",3.70,1.90
"Jeremy Lamb","Charlotte Hornets",2016-03-01,2015,6603,1610612766,400828778,2,8,41,1,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",-43,249,0,0.00,,0.00,0.00
"CJ McCollum","Portland Trail Blazers",2016-03-04,2015,2490149,1610612757,400828803,2,10,47,1,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",-40,247,0,0.00,,0.00,0.00
"Brook Lopez","Brooklyn Nets",2015-12-12,2015,3448,1610612751,400828231,2,8,14,0,"Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",-189,7,1,0.90,"Jordan, DeAndre",5.60,10.90
"Paul Millsap","Atlanta Hawks",2016-01-09,2015,3015,1610612737,400828438,3,10,18,0,"Jump Shot","3PT Field Goal",24,"Chicago Bulls",69,232,0,1.20,"Gibson, Taj",9.20,7.70
"Sean Kilpatrick","Brooklyn Nets",2016-04-03,2015,2488689,1610612751,400829030,4,9,14,0,"Jump Shot","2PT Field Goal",9,"New Orleans Pelicans",87,26,0,0.00,,0.00,0.00
"Jeremy Lin","Charlotte Hornets",2016-04-03,2015,4299,1610612766,400829031,4,10,04,0,"Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",232,75,0,0.00,,0.00,0.00
"Shabazz Muhammad","Minnesota Timberwolves",2015-12-20,2015,2993875,1610612750,400828290,1,0,05,0,"Jump Shot","3PT Field Goal",24,"Brooklyn Nets",-215,115,0,0.80,"Johnson, Joe",5.30,4.20
"Brook Lopez","Brooklyn Nets",2016-01-26,2015,3448,1610612751,400828565,3,3,28,1,"Jump Shot","2PT Field Goal",19,"Miami Heat",-9,193,0,0.00,,0.00,0.00
"Kevin Love","Cleveland Cavaliers",2016-01-08,2015,3449,1610612739,400828430,2,3,36,0,"Jump Shot","2PT Field Goal",3,"Minnesota Timberwolves",32,18,0,0.00,,0.00,0.00
"Nikola Mirotic","Chicago Bulls",2016-01-03,2015,6459,1610612741,400828394,3,6,49,0,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",-212,134,0,1.20,"Scola, Luis",19.10,19.10
"Nikola Mirotic","Chicago Bulls",2015-12-18,2015,6459,1610612741,400828278,2,4,21,0,"Jump Shot","3PT Field Goal",24,"Detroit Pistons",-25,247,0,1.00,"Caldwell-Pope, Kentavious",4.20,13.10
"Kyle Korver","Atlanta Hawks",2016-01-03,2015,2011,1610612737,400828393,3,1,51,0,"Jump Shot","3PT Field Goal",24,"New York Knicks",46,244,0,0.90,"Galloway, Langston",1.50,15.80
"Jeremy Lin","Charlotte Hornets",2016-03-16,2015,4299,1610612766,400828891,2,9,53,0,"Jump Shot","3PT Field Goal",24,"Orlando Magic",-204,144,0,0.00,,0.00,0.00
"Kevin Love","Cleveland Cavaliers",2016-02-22,2015,3449,1610612739,400828720,2,2,44,1,"Jump Shot","2PT Field Goal",5,"Detroit Pistons",2,56,0,0.00,,0.00,0.00
"Kyle Korver","Atlanta Hawks",2016-03-30,2015,2011,1610612737,400829000,3,11,47,1,"Jump Shot","2PT Field Goal",21,"Toronto Raptors",-174,124,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2016-02-22,2015,1966,1610612739,400828720,2,4,01,0,"Jump Shot","3PT Field Goal",24,"Detroit Pistons",58,237,0,0.00,,0.00,0.00
"Khris Middleton","Milwaukee Bucks",2015-12-18,2015,6609,1610612749,400828284,2,3,13,1,"Jump Shot","3PT Field Goal",26,"Golden State Warriors",150,218,0,0.90,"Curry, Stephen",3.60,7.70
"Jeremy Lin","Charlotte Hornets",2015-12-28,2015,4299,1610612766,400828345,4,3,12,0,"Jump Shot","2PT Field Goal",17,"Los Angeles Lakers",28,174,1,1.90,"Williams, Lou",4.40,11.10
"Shabazz Muhammad","Minnesota Timberwolves",2015-12-18,2015,2993875,1610612750,400828279,3,4,52,1,"Jump Shot","2PT Field Goal",9,"Sacramento Kings",-89,16,1,1.10,"Gay, Rudy",2.70,21.30
"Ersan Ilyasova","Detroit Pistons",2016-01-09,2015,2767,1610612765,400828440,1,5,27,1,"Jump Shot","2PT Field Goal",5,"Brooklyn Nets",-7,57,0,0.00,"Ellington, Wayne",2.80,23.00
"Kevin Love","Cleveland Cavaliers",2016-01-08,2015,3449,1610612739,400828430,3,1,23,1,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-16,244,0,0.00,,0.00,0.00
"Tyler Johnson","Miami Heat",2016-01-03,2015,2530276,1610612748,400828395,4,0,06,0,"Jump Shot","3PT Field Goal",26,"Washington Wizards",159,208,0,0.70,"Sessions, Ramon",5.30,1.60
"Marcus Morris","Detroit Pistons",2016-03-16,2015,6462,1610612765,400828894,1,6,07,0,"Jump Shot","3PT Field Goal",25,"Atlanta Hawks",-222,129,0,0.00,,0.00,0.00
"Anthony Morrow","Oklahoma City Thunder",2016-03-29,2015,3474,1610612760,400828997,1,2,37,1,"Jump Shot","2PT Field Goal",20,"Detroit Pistons",99,183,0,0.00,,0.00,0.00
"Brandon Knight","Phoenix Suns",2015-12-18,2015,6448,1610612756,400828283,1,9,34,0,"Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",189,151,0,0.90,"Gee, Alonzo",4.40,13.10
"Kevin Love","Cleveland Cavaliers",2016-01-15,2015,3449,1610612739,400828488,3,11,07,1,"Jump Shot","3PT Field Goal",26,"Houston Rockets",-192,183,0,0.80,"Capela, Clint",5.00,10.50
"Brandon Jennings","Orlando Magic",2016-03-16,2015,3997,1610612753,400828891,2,1,02,0,"Jump Shot","3PT Field Goal",26,"Charlotte Hornets",-63,257,0,0.00,,0.00,0.00
"Brook Lopez","Brooklyn Nets",2016-01-15,2015,3448,1610612751,400828483,1,7,41,0,"Jump Shot","2PT Field Goal",15,"Portland Trail Blazers",155,0,5,5.30,"Plumlee, Mason",2.10,10.30
"Devyn Marble","Orlando Magic",2016-03-16,2015,2527968,1610612753,400828891,3,2,09,0,"Jump Shot","2PT Field Goal",20,"Charlotte Hornets",-129,159,0,0.00,,0.00,0.00
"Joe Ingles","Utah Jazz",2016-01-09,2015,2968436,1610612762,400828442,4,11,15,1,"Jump Shot","3PT Field Goal",23,"Miami Heat",233,-5,0,0.70,"Wade, Dwyane",5.10,7.70
"Robin Lopez","New York Knicks",2016-03-05,2015,3447,1610612752,400828810,4,6,33,1,"Jump Shot","2PT Field Goal",14,"Detroit Pistons",-37,136,0,0.00,,0.00,0.00
"Emmanuel Mudiay","Denver Nuggets",2016-01-15,2015,3892818,1610612743,400828487,4,10,57,1,"Jump Shot","2PT Field Goal",18,"Miami Heat",68,169,7,6.40,"Udrih, Beno",3.40,17.40
"Khris Middleton","Milwaukee Bucks",2015-12-18,2015,6609,1610612749,400828284,3,11,09,1,"Jump Shot","3PT Field Goal",24,"Golden State Warriors",60,234,0,0.70,"Thompson, Klay",3.40,6.40
"Luc Mbah a Moute","Los Angeles Clippers",2016-02-18,2015,,1610612746,0,2,2,21,1,"Jump Shot","3PT Field Goal",22,"San Antonio Spurs",228,0,0,0.00,,0.00,0.00
"Shabazz Muhammad","Minnesota Timberwolves",2016-01-08,2015,2993875,1610612750,400828430,4,7,46,0,"Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",-161,185,0,0.00,,0.00,0.00
"Kyle Korver","Atlanta Hawks",2016-01-15,2015,2011,1610612737,400828486,1,11,39,1,"Jump Shot","2PT Field Goal",17,"Milwaukee Bucks",-174,-15,0,1.20,"Middleton, Khris",6.50,24.00
"Kyle Korver","Atlanta Hawks",2016-03-05,2015,2011,1610612737,400828816,2,3,05,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",222,116,0,0.00,,0.00,0.00
"Meyers Leonard","Portland Trail Blazers",2016-01-15,2015,6605,1610612757,400828483,2,9,22,1,"Jump Shot","3PT Field Goal",26,"Brooklyn Nets",32,262,0,1.00,"Bogdanovic, Bojan",7.90,15.00
"Marcus Morris","Detroit Pistons",2016-03-16,2015,6462,1610612765,400828894,4,2,38,0,"Jump Shot","2PT Field Goal",13,"Atlanta Hawks",132,2,0,0.00,,0.00,0.00
"CJ McCollum","Portland Trail Blazers",2016-01-15,2015,2490149,1610612757,400828483,3,11,38,1,"Jump Shot","2PT Field Goal",18,"Brooklyn Nets",182,3,1,1.10,"Sloan, Donald",4.10,4.40
"CJ McCollum","Portland Trail Blazers",2016-04-03,2015,2490149,1610612757,400829039,1,0,29,0,"Jump Shot","3PT Field Goal",26,"Golden State Warriors",153,219,0,0.00,,0.00,0.00
"Brandon Knight","Phoenix Suns",2016-01-15,2015,6448,1610612756,400828482,2,4,09,1,"Jump Shot","3PT Field Goal",24,"Boston Celtics",-125,213,0,0.80,"Bradley, Avery",4.10,9.30
"Joe Ingles","Utah Jazz",2016-01-07,2015,2968436,1610612762,400828425,4,5,58,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",-237,51,0,1.20,"Capela, Clint",7.40,7.80
"TJ McConnell","Philadelphia 76ers",2016-01-09,2015,2530530,1610612755,400828441,1,2,36,1,"Jump Shot","2PT Field Goal",3,"Toronto Raptors",35,7,0,0.60,"Patterson, Patrick",3.50,1.70
"Kyrie Irving","Cleveland Cavaliers",2016-03-16,2015,6442,1610612739,400828892,2,7,20,0,"Jump Shot","2PT Field Goal",6,"Dallas Mavericks",-27,56,0,0.00,,0.00,0.00
"Kevin Love","Cleveland Cavaliers",2016-01-15,2015,3449,1610612739,400828488,3,8,16,1,"Jump Shot","3PT Field Goal",24,"Houston Rockets",241,21,0,1.00,"Thornton, Marcus",7.50,20.00
"Brandon Jennings","Orlando Magic",2016-03-16,2015,3997,1610612753,400828891,3,8,33,0,"Jump Shot","3PT Field Goal",28,"Charlotte Hornets",-58,282,0,0.00,,0.00,0.00
"Courtney Lee","Charlotte Hornets",2016-02-26,2015,3445,1610612766,400828748,4,2,27,0,"Jump Shot","3PT Field Goal",23,"Indiana Pacers",233,11,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2016-01-28,2015,3012,1610612761,400828581,1,5,15,0,"Jump Shot","3PT Field Goal",26,"New York Knicks",89,252,0,0.00,,0.00,0.00
"Brook Lopez","Brooklyn Nets",2016-01-09,2015,3448,1610612751,400828440,2,10,13,1,"Jump Shot","2PT Field Goal",20,"Detroit Pistons",-192,77,0,0.90,"Baynes, Aron",6.90,8.40
"Donatas Motiejunas","Houston Rockets",2016-03-16,2015,6464,1610612745,400828896,3,10,34,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",-7,244,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2016-01-15,2015,6606,1610612757,400828483,1,6,20,1,"Jump Shot","3PT Field Goal",25,"Brooklyn Nets",-215,129,8,6.80,"Sloan, Donald",4.50,16.30
"Shabazz Muhammad","Minnesota Timberwolves",2016-01-08,2015,2993875,1610612750,400828430,3,4,31,1,"Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",-233,61,0,0.00,,0.00,0.00
"Brandon Knight","Phoenix Suns",2016-01-03,2015,6448,1610612756,400828397,2,2,24,0,"Jump Shot","3PT Field Goal",23,"Los Angeles Lakers",236,7,0,1.00,"Brown, Anthony",6.00,8.30
"Courtney Lee","Memphis Grizzlies",2016-01-28,2015,3445,1610612763,400828582,3,7,18,0,"Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",119,228,0,0.00,,0.00,0.00
