personId,playerName,total_shots,actual_points,exp_points,points_diff,pct_diff,se,z,ci_lo,ci_hi,significant,shrinkage,points_diff_shrunk
201145,Green,121,151,133.91059777103254,17.089402228967458,12.761799673381958,14.186448660021183,1.204628631063043,-10.716037144674061,44.89484160260898,not distinguishable,0.2766087739038615,4.8533978307546635
201569,Gordon,204,230,213.2833016524376,16.716698347562414,7.8377904965123,18.42055798572726,0.9075022787319992,-19.38759530446302,52.82099199958785,not distinguishable,0.3919679729147861,6.7314163277081
1628392,Hartenstein,480,558,541.4405586276584,16.559441372341553,3.058404308371967,20.862536657902535,0.7937405524495024,-24.33113047714741,57.45001322183052,not distinguishable,0.7356167195433075,12.364543157984645
1630590,Pippen Jr.,594,657,640.4615857284211,16.53841427157886,2.5822648290090804,28.156350944783476,0.5873777572957454,-38.64803358019675,71.72486212335447,not distinguishable,0.7005377723233981,11.84249187209459
1628415,Brooks,895,954,937.954719156159,16.045280843841056,1.710666892137007,37.08219903297119,0.4326949658399327,-56.63582926078247,88.72639094846458,not distinguishable,0.7538069997030388,12.413032191788902
1630539,Jones,109,175,159.0142408059659,15.985759194034102,10.053036201669773,8.536340968064414,1.8726711191409706,-0.7454691033721481,32.71698749144035,not distinguishable,0.46149590619467046,7.462070806487016
1630548,Juzang,475,526,510.7058951878554,15.29410481214461,2.994699093206846,28.44499015184685,0.5376730570304525,-40.45807588547521,71.04628550976443,not distinguishable,0.5944356080036355,9.36937297900181
1626204,Nance Jr.,155,194,178.93226648685376,15.067733513146237,8.420914689667372,14.763691149072388,1.0205939260720007,-13.869101139035642,44.004568165328116,not distinguishable,0.366829108366794,5.668915942949267
1642349,Mitchell,184,205,189.95032635311338,15.049673646886617,7.92295224537262,15.469903223366579,0.9728356686908536,-15.271336670911875,45.370683964685114,not distinguishable,0.42646857023567697,6.570507898944664
1627751,Pöltl,168,200,185.56186231478443,14.438137685215565,7.780767828640844,12.336869616564316,1.170324250313057,-9.742126763250493,38.61840213368163,not distinguishable,0.4935979942714977,7.249412394144331
1631119,Williams,221,255,240.74713842360882,14.252861576391183,5.920262093131271,19.282734643178053,0.739151465813156,-23.5412983242378,52.04702147702017,not distinguishable,0.4084328710046015,6.010009055852636
1642261,Knecht,557,642,628.0266563885519,13.973343611448058,2.224960273470133,29.64441169724431,0.47136518525503396,-44.129703315150785,72.0763905380469,not distinguishable,0.6498159855116451,9.361591670946394
1631255,Matković,230,287,273.03529485512405,13.96470514487595,5.114615365858029,16.43122418831429,0.8498882971122443,-18.240494264220054,46.16990455397195,not distinguishable,0.5073592126304995,7.248641128252796
1626171,Portis,595,619,605.5020171859994,13.49798281400058,2.2292217748061174,27.463213478776826,0.491493205062533,-40.329915604402,67.32588123240316,not distinguishable,0.711581049432786,9.852566360249622
1631107,Jović,377,422,408.5868626083661,13.413137391633882,3.282811714994,24.28739594558211,0.5522674156458399,-34.19015866170705,61.016433444974815,not distinguishable,0.558782547149407,7.735078844222933
1631221,Gillespie,158,175,161.72651862085252,13.273481379147483,8.207362337567837,15.740026637607476,0.8432947214608454,-17.57697083056317,44.12393358885814,not distinguishable,0.3462471453836404,4.744972053362637
1629111,Landale,152,173,160.5985591944575,12.401440805542506,7.722012493603056,12.887947853821071,0.9622510073910391,-12.858936987946791,37.661818599031804,not distinguishable,0.4223394782566086,5.364332783403382
1629622,Strus,373,443,430.7904055642127,12.209594435787324,2.8342308180694586,26.045468329123917,0.4687799920316508,-38.83952348929555,63.2587123608702,not distinguishable,0.5187702973898443,6.593018097626294
1630288,Dowtin Jr.,230,252,239.79317157952974,12.20682842047026,5.090565481937314,17.25746308208165,0.7073362036129492,-21.617799220409772,46.03145606135029,not distinguishable,0.4828358642553165,6.06555376045833
203482,Olynyk,268,301,288.980699838886,12.019300161114018,4.159205153775003,18.294464933530897,0.6569910737910961,-23.837851108606536,47.87645143083457,not distinguishable,0.5300696931358988,6.55281871643882
1628404,Hart,770,892,880.0056028938903,11.994397106109659,1.362990993087566,31.153722807101197,0.3850068635577527,-49.066899595808685,73.055693808028,not distinguishable,0.7625227952894836,9.40989157047405
1629674,Queta,203,264,252.31991907985417,11.680080920145826,4.629076040742276,12.63913295745513,0.9241204249897844,-13.092619676466228,36.45278151675788,not distinguishable,0.5755333194637254,6.846627097215069
1629673,Poole,1057,1149,1137.3376210803567,11.662378919643288,1.0254104589071096,41.07624833807371,0.2839202554151809,-68.84706782298119,92.17182566226776,not distinguishable,0.7768090869471775,9.399899000531894
1631114,Williams,1168,1254,1242.5478516162436,11.452148383756366,0.9216665876376503,38.05458971207352,0.30094000409424887,-63.13484745190773,86.03914421942046,not distinguishable,0.8319764744888282,9.81113796691211
