personId,season_year,season,fg_pct,fg3_pct,fg2_pct,total_attempts,fg3_attempts,fg2_attempts
200782,2015,2015-16,0.4106529209621993,0.3300970873786408,0.45478723404255317,582,206,376
200794,2015,2015-16,0.4699812382739212,0.31896551724137934,0.511990407673861,1066,232,834
200797,2015,2015-16,0.620253164556962,0.0,0.620253164556962,79,0,79
200811,2015,2015-16,0.3584905660377358,0.0,0.3584905660377358,53,0,53
200826,2015,2015-16,0.44585091420534456,0.38461538461538464,0.4811529933481153,711,260,451
201142,2015,2015-16,0.5054308472121651,0.3866943866943867,0.5688888888888889,1381,481,900
201143,2015,2015-16,0.5047709923664122,0.34375,0.5568181818181818,1048,256,792
201144,2015,2015-16,0.4224137931034483,0.3627906976744186,0.4490644490644491,696,215,481
201145,2015,2015-16,0.42961165048543687,0.3145539906103286,0.469721767594108,824,213,611
201147,2015,2015-16,0.38405797101449274,0.27232142857142855,0.4603658536585366,552,224,328
201148,2015,2015-16,0.6730769230769231,0.0,0.6730769230769231,52,0,52
201149,2015,2015-16,0.38345864661654133,0.0,0.38636363636363635,133,1,132
201150,2015,2015-16,0.40522875816993464,0.37254901960784315,0.4215686274509804,306,102,204
201152,2015,2015-16,0.514018691588785,0.23333333333333334,0.5230439442658092,963,30,933
201155,2015,2015-16,0.41309255079006774,0.24096385542168675,0.4527777777777778,443,83,360
201156,2015,2015-16,0.3387096774193548,0.32489451476793246,0.362962962962963,372,237,135
201158,2015,2015-16,0.3858267716535433,0.3063973063973064,0.4556213017751479,635,297,338
201160,2015,2015-16,0.4850894632206759,0.25,0.4928131416837782,503,16,487
201162,2015,2015-16,0.4784394250513347,0.42016806722689076,0.5341365461847389,487,238,249
201166,2015,2015-16,0.40085287846481876,0.3567567567567568,0.4295774647887324,469,185,284
201167,2015,2015-16,0.4430538172715895,0.38235294117647056,0.46880570409982175,799,238,561
201168,2015,2015-16,0.5225806451612903,0.0,0.5294117647058824,155,2,153
201171,2015,2015-16,0.556,0.46153846153846156,0.5611814345991561,250,13,237
201177,2015,2015-16,0.3716216216216216,0.24489795918367346,0.43434343434343436,148,49,99
201188,2015,2015-16,0.4639321074964639,0.6666666666666666,0.4630681818181818,707,3,704
201196,2015,2015-16,0.47297297297297297,0.32432432432432434,0.5072765072765073,592,111,481
201202,2015,2015-16,0.6,0.0,0.6,10,0,10
201228,2015,2015-16,0.34306569343065696,0.2916666666666667,0.3707865168539326,137,48,89
201229,2015,2015-16,0.3855421686746988,0.3602941176470588,0.5,332,272,60
201563,2015,2015-16,0.5219512195121951,0.3333333333333333,0.5306122448979592,205,9,196
201564,2015,2015-16,0.3707165109034268,0.32098765432098764,0.42138364779874216,321,162,159
201565,2015,2015-16,0.4265267175572519,0.29333333333333333,0.4487750556792873,1048,150,898
201566,2015,2015-16,0.45429362880886426,0.2961876832844575,0.5031731640979148,1444,341,1103
201567,2015,2015-16,0.4186284544524053,0.35990888382687924,0.46654275092936803,977,439,538
201568,2015,2015-16,0.41,0.36401673640167365,0.43383947939262474,700,239,461
201569,2015,2015-16,0.41847826086956524,0.3843537414965986,0.4573643410852713,552,294,258
201571,2015,2015-16,0.4228571428571429,0.40476190476190477,0.43956043956043955,350,168,182
201572,2015,2015-16,0.5108038029386344,0.14285714285714285,0.5153105861767279,1157,14,1143
201573,2015,2015-16,0.4233409610983982,0.43722943722943725,0.4077669902912621,437,231,206
201574,2015,2015-16,0.48148148148148145,0.3333333333333333,0.5053763440860215,108,15,93
201575,2015,2015-16,0.4269230769230769,0.4140127388535032,0.44660194174757284,260,157,103
201577,2015,2015-16,0.5392749244712991,0.0,0.540090771558245,662,1,661
201578,2015,2015-16,0.43201754385964913,0.3870967741935484,0.43908629441624364,456,62,394
201579,2015,2015-16,0.44282238442822386,0.0,0.4449877750611247,411,2,409
201580,2015,2015-16,0.5746268656716418,0.0,0.5789473684210527,134,1,133
201581,2015,2015-16,0.5161290322580645,0.0,0.5194805194805194,155,1,154
201582,2015,2015-16,0.47619047619047616,0.0,0.47770700636942676,315,1,314
201583,2015,2015-16,0.42734122712594186,0.3659217877094972,0.4658493870402802,929,358,571
201584,2015,2015-16,0.4538341158059468,0.3778801843317972,0.4928909952606635,639,217,422
201585,2015,2015-16,0.5315315315315315,0.0,0.5315315315315315,444,0,444
201586,2015,2015-16,0.47871116225546606,0.32608695652173914,0.5197080291970803,869,184,685
201587,2015,2015-16,0.4261168384879725,0.3483709273182957,0.49156118143459915,873,399,474
201588,2015,2015-16,0.44113667117726657,0.40764331210191085,0.46588235294117647,739,314,425
201589,2015,2015-16,0.45194274028629855,0.38461538461538464,0.4731182795698925,489,117,372
201593,2015,2015-16,0.38,0.0,0.38,50,0,50
201596,2015,2015-16,0.4099099099099099,0.3087248322147651,0.4610169491525424,444,149,295
201599,2015,2015-16,0.702755905511811,0.0,0.7041420118343196,508,1,507
201600,2015,2015-16,0.5333333333333333,0.0,0.5333333333333333,195,0,195
201601,2015,2015-16,0.45410628019323673,0.325,0.48502994011976047,207,40,167
201603,2015,2015-16,0.38181818181818183,0.36585365853658536,0.391304347826087,110,41,69
201609,2015,2015-16,0.4765714285714286,0.3121951219512195,0.5268656716417911,875,205,670
201619,2015,2015-16,0.5294117647058824,0.0,0.5294117647058824,17,0,17
201627,2015,2015-16,0.4084084084084084,0.3872549019607843,0.4418604651162791,333,204,129
201933,2015,2015-16,0.49917081260364843,0.3333333333333333,0.5042735042735043,603,18,585
201935,2015,2015-16,0.4390847247990105,0.3592085235920852,0.49375,1617,657,960
201936,2015,2015-16,0.43312101910828027,0.38823529411764707,0.4497816593886463,314,85,229
201937,2015,2015-16,0.37372013651877134,0.3263157894736842,0.39646464646464646,586,190,396
201939,2015,2015-16,0.5037546933667084,0.45372460496614,0.5660112359550562,1598,886,712
201941,2015,2015-16,0.5063752276867031,0.0,0.5072992700729927,549,1,548
201942,2015,2015-16,0.4458968772694263,0.3381294964028777,0.4579967689822294,1377,139,1238
201943,2015,2015-16,0.3684210526315789,0.32903225806451614,0.40939597315436244,304,155,149
201945,2015,2015-16,0.43856332703213613,0.35294117647058826,0.4681933842239186,529,136,393
201946,2015,2015-16,0.4507042253521127,0.6666666666666666,0.4411764705882353,71,3,68
201949,2015,2015-16,0.475,0.30303030303030304,0.5402298850574713,240,66,174
201950,2015,2015-16,0.4385026737967914,0.3359073359073359,0.47781065088757396,935,259,676
201951,2015,2015-16,0.3926553672316384,0.3333333333333333,0.4186991869918699,354,108,246
201952,2015,2015-16,0.4392712550607287,0.40145985401459855,0.453781512605042,988,274,714
201954,2015,2015-16,0.48582474226804123,0.4009216589861751,0.518783542039356,776,217,559
201956,2015,2015-16,0.4807073954983923,0.40875912408759124,0.5373563218390804,622,274,348
201959,2015,2015-16,0.526,0.0,0.5291750503018109,500,3,497
201960,2015,2015-16,0.3888888888888889,0.3898305084745763,0.3881578947368421,270,118,152
201961,2015,2015-16,0.38859180035650626,0.3582089552238806,0.41638225255972694,561,268,293
201962,2015,2015-16,0.41123595505617977,0.39901477832512317,0.4214876033057851,445,203,242
201965,2015,2015-16,0.5217391304347826,0.0,0.5454545454545454,23,1,22
201967,2015,2015-16,0.45145631067961167,0.3160919540229885,0.5504201680672269,412,174,238
201971,2015,2015-16,0.4117647058823529,0.0,0.417910447761194,68,1,67
201973,2015,2015-16,0.4125874125874126,0.39814814814814814,0.42134831460674155,286,108,178
201975,2015,2015-16,0.35,0.4444444444444444,0.2727272727272727,20,9,11
201976,2015,2015-16,0.43434343434343436,0.4,0.47183098591549294,594,310,284
201977,2015,2015-16,0.3985239852398524,0.337037037037037,0.45955882352941174,542,270,272
201978,2015,2015-16,0.4351464435146444,0.27906976744186046,0.5228758169934641,239,86,153
201980,2015,2015-16,0.3761140819964349,0.332378223495702,0.4481132075471698,561,349,212
201988,2015,2015-16,0.42483660130718953,0.384375,0.4691780821917808,612,320,292
202066,2015,2015-16,0.39801980198019804,0.3449612403100775,0.4534412955465587,505,258,247
202083,2015,2015-16,0.3875878220140515,0.36,0.4316109422492401,854,525,329
202087,2015,2015-16,0.5176470588235295,0.2833333333333333,0.5897435897435898,255,60,195
202322,2015,2015-16,0.4240177909562639,0.35060975609756095,0.4476003917727718,1349,328,1021
202323,2015,2015-16,0.4555112881806109,0.24096385542168675,0.48208955223880595,753,83,670
202324,2015,2015-16,0.5154130702836005,0.0,0.5179677819083024,811,4,807
202325,2015,2015-16,0.40388349514563104,0.3333333333333333,0.5097087378640777,515,309,206
202326,2015,2015-16,0.4512012012012012,0.3333333333333333,0.4732620320855615,1332,210,1122
202328,2015,2015-16,0.5217853347502657,0.0,0.5223404255319148,941,1,940
202329,2015,2015-16,0.41585535465924894,0.36103151862464183,0.46756756756756757,719,349,370
202330,2015,2015-16,0.4334442595673877,0.348780487804878,0.4772727272727273,1202,410,792
202331,2015,2015-16,0.41752933057280883,0.3710247349823322,0.44733861834654587,1449,566,883
202332,2015,2015-16,0.5955555555555555,0.0,0.5955555555555555,225,0,225
202334,2015,2015-16,0.6112759643916914,0.0,0.6112759643916914,337,0,337
202335,2015,2015-16,0.41379310344827586,0.36177474402730375,0.49,493,293,200
202337,2015,2015-16,0.42214532871972316,0.4036697247706422,0.43333333333333335,289,109,180
202338,2015,2015-16,0.4097560975609756,0.0,0.41379310344827586,205,2,203
202339,2015,2015-16,0.4532520325203252,0.37209302325581395,0.4820936639118457,492,129,363
202340,2015,2015-16,0.4474975466143278,0.36117936117936117,0.5049019607843137,1019,407,612
202341,2015,2015-16,0.37640449438202245,0.26744186046511625,0.4782608695652174,178,86,92
202343,2015,2015-16,0.2,0.25,0.16666666666666666,10,4,6
202344,2015,2015-16,0.4896907216494845,0.2926829268292683,0.5129682997118156,388,41,347
202349,2015,2015-16,0.32608695652173914,0.2465753424657534,0.4153846153846154,138,73,65
202353,2015,2015-16,0.44,0.0,0.4782608695652174,25,2,23
202355,2015,2015-16,0.6055718475073314,0.0,0.6055718475073314,682,0,682
202357,2015,2015-16,0.46808510638297873,0.384,0.5636363636363636,235,125,110
202362,2015,2015-16,0.4810126582278481,0.38461538461538464,0.5,474,78,396
202379,2015,2015-16,0.5416666666666666,0.25,0.6875,48,16,32
202388,2015,2015-16,0.44,0.3838383838383838,0.46215139442231074,350,99,251
202389,2015,2015-16,0.5654596100278552,0.14285714285714285,0.5738636363636364,359,7,352
202390,2015,2015-16,0.4646153846153846,0.41,0.4888888888888889,325,100,225
202391,2015,2015-16,0.41208791208791207,0.336283185840708,0.44621513944223107,728,226,502
202397,2015,2015-16,0.4105480868665977,0.32941176470588235,0.42785445420326224,967,170,797
202407,2015,2015-16,0.28205128205128205,0.08333333333333333,0.37037037037037035,39,12,27
202498,2015,2015-16,0.4424083769633508,0.4036697247706422,0.45787545787545786,382,109,273
202681,2015,2015-16,0.4482366325369738,0.32061068702290074,0.5024311183144247,879,262,617
202682,2015,2015-16,0.4495575221238938,0.29333333333333333,0.5060240963855421,565,150,415
202683,2015,2015-16,0.5757997218358831,0.47619047619047616,0.5787965616045845,719,21,698
202684,2015,2015-16,0.5880952380952381,0.0,0.5880952380952381,420,0,420
202685,2015,2015-16,0.5652985074626866,0.0,0.5652985074626866,536,0,536
202687,2015,2015-16,0.5416666666666666,0.0,0.5435540069686411,288,1,287
202688,2015,2015-16,0.4145251396648045,0.3418803418803419,0.46139705882352944,895,351,544
202689,2015,2015-16,0.42674680691209615,0.37142857142857144,0.4589774078478002,1331,490,841
202690,2015,2015-16,0.4,0.5,0.3333333333333333,5,2,3
202691,2015,2015-16,0.4696969696969697,0.4246153846153846,0.5095108695652174,1386,650,736
202692,2015,2015-16,0.4101796407185629,0.4050632911392405,0.4117647058823529,334,79,255
202693,2015,2015-16,0.42479108635097496,0.3032258064516129,0.458259325044405,718,155,563
202694,2015,2015-16,0.43386243386243384,0.3624161073825503,0.4667697063369397,945,298,647
202695,2015,2015-16,0.5055045871559632,0.44329896907216493,0.5281602002503129,1090,291,799
202696,2015,2015-16,0.5095602294455067,0.2222222222222222,0.5120540019286403,1046,9,1037
202697,2015,2015-16,0.3737704918032787,0.2945205479452055,0.44654088050314467,305,146,159
202699,2015,2015-16,0.46906636670416196,0.33472803347280333,0.5184615384615384,889,239,650
202700,2015,2015-16,0.43902439024390244,0.2807017543859649,0.5,205,57,148
202702,2015,2015-16,0.5575079872204473,0.5,0.5576923076923077,626,2,624
202703,2015,2015-16,0.4072249589490969,0.3901734104046243,0.4296577946768061,609,346,263
202704,2015,2015-16,0.4340836012861736,0.3532934131736527,0.46373626373626375,1244,334,910
202706,2015,2015-16,0.4224137931034483,0.28888888888888886,0.5070422535211268,116,45,71
202708,2015,2015-16,0.4049586776859504,0.3235294117647059,0.42670157068062825,484,102,382
202709,2015,2015-16,0.4393162393162393,0.2727272727272727,0.47789473684210526,585,110,475
202710,2015,2015-16,0.45410628019323673,0.3121951219512195,0.4891566265060241,1035,205,830
202711,2015,2015-16,0.4325767690253672,0.3816568047337278,0.4744525547445255,749,338,411
202712,2015,2015-16,0.4,0.4444444444444444,0.0,10,9,1
202713,2015,2015-16,0.3891402714932127,0.30927835051546393,0.45161290322580644,221,97,124
202714,2015,2015-16,0.43855421686746987,0.312,0.49310344827586206,415,125,290
202718,2015,2015-16,0.4915514592933948,0.41434262948207173,0.54,651,251,400
202720,2015,2015-16,0.48068669527896996,0.38181818181818183,0.5112359550561798,466,110,356
202726,2015,2015-16,0.45,0.1111111111111111,0.7272727272727273,20,9,11
202730,2015,2015-16,0.5162162162162162,0.0,0.5162162162162162,370,0,370
202734,2015,2015-16,0.480719794344473,0.4519230769230769,0.49122807017543857,389,104,285
202738,2015,2015-16,0.4276410998552822,0.35913978494623655,0.4623773173391494,1382,465,917
202962,2015,2015-16,0.5625,0.0,0.5625,32,0,32
203076,2015,2015-16,0.49295774647887325,0.32407407407407407,0.5107003891050583,1136,108,1028
203077,2015,2015-16,0.5409836065573771,0.42857142857142855,0.5555555555555556,61,7,54
203078,2015,2015-16,0.4493116395494368,0.3874538745387454,0.4810606060606061,799,271,528
203079,2015,2015-16,0.39943342776203966,0.35833333333333334,0.4206008583690987,706,240,466
203080,2015,2015-16,0.44673539518900346,0.0,0.4482758620689655,291,1,290
203081,2015,2015-16,0.41926729986431477,0.37540983606557377,0.45023148148148145,1474,610,864
203082,2015,2015-16,0.43130990415335463,0.3864306784660767,0.4843205574912892,626,339,287
203083,2015,2015-16,0.5207547169811321,0.3333333333333333,0.5218216318785579,1060,6,1054
203084,2015,2015-16,0.4660347551342812,0.38317757009345793,0.5083532219570406,633,214,419
203085,2015,2015-16,0.437984496124031,0.33513513513513515,0.4954682779456193,516,185,331
203086,2015,2015-16,0.4482758620689655,0.37719298245614036,0.5265700483091788,435,228,207
203087,2015,2015-16,0.45098039215686275,0.30939226519337015,0.5288753799392097,510,181,329
203088,2015,2015-16,0.3644067796610169,0.32653061224489793,0.391304347826087,118,49,69
203089,2015,2015-16,0.563573883161512,0.0,0.5655172413793104,291,1,290
203090,2015,2015-16,0.4744525547445255,0.2785714285714286,0.5756457564575646,411,140,271
203092,2015,2015-16,0.47586206896551725,0.0,0.47586206896551725,290,0,290
203093,2015,2015-16,0.45231607629427795,0.31645569620253167,0.4895833333333333,367,79,288
203094,2015,2015-16,0.47096774193548385,0.35964912280701755,0.5357142857142857,310,114,196
203095,2015,2015-16,0.46178686759956944,0.4,0.5064935064935064,929,390,539
203096,2015,2015-16,0.43548387096774194,0.2815533980582524,0.45803698435277385,806,103,703
203098,2015,2015-16,0.44375,0.3137254901960784,0.5045871559633027,160,51,109
203099,2015,2015-16,0.34285714285714286,0.3076923076923077,0.36363636363636365,105,39,66
203100,2015,2015-16,0.3384615384615385,0.17647058823529413,0.3958333333333333,65,17,48
203101,2015,2015-16,0.6008583690987125,0.0,0.6008583690987125,233,0,233
203105,2015,2015-16,0.5482456140350878,0.0,0.5482456140350878,228,0,228
203109,2015,2015-16,0.44280442804428044,0.33608815426997246,0.5288888888888889,813,363,450
203110,2015,2015-16,0.4896214896214896,0.3875968992248062,0.5365418894830659,819,258,561
203111,2015,2015-16,0.2647058823529412,0.2,0.2916666666666667,34,10,24
203112,2015,2015-16,0.5560747663551402,0.3877551020408163,0.6060606060606061,214,49,165
203114,2015,2015-16,0.44395796847635727,0.3961218836565097,0.4660691421254802,1142,361,781
203115,2015,2015-16,0.4323499491353001,0.3446153846153846,0.4756838905775076,983,325,658
203118,2015,2015-16,0.46808510638297873,0.3924050632911392,0.5229357798165137,376,158,218
203123,2015,2015-16,0.36363636363636365,0.3125,0.4117647058823529,66,32,34
203124,2015,2015-16,0.47601476014760147,0.22727272727272727,0.4979919678714859,271,22,249
203135,2015,2015-16,0.41333333333333333,0.0,0.41333333333333333,75,0,75
203138,2015,2015-16,0.39705882352941174,0.38010204081632654,0.4201388888888889,680,392,288
203141,2015,2015-16,0.4272844272844273,0.3934782608695652,0.47634069400630913,777,460,317
203142,2015,2015-16,0.3333333333333333,0.2777777777777778,0.4666666666666667,51,36,15
203143,2015,2015-16,0.3741496598639456,0.29473684210526313,0.5192307692307693,147,95,52
203145,2015,2015-16,0.4413793103448276,0.35737704918032787,0.5023809523809524,725,305,420
203148,2015,2015-16,0.4484848484848485,0.35714285714285715,0.4796747967479675,165,42,123
203156,2015,2015-16,0.42857142857142855,0.0,0.42857142857142855,77,0,77
203186,2015,2015-16,0.5714285714285714,0.0,0.5714285714285714,133,0,133
203187,2015,2015-16,0.3711340206185567,0.2727272727272727,0.47368421052631576,194,99,95
203200,2015,2015-16,0.38596491228070173,0.34285714285714286,0.42276422764227645,228,105,123
203210,2015,2015-16,0.46464646464646464,0.3333333333333333,0.4777777777777778,495,45,450
203268,2015,2015-16,0.5454545454545454,0.0,0.6666666666666666,11,2,9
203382,2015,2015-16,0.5052083333333334,0.0,0.5078534031413613,384,2,382
203457,2015,2015-16,0.5212947189097104,0.5,0.5213675213675214,587,2,585
203458,2015,2015-16,0.4230769230769231,0.14285714285714285,0.42625607779578606,624,7,617
203459,2015,2015-16,0.45870206489675514,0.3929824561403509,0.5063613231552163,678,285,393
203460,2015,2015-16,0.49635036496350365,0.3106796116504854,0.6081871345029239,274,103,171
203461,2015,2015-16,0.2962962962962963,0.21428571428571427,0.38461538461538464,27,14,13
203462,2015,2015-16,0.41706161137440756,0.23232323232323232,0.47368421052631576,422,99,323
203463,2015,2015-16,0.42857142857142855,0.3621621621621622,0.4740740740740741,455,185,270
203468,2015,2015-16,0.4479385045422781,0.4173728813559322,0.4629822732012513,1431,472,959
203469,2015,2015-16,0.528604118993135,0.1,0.5386416861826698,437,10,427
203471,2015,2015-16,0.4212548015364917,0.32217573221757323,0.46494464944649444,781,239,542
203473,2015,2015-16,0.559322033898305,0.0,0.559322033898305,177,0,177
203475,2015,2015-16,0.38461538461538464,0.2,0.5,13,5,8
203476,2015,2015-16,0.531951640759931,0.3,0.5402504472271914,579,20,559
203477,2015,2015-16,0.3601108033240997,0.3628865979381443,0.35443037974683544,722,485,237
203481,2015,2015-16,0.5370370370370371,0.0,0.54375,162,2,160
203482,2015,2015-16,0.4550359712230216,0.40476190476190477,0.48554913294797686,556,210,346
203484,2015,2015-16,0.4197916666666667,0.3089430894308943,0.4890016920473773,960,369,591
203485,2015,2015-16,0.32,0.125,0.4117647058823529,25,8,17
203486,2015,2015-16,0.5164410058027079,0.0,0.52046783625731,517,4,513
203487,2015,2015-16,0.45225225225225224,0.2727272727272727,0.472,555,55,500
203488,2015,2015-16,0.5,0.3076923076923077,0.5663716814159292,152,39,113
203490,2015,2015-16,0.47280334728033474,0.36704119850187267,0.5355555555555556,717,267,450
203492,2015,2015-16,0.3767123287671233,0.35714285714285715,0.38461538461538464,146,42,104
203493,2015,2015-16,0.4387755102040816,0.41509433962264153,0.4666666666666667,98,53,45
203496,2015,2015-16,0.3848314606741573,0.35269709543568467,0.45217391304347826,712,482,230
203497,2015,2015-16,0.559322033898305,0.0,0.559322033898305,354,0,354
203498,2015,2015-16,0.4654919236417034,0.2894736842105263,0.5160680529300568,681,152,529
203499,2015,2015-16,0.44223107569721115,0.3611111111111111,0.46446700507614214,502,108,394
203500,2015,2015-16,0.6126760563380281,0.0,0.6126760563380281,426,0,426
203501,2015,2015-16,0.43018867924528303,0.3356643356643357,0.5409836065573771,265,143,122
203503,2015,2015-16,0.37168141592920356,0.36129032258064514,0.3804347826086957,339,155,184
203504,2015,2015-16,0.41324921135646686,0.34375,0.4603174603174603,634,256,378
203506,2015,2015-16,0.4381443298969072,0.3475177304964539,0.4752906976744186,970,282,688
203507,2015,2015-16,0.506416584402764,0.25688073394495414,0.536504424778761,1013,109,904
203508,2015,2015-16,0.40540540540540543,0.2972972972972973,0.5135135135135135,74,37,37
203512,2015,2015-16,0.6363636363636364,0.3333333333333333,0.6585365853658537,44,3,41
203515,2015,2015-16,0.38461538461538464,0.2222222222222222,0.43333333333333335,78,18,60
203516,2015,2015-16,0.4778761061946903,0.4482758620689655,0.509090909090909,113,58,55
203521,2015,2015-16,0.4050880626223092,0.4100418410041841,0.4007352941176471,511,239,272
203524,2015,2015-16,0.44711538461538464,0.32432432432432434,0.5149253731343284,208,74,134
203526,2015,2015-16,0.430622009569378,0.3950617283950617,0.453125,418,162,256
203527,2015,2015-16,0.3691275167785235,0.13513513513513514,0.44642857142857145,149,37,112
203530,2015,2015-16,0.5131578947368421,0.24528301886792453,0.5565749235474006,380,53,327
203546,2015,2015-16,0.4405940594059406,0.35714285714285715,0.5,202,84,118
203552,2015,2015-16,0.45535714285714285,0.45045045045045046,0.46017699115044247,224,111,113
203584,2015,2015-16,0.47593582887700536,0.48360655737704916,0.46153846153846156,187,122,65
203613,2015,2015-16,0.5041322314049587,0.3829787234042553,0.5333333333333333,242,47,195
203648,2015,2015-16,0.75,0.0,1.0,4,1,3
203798,2015,2015-16,0.3553921568627451,0.29045643153526973,0.4491017964071856,408,241,167
203893,2015,2015-16,0.3181818181818182,0.2,0.35294117647058826,22,5,17
203894,2015,2015-16,0.3383084577114428,0.3269230769230769,0.35051546391752575,201,104,97
203895,2015,2015-16,0.4358974358974359,0.45454545454545453,0.42857142857142855,78,22,56
203897,2015,2015-16,0.45151199165797706,0.38924050632911394,0.4821150855365474,959,316,643
203898,2015,2015-16,0.44919786096256686,0.3333333333333333,0.4797297297297297,187,39,148
203900,2015,2015-16,0.3944099378881988,0.3140495867768595,0.4427860696517413,322,121,201
203901,2015,2015-16,0.43561643835616437,0.32608695652173914,0.45141065830721006,730,92,638
203903,2015,2015-16,0.4326047358834244,0.346875,0.46786632390745503,1098,320,778
203906,2015,2015-16,0.29577464788732394,0.25,0.3333333333333333,71,32,39
203909,2015,2015-16,0.4027777777777778,0.28,0.46808510638297873,72,25,47
203912,2015,2015-16,0.3939393939393939,0.391304347826087,0.3953488372093023,66,23,43
203914,2015,2015-16,0.469281045751634,0.35353535353535354,0.5427350427350427,765,297,468
203915,2015,2015-16,0.35185185185185186,0.1,0.4090909090909091,54,10,44
203917,2015,2015-16,0.3853211009174312,0.3261538461538461,0.4727272727272727,545,325,220
203918,2015,2015-16,0.41975308641975306,0.3585746102449889,0.4722753346080306,972,449,523
203919,2015,2015-16,0.3333333333333333,0.0,0.4,6,1,5
203921,2015,2015-16,0.3,0.26666666666666666,0.32,40,15,25
203922,2015,2015-16,0.4304635761589404,0.3783783783783784,0.4473684210526316,151,37,114
203923,2015,2015-16,0.3055555555555556,0.23076923076923078,0.5,36,26,10
203924,2015,2015-16,0.41903171953255425,0.23972602739726026,0.4768211920529801,599,146,453
203925,2015,2015-16,0.25,0.25,0.0,4,4,0
203926,2015,2015-16,0.4518633540372671,0.4247104247104247,0.4701298701298701,644,259,385
203928,2015,2015-16,0.4090909090909091,0.0,0.42857142857142855,22,1,21
203930,2015,2015-16,0.45555555555555555,0.34210526315789475,0.5384615384615384,270,114,156
203932,2015,2015-16,0.47322970639032813,0.29577464788732394,0.5308924485125858,579,142,437
203933,2015,2015-16,0.5011337868480725,0.4,0.5202156334231806,441,70,371
203934,2015,2015-16,0.35,0.24489795918367346,0.5161290322580645,80,49,31
203935,2015,2015-16,0.34782608695652173,0.25311203319502074,0.4270833333333333,529,241,288
203937,2015,2015-16,0.46779661016949153,0.32432432432432434,0.4883720930232558,295,37,258
203939,2015,2015-16,0.49324324324324326,0.125,0.5142857142857142,296,16,280
203940,2015,2015-16,0.36551724137931035,0.28125,0.3893805309734513,145,32,113
203943,2015,2015-16,0.420863309352518,0.2391304347826087,0.45689655172413796,278,46,232
203944,2015,2015-16,0.4287425149700599,0.2777777777777778,0.4355444305381727,835,36,799
203946,2015,2015-16,0.325,0.2,0.34285714285714286,40,5,35
203948,2015,2015-16,0.41148325358851673,1.0,0.40865384615384615,209,1,208
203949,2015,2015-16,0.5357142857142857,0.5,0.5365853658536586,84,2,82
203950,2015,2015-16,0.6,0.0,0.6,5,0,5
203951,2015,2015-16,0.25,0.0,0.4,8,3,5
203952,2015,2015-16,0.45904173106646057,0.3,0.48641304347826086,1294,190,1104
203953,2015,2015-16,0.492769744160178,0.2571428571428571,0.5023148148148148,899,35,864
203955,2015,2015-16,0.4,0.0,0.5714285714285714,10,3,7
203956,2015,2015-16,0.4782608695652174,0.0,0.5789473684210527,23,4,19
203960,2015,2015-16,0.4416403785488959,0.2222222222222222,0.49606299212598426,317,63,254
203961,2015,2015-16,0.5,0.0,0.5,6,0,6
203962,2015,2015-16,0.4166666666666667,0.6666666666666666,0.16666666666666666,12,6,6
203963,2015,2015-16,0.45454545454545453,0.0,0.5555555555555556,11,2,9
203991,2015,2015-16,0.5818639798488665,0.0,0.5833333333333334,397,1,396
203994,2015,2015-16,0.41735537190082644,0.0,0.4225941422594142,242,3,239
203996,2015,2015-16,0.35135135135135137,0.23076923076923078,0.4166666666666667,37,13,24
203998,2015,2015-16,0.08333333333333333,0.14285714285714285,0.0,12,7,5
203999,2015,2015-16,0.5116666666666667,0.3333333333333333,0.5406976744186046,600,84,516
204001,2015,2015-16,0.42099322799097066,0.3333333333333333,0.45412130637636083,886,243,643
204002,2015,2015-16,0.5789473684210527,0.0,0.5789473684210527,19,0,19
204014,2015,2015-16,0.4032258064516129,0.34,0.6666666666666666,62,50,12
204020,2015,2015-16,0.48559670781893005,0.38028169014084506,0.5290697674418605,243,71,172
204025,2015,2015-16,0.4192139737991266,0.3333333333333333,0.4419889502762431,229,48,181
204028,2015,2015-16,0.5480769230769231,0.0,0.5480769230769231,104,0,104
204038,2015,2015-16,0.39285714285714285,0.34375,0.4230769230769231,588,224,364
204060,2015,2015-16,0.4261168384879725,0.38571428571428573,0.5308641975308642,291,210,81
204067,2015,2015-16,0.3076923076923077,0.3191489361702128,0.2777777777777778,65,47,18
204098,2015,2015-16,0.4155844155844156,0.391304347826087,0.42592592592592593,77,23,54
204456,2015,2015-16,0.4698275862068966,0.34831460674157305,0.49866666666666665,464,89,375
1626143,2015,2015-16,0.5083226632522407,0.16666666666666666,0.5109677419354839,781,6,775
1626144,2015,2015-16,0.36353591160220994,0.31896551724137934,0.3789004457652303,905,232,673
1626145,2015,2015-16,0.358974358974359,0.3018867924528302,0.3883495145631068,156,53,103
1626146,2015,2015-16,0.5,0.0,0.5,10,0,10
1626147,2015,2015-16,0.4057142857142857,0.26506024096385544,0.532608695652174,175,83,92
1626148,2015,2015-16,0.30952380952380953,0.2857142857142857,0.3392857142857143,126,70,56
1626149,2015,2015-16,0.6444444444444445,0.0,0.651685393258427,90,1,89
1626151,2015,2015-16,0.2631578947368421,0.3,0.2222222222222222,19,10,9
1626153,2015,2015-16,0.45,0.38461538461538464,0.4626865671641791,80,13,67
1626154,2015,2015-16,0.3673469387755102,0.30158730158730157,0.4857142857142857,98,63,35
1626156,2015,2015-16,0.4100418410041841,0.35135135135135137,0.447098976109215,956,370,586
