personId,playerName,total_shots,actual_points,exp_points,points_diff,pct_diff
1630556,Edwards,135,156,149.63116064099526,6.368839359004738,4.25633054533321
1629026,Williams,354,408,391.53577048073237,16.464229519267633,4.205027665486617
1631133,Walker,229,264,253.3699527409507,10.630047259049292,4.195448272208839
1628420,Morris,195,197,189.07863988935588,7.921360110644116,4.189430504140728
1641726,Lively II,191,268,257.38073178945575,10.619268210544249,4.12588264781397
1628404,Hart,770,892,856.6619940362501,35.33800596374988,4.125076746603874
1626204,Nance Jr.,155,194,186.4069914622467,7.593008537753292,4.0733278000536295
1630175,Anthony,543,537,516.4076092068462,20.592390793153754,3.9876157031505883
1630256,Tate,148,156,150.0391708727155,5.960829127284512,3.9728221399729673
203957,Exum,134,151,145.25956835837798,5.740431641622024,3.9518168670933345
1630230,Marshall,712,784,754.7583371289043,29.24166287109574,3.8743028979715164
1627827,Finney-Smith,435,519,500.06005713807696,18.939942861923043,3.787526061381209
1629655,Gafford,403,566,545.6200406091448,20.37995939085522,3.7351857560519535
1630700,Daniels,923,990,954.7259094061232,35.27409059387685,3.6946785773346114
201942,DeRozan,1308,1332,1285.714093330947,46.28590666905302,3.600012701813938
203081,Lillard,992,1085,1047.5314293853398,37.468570614660166,3.576841113801659
1627736,Beasley,1071,1241,1198.1650026483373,42.83499735166265,3.5750469681983423
1627742,Ingram,333,353,340.88569184998926,12.114308150010743,3.5537638868406662
203078,Beal,694,792,764.8857683862087,27.114231613791276,3.54486869618598
201939,Curry,1258,1439,1390.578664883474,48.42133511652605,3.4820971670532517
1631117,Kessler,420,562,543.6907332706222,18.309266729377782,3.3675823281764625
203944,Randle,939,1018,985.0063530787734,32.99364692122663,3.349583819663938
1629673,Poole,1057,1149,1112.5307530928794,36.46924690712058,3.2780409912557302
1629014,Simons,1125,1173,1135.8386626883805,37.16133731161949,3.2717062568200497
1627826,Zubac,942,1184,1146.774132140982,37.22586785901808,3.2461349061100515
1631119,Williams,221,255,247.09203774292638,7.9079622570736205,3.2003986552227346
1628991,Jackson Jr.,1213,1330,1288.9921581695087,41.007841830491316,3.1813855310703354
1628969,Bridges,1183,1348,1306.5107498528284,41.48925014717156,3.1755742075679843
1629012,Sexton,867,942,913.1668585579132,28.8331414420868,3.157485359550486
1629018,Trent Jr.,657,746,723.4433296565259,22.55667034347414,3.1179552342588
1630217,Bane,1018,1150,1115.8103808022026,34.189619197797356,3.064103824897093
1629631,Hunter,762,873,847.7183137407953,25.281686259204662,2.982318067951318
1630560,Thomas,454,466,452.5125172566326,13.487482743367423,2.980570133050481
204456,McConnell,624,663,644.2996513085476,18.700348691452405,2.902425855611473
1628983,Gilgeous-Alexander,1656,1883,1830.9770687143853,52.02293128561473,2.8412645773601453
1628386,Allen,640,904,879.4346207179119,24.565379282088088,2.793311835837917
204001,Porziņģis,574,657,639.2831967927837,17.716803207216344,2.7713500968895426
1629021,Wagner,249,307,298.7270937706678,8.272906229332193,2.7693767013701986
1630568,Garza,105,114,110.9402734606552,3.059726539344794,2.757969549024432
1626158,Holmes,139,180,175.352856438127,4.647143561873008,2.650151902141221
1630527,Boston,183,191,186.15966978382139,4.840330216178614,2.6000820806024363
1642377,Wells,676,712,694.4458034522967,17.554196547703327,2.5277957160197615
1641737,Bona,192,270,263.4495591676477,6.550440832352308,2.486402326511637
1642347,Shead,504,480,468.460834481426,11.53916551857401,2.4632029056000984
1630598,Wiggins,728,840,819.9515761500437,20.048423849956293,2.445071145954619
1630191,Stewart,315,369,360.2122397430749,8.787760256925083,2.439599461472606
1631217,Diabaté,208,254,247.9782060005738,6.021793999426194,2.4283463507066236
203482,Olynyk,268,301,294.0100257713918,6.989974228608219,2.377453093899707
1627752,Prince,514,617,602.7927153618134,14.207284638186593,2.3569065629124863
1627777,Niang,620,738,721.2187565739016,16.7812434260984,2.326786429952556
1628366,Ball,243,245,239.83407090156294,5.165929098437061,2.1539506624355815
1626220,O'Neale,570,661,647.2118696679354,13.788130332064611,2.1303856858005417
1627751,Pöltl,168,200,195.89702279299877,4.102977207001231,2.0944454407979194
1628381,Collins,531,619,606.4523541816782,12.547645818321826,2.0690207633945854
1628973,Brunson,1200,1322,1295.677015345729,26.322984654271067,2.03159923549735
1628415,Brooks,895,954,935.0476077202861,18.952392279713877,2.026888455127604
201569,Gordon,204,230,225.50256829991534,4.497431700084661,1.9943949153403928
1626157,Towns,1215,1420,1393.102425670471,26.897574329529107,1.9307665054792238
1630595,Cunningham,1457,1517,1489.7179586978841,27.282041302115886,1.83135491045655
1630702,Hardy,414,436,428.16923611538385,7.830763884616147,1.828890292716634
1628449,Boucher,370,434,426.43195802444086,7.56804197555914,1.7747319556677843
1630590,Pippen Jr.,594,657,645.6886045476432,11.311395452356805,1.7518317427893757
1630162,Edwards,1612,1762,1731.671683041389,30.328316958610912,1.751388542166316
1627747,LeVert,599,666,654.9622755256903,11.037724474309698,1.6852432627540128
1629216,Vincent,420,445,437.8131123345193,7.186887665480697,1.6415386034860004
1641708,Thompson,697,801,788.6723596762276,12.327640323772357,1.5630856770454622
1629234,Eubanks,194,233,229.58103779755504,3.418962202444959,1.4892115407825557
202699,Harris,805,859,846.520126192659,12.47987380734105,1.4742542650377717
1626145,Jones,683,778,767.056603759227,10.94339624077304,1.42667202399679
1629029,Dončić,1025,1099,1083.7349975378315,15.265002462168468,1.4085536050153755
1631288,Cain,158,162,159.76976813733256,2.230231862667438,1.3958948114653986
1631105,Duren,546,756,745.8653311515776,10.134668848422393,1.3587781650869009
1627732,Simmons,223,232,228.97884679470852,3.0211532052914833,1.3193969895525752
202681,Irving,945,1038,1024.5490086676443,13.45099133235567,1.3128682073652749
203935,Smart,257,251,247.84697884598782,3.1530211540121797,1.2721593166476697
1631101,Sharpe,1104,1145,1131.202207496829,13.797792503170967,1.2197448178831871
1627783,Siakam,1182,1352,1336.8727211499338,15.127278850066205,1.1315413423680907
202695,Leonard,623,698,690.4646723471219,7.535327652878095,1.0913399397920849
1641733,Smith Jr.,568,548,542.4099601025102,5.59003989748976,1.0305912506696582
1629638,Alexander-Walker,616,681,674.0906176050249,6.909382394975069,1.024991590834991
1628378,Mitchell,1320,1403,1389.043039792545,13.95696020745504,1.0047888913255425
1629614,Nembhard,539,545,540.1804496948992,4.819550305100847,0.8922095173432901
1641705,Wembanyama,857,958,949.5306241630752,8.469375836924769,0.8919530030808343
1629023,Washington,665,693,687.0085371653435,5.991462834656545,0.8721076652556823
1627734,Sabonis,893,1119,1109.5537882282142,9.446211771785784,0.8513515395548794
1628960,Allen,489,587,582.1564723339217,4.84352766607833,0.8319961344239372
203500,Adams,167,182,180.49862366837763,1.5013763316223674,0.831789175572336
1630193,Quickley,438,453,449.365183865165,3.6348161348349777,0.808876205051875
1630541,Moody,568,618,613.33558643946,4.66441356053997,0.7604981772924735
1629008,Porter Jr.,1048,1249,1239.7808098118558,9.219190188144239,0.7436139258683998
1629630,Morant,889,896,889.5107394519459,6.489260548054062,0.7295306245257972
1630570,Watford,350,357,354.50628711792945,2.493712882070554,0.7034306409732566
1630527,Boston Jr.,198,190,188.67678282794907,1.3232171720509314,0.7013105370532908
1631107,Jović,377,422,419.27529850173903,2.72470149826097,0.6498582218927095
1628436,Kornet,280,374,371.82957642488714,2.1704235751128635,0.5837130437150337
