actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,actionId,gameId,ABS_TIME,SHOT_CLOCK_APPROX,SHOT_CLOCK_SOURCE,shotValue,contest_score,contest_label,contest_reasons
79,PT03M30.00S,1,1610612744,GSW,201939,Curry,S. Curry,125,236,27,Missed,1,0.0,0.0,0,h,MISS Curry 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,75,21400324,510,13.0,keep_clock(22),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
182,PT06M26.00S,2,1610612744,GSW,201939,Curry,S. Curry,23,6,2,Missed,1,0.0,0.0,0,h,MISS Curry 2' Layup,Missed Shot,Layup Shot,1,171,21400324,1054,16.0,turnover(24),2,1,borderline,distance: at-rim/very close
208,PT03M59.00S,2,1610612744,GSW,201939,Curry,S. Curry,20,172,17,Missed,1,0.0,0.0,0,h,MISS Curry 17' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,197,21400324,1201,15.0,def_reb(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
221,PT02M58.00S,2,1610612744,GSW,201939,Curry,S. Curry,-111,151,19,Missed,1,0.0,0.0,0,h,MISS Curry 19' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,1,208,21400324,1262,12.0,def_reb(24),2,0,likely_open,
231,PT01M42.00S,2,1610612744,GSW,201939,Curry,S. Curry,-234,19,0,Made,1,40.0,44.0,84,h,Curry  3PT Pullup Jump Shot (5 PTS) (Iguodala 1 AST),Made Shot,Pullup Jump shot,1,218,21400324,1338,2.0,made_fg(24),3,5,likely_contested,"subType: contested-like, text: pressure-move, distance: at-rim/very close, coords: corner-3, clock: late (<=5s)"
238,PT00M51.00S,2,1610612744,GSW,201939,Curry,S. Curry,-38,53,7,Made,1,42.0,44.0,86,h,Curry 7' Turnaround Bank Shot (7 PTS),Made Shot,Turnaround Bank shot,1,225,21400324,1389,18.0,def_reb(24),2,2,likely_contested,subType: contested-like
244,PT00M07.00S,2,1610612744,GSW,201939,Curry,S. Curry,-40,279,28,Made,1,46.0,44.0,90,h,Curry 28' 3PT Pullup Jump Shot (11 PTS) (Livingston 3 AST),Made Shot,Pullup Jump shot,1,230,21400324,1433,3.0,def_reb(24),3,3,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft), clock: late (<=5s)"
283,PT08M24.00S,3,1610612744,GSW,201939,Curry,S. Curry,-160,168,23,Missed,1,0.0,0.0,0,h,MISS Curry 23' Jump Shot,Missed Shot,Jump Shot,1,265,21400324,1656,16.0,def_reb(24),2,-1,likely_open,subType: open-like
419,PT07M05.00S,4,1610612744,GSW,201939,Curry,S. Curry,20,19,3,Made,1,83.0,84.0,167,h,Curry 3' Driving Finger Roll Layup (13 PTS),Made Shot,Driving Finger Roll Layup Shot,1,394,21400324,2455,9.0,made_fg(24),2,1,borderline,distance: at-rim/very close
433,PT05M07.00S,4,1610612744,GSW,201939,Curry,S. Curry,-87,50,10,Made,1,89.0,86.0,175,h,Curry 10' Running Bank Shot (15 PTS),Made Shot,Running Bank shot,1,408,21400324,2573,7.0,def_reb(24),2,1,borderline,distance: mid-range
452,PT02M59.00S,4,1610612744,GSW,201939,Curry,S. Curry,-8,7,1,Made,1,98.0,89.0,187,h,Curry 1' Driving Reverse Layup (17 PTS) (Livingston 5 AST),Made Shot,Driving Reverse Layup Shot,1,426,21400324,2701,19.0,turnover(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
475,PT00M55.50S,4,1610612744,GSW,201939,Curry,S. Curry,-52,268,27,Made,1,105.0,93.0,198,h,Curry 27' 3PT Pullup Jump Shot (20 PTS),Made Shot,Pullup Jump shot,1,446,21400324,2825,7.0,final_ft(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
481,PT00M17.90S,4,1610612744,GSW,201939,Curry,S. Curry,18,15,2,Missed,1,0.0,0.0,0,h,MISS Curry 2' Driving Layup,Missed Shot,Driving Layup Shot,1,453,21400324,2863,9.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
10,PT10M32.00S,1,1610612744,GSW,201939,Curry,S. Curry,26,127,13,Made,1,2.0,6.0,8,v,Curry 13' Jump Shot (2 PTS),Made Shot,Jump Shot,1,11,21400340,88,15.0,made_fg(24),2,0,likely_open,"subType: open-like, distance: mid-range"
12,PT09M56.00S,1,1610612744,GSW,201939,Curry,S. Curry,108,230,25,Missed,1,0.0,0.0,0,v,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,13,21400340,124,9.0,turnover(24),3,-1,likely_open,subType: open-like
18,PT08M47.00S,1,1610612744,GSW,201939,Curry,S. Curry,204,137,25,Made,1,5.0,12.0,17,v,Curry 25' 3PT Step Back Jump Shot (5 PTS),Made Shot,Step Back Jump shot,1,20,21400340,193,15.0,made_fg(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
72,PT04M14.00S,1,1610612744,GSW,201939,Curry,S. Curry,203,209,29,Made,1,12.0,28.0,40,v,Curry 29' 3PT Jump Shot (8 PTS) (Iguodala 1 AST),Made Shot,Jump Shot,1,65,21400340,466,5.0,def_reb(24),3,-1,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft), clock: late (<=5s)"
83,PT03M20.00S,1,1610612744,GSW,201939,Curry,S. Curry,-149,197,25,Missed,1,0.0,0.0,0,v,MISS Curry 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,74,21400340,520,17.0,def_reb(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
94,PT02M43.00S,1,1610612744,GSW,201939,Curry,S. Curry,100,26,10,Missed,1,0.0,0.0,0,v,MISS Curry 10' Running Jump Shot,Missed Shot,Running Jump Shot,1,84,21400340,557,11.0,keep_clock(24),2,0,likely_open,"subType: open-like, distance: mid-range"
118,PT00M51.80S,1,1610612744,GSW,201939,Curry,S. Curry,-5,-2,1,Made,1,18.0,36.0,54,v,Curry 1' Driving Reverse Layup (10 PTS) (Livingston 1 AST),Made Shot,Driving Reverse Layup Shot,1,105,21400340,669,20.0,turnover(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
121,PT00M32.90S,1,1610612744,GSW,201939,Curry,S. Curry,226,23,0,Made,1,18.0,39.0,57,v,Curry  3PT Jump Shot (13 PTS) (Iguodala 2 AST),Made Shot,Jump Shot,1,108,21400340,688,18.0,def_reb(24),3,-1,likely_open,"subType: open-like, distance: at-rim/very close, coords: corner-3, corner: catch/spot"
123,PT00M00.30S,1,1610612744,GSW,201939,Curry,S. Curry,-168,192,26,Missed,1,0.0,0.0,0,v,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,111,21400340,720,10.0,turnover(24),3,-1,likely_open,subType: open-like
224,PT03M43.00S,2,1610612744,GSW,201939,Curry,S. Curry,-232,3,0,Missed,1,0.0,0.0,0,v,MISS Curry  3PT Jump Shot,Missed Shot,Jump Shot,1,205,21400340,1217,19.0,turnover(24),3,-1,likely_open,"subType: open-like, distance: at-rim/very close, coords: corner-3, corner: catch/spot"
254,PT02M22.00S,2,1610612744,GSW,201939,Curry,S. Curry,-4,-10,1,Made,1,34.0,60.0,94,v,Curry 1' Driving Layup (15 PTS),Made Shot,Driving Layup Shot,1,228,21400340,1298,5.0,def_reb(24),2,4,likely_contested,"subType: contested-like, distance: at-rim/very close, clock: late (<=5s)"
275,PT00M38.90S,2,1610612744,GSW,201939,Curry,S. Curry,193,140,24,Missed,1,0.0,0.0,0,v,MISS Curry 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,245,21400340,1402,9.0,made_fg(24),3,-1,likely_open,subType: open-like
279,PT00M06.90S,2,1610612744,GSW,201939,Curry,S. Curry,-56,52,8,Made,1,44.0,66.0,110,v,Curry 8' Driving Jump Shot (17 PTS),Made Shot,Driving Jump shot,1,249,21400340,1434,3.0,def_foul_14(14),2,2,likely_contested,"distance: mid-range, clock: late (<=5s)"
301,PT10M32.00S,3,1610612744,GSW,201939,Curry,S. Curry,168,181,25,Missed,1,0.0,0.0,0,v,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,265,21400340,1528,11.0,def_reb(24),3,-1,likely_open,subType: open-like
323,PT08M26.00S,3,1610612744,GSW,201939,Curry,S. Curry,-210,42,21,Missed,1,0.0,0.0,0,v,MISS Curry 21' Jump Shot,Missed Shot,Jump Shot,1,284,21400340,1654,11.0,made_fg(24),2,-1,likely_open,subType: open-like
346,PT05M25.00S,3,1610612744,GSW,201939,Curry,S. Curry,-149,208,26,Missed,1,0.0,0.0,0,v,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,306,21400340,1835,4.0,made_fg(24),3,0,likely_open,"subType: open-like, clock: late (<=5s)"
390,PT02M25.00S,3,1610612744,GSW,201939,Curry,S. Curry,0,14,1,Made,1,64.0,84.0,148,v,Curry 1' Driving Bank Shot (20 PTS),Made Shot,Driving Bank shot,1,341,21400340,2015,15.0,def_reb(24),2,1,borderline,distance: at-rim/very close
392,PT02M05.00S,3,1610612744,GSW,201939,Curry,S. Curry,-105,159,19,Missed,1,0.0,0.0,0,v,MISS Curry 19' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,343,21400340,2035,14.0,made_fg(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
479,PT07M05.00S,4,1610612744,GSW,201939,Curry,S. Curry,50,12,5,Made,1,79.0,96.0,175,v,Curry 5' Driving Bank Shot (22 PTS) (Barnes 3 AST),Made Shot,Driving Bank shot,1,421,21400340,2455,8.0,off_foul(24),2,1,borderline,distance: at-rim/very close
488,PT06M17.00S,4,1610612744,GSW,201939,Curry,S. Curry,-4,244,24,Missed,1,0.0,0.0,0,v,MISS Curry 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,433,21400340,2503,7.0,keep_clock(24),3,-1,likely_open,subType: open-like
535,PT03M15.00S,4,1610612744,GSW,201939,Curry,S. Curry,-67,159,17,Missed,1,0.0,0.0,0,v,MISS Curry 17' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,1,469,21400340,2685,10.0,final_ft(24),2,0,likely_open,
547,PT01M39.00S,4,1610612744,GSW,201939,Curry,S. Curry,65,37,7,Missed,1,0.0,0.0,0,v,MISS Curry 7' Running Jump Shot,Missed Shot,Running Jump Shot,1,484,21400340,2781,3.0,def_reb(24),2,0,likely_open,"subType: open-like, clock: late (<=5s)"
8,PT10M58.00S,1,1610612744,GSW,201939,Curry,S. Curry,-11,11,2,Missed,1,0.0,0.0,0,v,MISS Curry 2' Layup,Missed Shot,Layup Shot,1,9,21400348,62,14.0,made_fg(24),2,1,borderline,distance: at-rim/very close
15,PT10M10.00S,1,1610612744,GSW,201939,Curry,S. Curry,83,143,17,Made,1,2.0,6.0,8,v,Curry 17' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,1,17,21400348,110,18.0,def_reb(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
21,PT09M15.00S,1,1610612744,GSW,201939,Curry,S. Curry,-155,198,25,Made,1,4.0,9.0,13,v,Curry 25' 3PT Jump Shot (5 PTS) (Barnes 1 AST),Made Shot,Jump Shot,1,24,21400348,165,17.0,def_reb(24),3,-1,likely_open,subType: open-like
26,PT08M44.00S,1,1610612744,GSW,201939,Curry,S. Curry,171,183,25,Missed,1,0.0,0.0,0,v,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,28,21400348,196,10.0,made_fg(24),3,-1,likely_open,subType: open-like
32,PT07M59.00S,1,1610612744,GSW,201939,Curry,S. Curry,-27,11,3,Made,1,8.0,11.0,19,v,Curry 3' Driving Layup (7 PTS),Made Shot,Driving Layup Shot,1,33,21400348,241,13.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
40,PT06M40.00S,1,1610612744,GSW,201939,Curry,S. Curry,146,200,25,Made,1,10.0,16.0,26,v,Curry 25' 3PT Jump Shot (10 PTS),Made Shot,Jump Shot,1,42,21400348,320,18.0,def_reb(24),3,-1,likely_open,subType: open-like
46,PT05M37.00S,1,1610612744,GSW,201939,Curry,S. Curry,32,257,26,Made,1,14.0,21.0,35,v,Curry 26' 3PT Jump Shot (13 PTS),Made Shot,Jump Shot,1,49,21400348,383,13.0,made_fg(24),3,-1,likely_open,subType: open-like
196,PT04M55.00S,2,1610612744,GSW,201939,Curry,S. Curry,-75,205,22,Made,1,41.0,45.0,86,v,Curry 22' Jump Shot (15 PTS) (Green 2 AST),Made Shot,Jump Shot,1,180,21400348,1145,18.0,def_reb(24),2,-1,likely_open,subType: open-like
215,PT02M57.00S,2,1610612744,GSW,201939,Curry,S. Curry,24,37,4,Missed,1,0.0,0.0,0,v,MISS Curry 4' Jump Shot,Missed Shot,Jump Shot,1,198,21400348,1263,1.0,off_reb(14),2,1,borderline,"subType: open-like, distance: at-rim/very close, clock: late (<=5s)"
258,PT00M01.50S,2,1610612744,GSW,201939,Curry,S. Curry,-27,183,18,Missed,1,0.0,0.0,0,v,MISS Curry 18' Jump Shot,Missed Shot,Jump Shot,1,231,21400348,1439,4.0,made_fg(24),2,0,likely_open,"subType: open-like, clock: late (<=5s)"
296,PT09M16.00S,3,1610612744,GSW,201939,Curry,S. Curry,-84,241,26,Made,1,61.0,71.0,132,v,Curry 26' 3PT Jump Shot (18 PTS),Made Shot,Jump Shot,1,262,21400348,1604,14.0,def_reb(24),3,-1,likely_open,subType: open-like
306,PT08M22.00S,3,1610612744,GSW,201939,Curry,S. Curry,-7,271,27,Missed,1,0.0,0.0,0,v,MISS Curry 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,272,21400348,1658,13.0,made_fg(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
323,PT06M35.00S,3,1610612744,GSW,201939,Curry,S. Curry,-18,1,2,Made,1,67.0,77.0,144,v,Curry 2' Driving Layup (22 PTS),Made Shot,Driving Layup Shot,1,286,21400348,1765,6.0,def_foul_14(14),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
346,PT04M29.00S,3,1610612744,GSW,201939,Curry,S. Curry,-68,189,20,Missed,1,0.0,0.0,0,v,MISS Curry 20' Jump Shot,Missed Shot,Jump Shot,1,305,21400348,1891,11.0,made_fg(24),2,-1,likely_open,subType: open-like
468,PT05M38.00S,4,1610612744,GSW,201939,Curry,S. Curry,106,225,25,Missed,1,0.0,0.0,0,v,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,415,21400348,2542,19.0,def_reb(24),3,-1,likely_open,subType: open-like
472,PT05M11.00S,4,1610612744,GSW,201939,Curry,S. Curry,-32,257,26,Missed,1,0.0,0.0,0,v,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,419,21400348,2569,9.0,off_foul(24),3,-1,likely_open,subType: open-like
510,PT01M34.00S,4,1610612744,GSW,201939,Curry,S. Curry,-89,7,9,Missed,1,0.0,0.0,0,v,MISS Curry 9' Jump Shot,Missed Shot,Jump Shot,1,451,21400348,2786,9.0,off_foul(24),2,0,likely_open,"subType: open-like, distance: mid-range"
550,PT04M35.00S,5,1610612744,GSW,201939,Curry,S. Curry,47,36,6,Made,1,111.0,113.0,224,v,Curry 6' Jump Shot (28 PTS),Made Shot,Jump Shot,1,486,21400348,2905,,no_reset_found,2,-1,likely_open,subType: open-like
570,PT03M27.00S,5,1610612744,GSW,201939,Curry,S. Curry,88,242,26,Made,1,112.0,119.0,231,v,Curry 26' 3PT Jump Shot (31 PTS),Made Shot,Jump Shot,1,503,21400348,2973,12.0,def_reb(24),3,-1,likely_open,subType: open-like
591,PT02M37.00S,5,1610612744,GSW,201939,Curry,S. Curry,-163,206,26,Made,1,114.0,123.0,237,v,Curry 26' 3PT Jump Shot (34 PTS),Made Shot,Jump Shot,1,519,21400348,3023,9.0,final_ft(24),3,-1,likely_open,subType: open-like
611,PT00M33.90S,5,1610612744,GSW,201939,Curry,S. Curry,-24,9,3,Missed,1,0.0,0.0,0,v,MISS Curry 3' Layup,Missed Shot,Layup Shot,1,536,21400348,3147,2.0,def_reb(24),2,2,likely_contested,"distance: at-rim/very close, clock: late (<=5s)"
27,PT08M26.00S,1,1610612744,GSW,201939,Curry,S. Curry,-150,138,20,Made,1,4.0,6.0,10,v,Curry 20' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,1,27,21400365,214,17.0,made_fg(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
30,PT08M01.00S,1,1610612744,GSW,201939,Curry,S. Curry,77,285,30,Missed,1,0.0,0.0,0,v,MISS Curry 30' 3PT Jump Shot,Missed Shot,Jump Shot,1,30,21400365,239,15.0,def_reb(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
38,PT06M38.00S,1,1610612744,GSW,201939,Curry,S. Curry,-11,12,2,Made,1,10.0,11.0,21,v,Curry 2' Driving Layup (4 PTS),Made Shot,Driving Layup Shot,1,38,21400365,322,12.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
41,PT06M16.00S,1,1610612744,GSW,201939,Curry,S. Curry,151,91,18,Missed,1,0.0,0.0,0,v,MISS Curry 18' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,42,21400365,344,17.0,def_reb(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
57,PT04M40.00S,1,1610612744,GSW,201939,Curry,S. Curry,9,3,1,Made,1,14.0,17.0,31,v,Curry 1' Driving Layup (6 PTS),Made Shot,Driving Layup Shot,1,58,21400365,440,19.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
66,PT03M10.00S,1,1610612744,GSW,201939,Curry,S. Curry,113,233,26,Missed,1,0.0,0.0,0,v,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,67,21400365,530,7.0,keep_clock(17),3,-1,likely_open,subType: open-like
158,PT06M20.00S,2,1610612744,GSW,201939,Curry,S. Curry,-2,-3,0,Made,1,44.0,34.0,78,v,Curry  Driving Layup (8 PTS),Made Shot,Driving Layup Shot,1,154,21400365,1060,18.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
197,PT02M43.00S,2,1610612744,GSW,201939,Curry,S. Curry,9,3,1,Made,1,48.0,42.0,90,v,Curry 1' Driving Reverse Layup (10 PTS),Made Shot,Driving Reverse Layup Shot,1,193,21400365,1277,14.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
199,PT02M09.00S,2,1610612744,GSW,201939,Curry,S. Curry,220,124,25,Missed,1,0.0,0.0,0,v,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,195,21400365,1311,15.0,made_fg(24),3,-1,likely_open,subType: open-like
215,PT01M22.00S,2,1610612744,GSW,201939,Curry,S. Curry,-183,159,24,Missed,1,0.0,0.0,0,v,MISS Curry 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,209,21400365,1358,17.0,def_reb(24),3,-1,likely_open,subType: open-like
278,PT08M16.00S,3,1610612744,GSW,201939,Curry,S. Curry,26,108,11,Made,1,61.0,53.0,114,v,Curry 11' Running Jump Shot (12 PTS),Made Shot,Running Jump Shot,1,273,21400365,1664,18.0,def_reb(24),2,0,likely_open,"subType: open-like, distance: mid-range"
282,PT07M33.00S,3,1610612744,GSW,201939,Curry,S. Curry,-2,9,1,Missed,1,0.0,0.0,0,v,MISS Curry 1' Reverse Layup,Missed Shot,Reverse Layup Shot,1,279,21400365,1707,19.0,turnover(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
289,PT07M06.00S,3,1610612744,GSW,201939,Curry,S. Curry,-78,246,26,Missed,1,0.0,0.0,0,v,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,286,21400365,1734,15.0,def_reb(24),3,-1,likely_open,subType: open-like
302,PT05M48.00S,3,1610612744,GSW,201939,Curry,S. Curry,203,41,21,Missed,1,0.0,0.0,0,v,MISS Curry 21' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,299,21400365,1812,3.0,keep_clock(17),2,4,likely_contested,"subType: contested-like, text: pressure-move, clock: late (<=5s)"
342,PT02M34.00S,3,1610612744,GSW,201939,Curry,S. Curry,-11,4,1,Missed,1,0.0,0.0,0,v,MISS Curry 1' Driving Layup,Missed Shot,Driving Layup Shot,1,337,21400365,2006,17.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
345,PT02M15.00S,3,1610612744,GSW,201939,Curry,S. Curry,-89,242,26,Made,1,72.0,65.0,137,v,Curry 26' 3PT Jump Shot (15 PTS),Made Shot,Jump Shot,1,340,21400365,2025,14.0,made_fg(24),3,-1,likely_open,subType: open-like
359,PT01M30.00S,3,1610612744,GSW,201939,Curry,S. Curry,64,246,25,Missed,1,0.0,0.0,0,v,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,354,21400365,2070,15.0,turnover(24),3,-1,likely_open,subType: open-like
361,PT01M20.00S,3,1610612744,GSW,201939,Curry,S. Curry,12,7,1,Missed,1,0.0,0.0,0,v,MISS Curry 1' Reverse Layup,Missed Shot,Reverse Layup Shot,1,356,21400365,2080,5.0,off_reb(14),2,4,likely_contested,"subType: contested-like, distance: at-rim/very close, clock: late (<=5s)"
432,PT07M10.00S,4,1610612744,GSW,201939,Curry,S. Curry,-122,75,14,Made,1,88.0,84.0,172,v,Curry 14' Jump Bank Shot (17 PTS),Made Shot,Jump Bank Shot,1,419,21400365,2450,17.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: mid-range"
445,PT05M55.00S,4,1610612744,GSW,201939,Curry,S. Curry,218,138,26,Missed,1,0.0,0.0,0,v,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,431,21400365,2525,7.0,final_ft(24),3,-1,likely_open,subType: open-like
468,PT03M15.00S,4,1610612744,GSW,201939,Curry,S. Curry,-207,-14,21,Missed,1,0.0,0.0,0,v,MISS Curry 21' Jump Shot,Missed Shot,Jump Shot,1,453,21400365,2685,15.0,turnover(24),2,-1,likely_open,subType: open-like
493,PT01M06.00S,4,1610612744,GSW,201939,Curry,S. Curry,-11,-3,1,Missed,1,0.0,0.0,0,v,MISS Curry 1' Layup,Missed Shot,Layup Shot,1,475,21400365,2814,19.0,turnover(24),2,1,borderline,distance: at-rim/very close
499,PT00M38.30S,4,1610612744,GSW,201939,Curry,S. Curry,7,4,1,Made,1,99.0,96.0,195,v,Curry 1' Driving Layup (19 PTS),Made Shot,Driving Layup Shot,1,481,21400365,2842,19.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
519,PT00M10.90S,4,1610612744,GSW,201939,Curry,S. Curry,-119,227,26,Missed,1,0.0,0.0,0,v,MISS Curry 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,497,21400365,2870,19.0,final_ft(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
521,PT00M06.90S,4,1610612744,GSW,201939,Curry,S. Curry,-128,217,25,Missed,1,0.0,0.0,0,v,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,499,21400365,2874,12.0,off_reb(14),3,-1,likely_open,subType: open-like
26,PT09M44.00S,1,1610612744,GSW,201939,Curry,S. Curry,64,238,25,Made,1,7.0,11.0,18,h,Curry 25' 3PT Pullup Jump Shot (3 PTS),Made Shot,Pullup Jump shot,1,25,21400382,136,17.0,final_ft(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
46,PT07M07.00S,1,1610612744,GSW,201939,Curry,S. Curry,-70,244,25,Missed,1,0.0,0.0,0,h,MISS Curry 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,46,21400382,293,13.0,made_fg(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
51,PT06M19.00S,1,1610612744,GSW,201939,Curry,S. Curry,0,126,13,Missed,1,0.0,0.0,0,h,MISS Curry 13' Jump Shot,Missed Shot,Jump Shot,1,51,21400382,341,14.0,made_fg(24),2,0,likely_open,"subType: open-like, distance: mid-range"
79,PT03M14.00S,1,1610612744,GSW,201939,Curry,S. Curry,-172,213,27,Made,1,25.0,34.0,59,h,Curry 27' 3PT Pullup Jump Shot (6 PTS) (Green 3 AST),Made Shot,Pullup Jump shot,1,78,21400382,526,20.0,def_reb(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
129,PT11M03.00S,2,1610612744,GSW,201939,Curry,S. Curry,174,195,26,Missed,1,0.0,0.0,0,h,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,124,21400382,777,13.0,keep_clock(17),3,-1,likely_open,subType: open-like
146,PT08M57.00S,2,1610612744,GSW,201939,Curry,S. Curry,6,7,1,Made,1,42.0,48.0,90,h,Curry 1' Driving Layup (8 PTS) (Green 4 AST),Made Shot,Driving Layup Shot,1,141,21400382,903,6.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
157,PT07M37.00S,2,1610612744,GSW,201939,Curry,S. Curry,204,181,27,Made,1,47.0,48.0,95,h,Curry 27' 3PT Pullup Jump Shot (11 PTS) (Iguodala 3 AST),Made Shot,Pullup Jump shot,1,154,21400382,983,19.0,turnover(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
169,PT06M22.00S,2,1610612744,GSW,201939,Curry,S. Curry,-41,288,29,Missed,1,0.0,0.0,0,h,MISS Curry 29' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,165,21400382,1058,,stale_reset(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
197,PT04M28.00S,2,1610612744,GSW,201939,Curry,S. Curry,-205,189,28,Made,1,55.0,52.0,107,h,Curry 28' 3PT Pullup Jump Shot (15 PTS) (Thompson 1 AST),Made Shot,Pullup Jump shot,1,189,21400382,1172,0.0,final_ft(24),3,3,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft), clock: late (<=5s)"
200,PT03M57.00S,2,1610612744,GSW,201939,Curry,S. Curry,13,15,2,Made,1,57.0,52.0,109,h,Curry 2' Driving Layup (17 PTS),Made Shot,Driving Layup Shot,1,193,21400382,1203,13.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
202,PT03M31.00S,2,1610612744,GSW,201939,Curry,S. Curry,-40,279,28,Missed,1,0.0,0.0,0,h,MISS Curry 28' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,196,21400382,1229,19.0,turnover(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
241,PT00M47.30S,2,1610612744,GSW,201939,Curry,S. Curry,23,4,2,Made,1,65.0,60.0,125,h,Curry 2' Driving Layup (19 PTS) (Green 6 AST),Made Shot,Driving Layup Shot,1,231,21400382,1393,13.0,final_ft(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
274,PT10M29.00S,3,1610612744,GSW,201939,Curry,S. Curry,62,41,7,Missed,1,0.0,0.0,0,h,MISS Curry 7' Jump Shot,Missed Shot,Jump Shot,1,257,21400382,1531,11.0,def_reb(24),2,-1,likely_open,subType: open-like
286,PT09M26.00S,3,1610612744,GSW,201939,Curry,S. Curry,-2,15,2,Made,1,69.0,65.0,134,h,Curry 2' Putback Layup (21 PTS),Made Shot,Putback Layup Shot,1,271,21400382,1594,13.0,off_reb(14),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
