actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,actionId,gameId,ABS_TIME,SHOT_CLOCK_APPROX,SHOT_CLOCK_SOURCE,shotValue,contest_score,contest_label,contest_reasons
274,PT03M30.00S,2,1610612744,GSW,201939,Curry,S. Curry,100,180,21,Missed,1,,,0,v,MISS Curry 21' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,210,21700215,1230,17.0,final_ft(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
324,PT00M52.70S,2,1610612744,GSW,201939,Curry,S. Curry,-129,232,27,Missed,1,,,0,v,MISS Curry 27' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,249,21700215,1388,13.0,final_ft(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
458,PT02M42.00S,3,1610612744,GSW,201939,Curry,S. Curry,-136,216,26,Missed,1,,,0,v,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,344,21700215,1998,6.0,made_fg(24),3,-1,likely_open,subType: open-like
585,PT06M38.00S,4,1610612744,GSW,201939,Curry,S. Curry,4,5,1,Made,1,74.0,76.0,150,v,Curry 1' Cutting Layup Shot (6 PTS) (Green 4 AST),Made Shot,Cutting Layup Shot,1,434,21700215,2482,1.0,made_fg(24),2,2,likely_contested,"distance: at-rim/very close, clock: late (<=5s)"
604,PT04M41.00S,4,1610612744,GSW,201939,Curry,S. Curry,-121,217,25,Made,1,77.0,81.0,158,v,Curry 25' 3PT Jump Shot (9 PTS) (Durant 3 AST),Made Shot,Jump Shot,1,450,21700215,2599,21.0,def_reb(24),3,-1,likely_open,subType: open-like
617,PT04M02.00S,4,1610612744,GSW,201939,Curry,S. Curry,-192,153,25,Missed,1,,,0,v,MISS Curry 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,457,21700215,2638,5.0,made_fg(24),3,4,likely_contested,"subType: contested-like, text: pressure-move, clock: late (<=5s)"
641,PT02M21.00S,4,1610612744,GSW,201939,Curry,S. Curry,193,159,25,Missed,1,,,0,v,MISS Curry 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,474,21700215,2739,9.0,final_ft(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
697,PT00M04.80S,4,1610612744,GSW,201939,Curry,S. Curry,127,211,25,Missed,1,,,0,v,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,517,21700215,2876,22.0,final_ft(24),3,-1,likely_open,subType: open-like
24,PT09M00.00S,1,1610612744,GSW,201939,Curry,S. Curry,128,-17,13,Missed,1,,,0,v,MISS Curry 13' Jump Shot,Missed Shot,Jump Shot,1,37,21700231,180,11.0,final_ft(24),2,0,likely_open,"subType: open-like, distance: mid-range"
37,PT11M14.00S,1,1610612744,GSW,201939,Curry,S. Curry,102,202,23,Missed,1,,,0,v,MISS Curry 23' Jump Shot,Missed Shot,Jump Shot,1,4,21700231,46,2.0,made_fg(24),2,0,likely_open,"subType: open-like, clock: late (<=5s)"
57,PT10M50.00S,1,1610612744,GSW,201939,Curry,S. Curry,25,12,3,Made,1,2.0,4.0,6,v,Curry 3' Layup (2 PTS) (Green 1 AST),Made Shot,Layup Shot,1,9,21700231,70,19.0,def_reb(24),2,1,borderline,distance: at-rim/very close
60,PT06M08.00S,1,1610612744,GSW,201939,Curry,S. Curry,136,239,27,Missed,1,,,0,v,MISS Curry 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,57,21700231,352,14.0,made_fg(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
63,PT05M48.00S,1,1610612744,GSW,201939,Curry,S. Curry,-55,173,18,Made,1,26.0,16.0,42,v,Curry 18' Jump Shot (5 PTS),Made Shot,Jump Shot,1,60,21700231,372,14.0,made_fg(24),2,-1,likely_open,subType: open-like
87,PT04M13.00S,1,1610612744,GSW,201939,Curry,S. Curry,-123,146,19,Made,1,33.0,20.0,53,v,Curry 19' Pullup Jump Shot (7 PTS),Made Shot,Pullup Jump shot,1,75,21700231,467,10.0,made_fg(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
109,PT03M26.00S,1,1610612744,GSW,201939,Curry,S. Curry,-163,145,22,Missed,1,,,0,v,MISS Curry 22' Jump Shot,Missed Shot,Jump Shot,1,88,21700231,514,7.0,def_foul_14(14),2,-1,likely_open,subType: open-like
129,PT01M58.00S,1,1610612744,GSW,201939,Curry,S. Curry,-121,148,19,Made,1,42.0,26.0,68,v,Curry 19' Jump Shot (11 PTS),Made Shot,Jump Shot,1,101,21700231,602,2.0,made_fg(24),2,0,likely_open,"subType: open-like, clock: late (<=5s)"
132,PT01M23.00S,1,1610612744,GSW,201939,Curry,S. Curry,-40,65,8,Missed,1,,,0,v,MISS Curry 8' Layup,Missed Shot,Layup Shot,1,103,21700231,637,7.0,made_fg(24),2,1,borderline,distance: mid-range
143,PT00M41.90S,1,1610612744,GSW,201939,Curry,S. Curry,-11,144,14,Made,1,45.0,28.0,73,v,Curry 14' Jump Shot (13 PTS) (McGee 1 AST),Made Shot,Jump Shot,1,111,21700231,679,16.0,def_reb(24),2,0,likely_open,"subType: open-like, distance: mid-range"
156,PT00M00.00S,1,1610612744,GSW,201939,Curry,S. Curry,1,296,30,Missed,1,,,0,v,MISS Curry 30' 3PT Jump Shot,Missed Shot,Jump Shot,1,119,21700231,720,20.0,made_fg(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
249,PT05M25.00S,2,1610612744,GSW,201939,Curry,S. Curry,-155,207,26,Missed,1,,,0,v,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,183,21700231,1115,7.0,def_foul_14(14),3,-1,likely_open,subType: open-like
262,PT04M12.00S,2,1610612744,GSW,201939,Curry,S. Curry,-7,127,13,Missed,1,,,0,v,MISS Curry 13' Jump Shot,Missed Shot,Jump Shot,1,193,21700231,1188,11.0,made_fg(24),2,0,likely_open,"subType: open-like, distance: mid-range"
323,PT00M42.50S,2,1610612744,GSW,201939,Curry,S. Curry,-94,257,27,Missed,1,,,0,v,MISS Curry 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,239,21700231,1398,11.0,made_fg(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
348,PT11M11.00S,3,1610612744,GSW,201939,Curry,S. Curry,88,194,21,Made,1,76.0,54.0,130,v,Curry 21' Jump Shot (17 PTS),Made Shot,Jump Shot,1,254,21700231,1489,13.0,made_fg(24),2,-1,likely_open,subType: open-like
370,PT09M38.00S,3,1610612744,GSW,201939,Curry,S. Curry,-140,229,27,Made,1,76.0,60.0,136,v,Curry 27' 3PT Jump Shot (20 PTS),Made Shot,Jump Shot,1,270,21700231,1582,12.0,keep_clock(18),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
391,PT07M56.00S,3,1610612744,GSW,201939,Curry,S. Curry,72,193,21,Made,1,82.0,68.0,150,v,Curry 21' Jump Shot (22 PTS),Made Shot,Jump Shot,1,288,21700231,1684,16.0,made_fg(24),2,-1,likely_open,subType: open-like
440,PT04M40.00S,3,1610612744,GSW,201939,Curry,S. Curry,94,232,25,Made,1,87.0,80.0,167,v,Curry 25' 3PT Jump Shot (25 PTS) (Looney 2 AST),Made Shot,Jump Shot,1,322,21700231,1880,9.0,off_reb(14),3,-1,likely_open,subType: open-like
472,PT01M59.00S,3,1610612744,GSW,201939,Curry,S. Curry,141,241,28,Made,1,89.0,88.0,177,v,Curry 28' 3PT Jump Shot (28 PTS),Made Shot,Jump Shot,1,346,21700231,2041,3.0,turnover(24),3,-1,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft), clock: late (<=5s)"
483,PT01M22.00S,3,1610612744,GSW,201939,Curry,S. Curry,105,150,18,Missed,1,,,0,v,MISS Curry 18' Jump Shot,Missed Shot,Jump Shot,1,356,21700231,2078,8.0,keep_clock(24),2,-1,likely_open,subType: open-like
491,PT00M48.10S,3,1610612744,GSW,201939,Curry,S. Curry,106,266,29,Made,1,89.0,97.0,186,v,Curry 29' 3PT Jump Shot (35 PTS),Made Shot,Jump Shot,1,363,21700231,2112,9.0,turnover(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
609,PT03M19.00S,4,1610612744,GSW,201939,Curry,S. Curry,142,218,26,Missed,1,,,0,v,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,445,21700231,2681,,stale_reset(14),3,-1,likely_open,subType: open-like
26,PT09M35.00S,1,1610612744,GSW,201939,Curry,S. Curry,83,138,16,Made,1,5.0,4.0,9,v,Curry 16' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,1,21,21700236,145,12.0,made_fg(24),2,4,likely_contested,"subType: contested-like, text: pressure-move, distance: mid-range"
54,PT07M17.00S,1,1610612744,GSW,201939,Curry,S. Curry,120,253,28,Missed,1,,,0,v,MISS Curry 28' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,46,21700236,283,20.0,def_reb(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
74,PT06M08.00S,1,1610612744,GSW,201939,Curry,S. Curry,-35,206,21,Made,1,10.0,12.0,22,v,Curry 21' Pullup Jump Shot (4 PTS) (Pachulia 2 AST),Made Shot,Pullup Jump shot,1,63,21700236,352,14.0,def_reb(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
78,PT05M49.00S,1,1610612744,GSW,201939,Curry,S. Curry,5,21,2,Made,1,10.0,14.0,24,v,Curry 2' Running Finger Roll Layup (6 PTS),Made Shot,Running Finger Roll Layup Shot,1,66,21700236,371,20.0,turnover(24),2,1,borderline,distance: at-rim/very close
92,PT04M53.00S,1,1610612744,GSW,201939,Curry,S. Curry,-96,106,14,Missed,1,,,0,v,MISS Curry 14' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,76,21700236,427,13.0,made_fg(24),2,4,likely_contested,"subType: contested-like, text: pressure-move, distance: mid-range"
142,PT02M34.00S,1,1610612744,GSW,201939,Curry,S. Curry,40,256,26,Made,1,17.0,26.0,43,v,Curry 26' 3PT Jump Shot (10 PTS) (McGee 1 AST),Made Shot,Jump Shot,1,109,21700236,566,11.0,def_reb(24),3,-1,likely_open,subType: open-like
153,PT01M51.00S,1,1610612744,GSW,201939,Curry,S. Curry,51,240,25,Made,1,17.0,29.0,46,v,Curry 25' 3PT Pullup Jump Shot (13 PTS),Made Shot,Pullup Jump shot,1,118,21700236,609,19.0,def_reb(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
172,PT00M04.90S,1,1610612744,GSW,201939,Curry,S. Curry,207,150,26,Missed,1,,,0,v,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,133,21700236,716,10.0,def_reb(24),3,-1,likely_open,subType: open-like
301,PT04M23.00S,2,1610612744,GSW,201939,Curry,S. Curry,-200,152,25,Missed,1,,,0,v,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,226,21700236,1177,10.0,def_reb(24),3,-1,likely_open,subType: open-like
325,PT03M20.00S,2,1610612744,GSW,201939,Curry,S. Curry,-230,1,0,Missed,1,,,0,v,MISS Curry 3PT Jump Shot,Missed Shot,Jump Shot,1,241,21700236,1240,9.0,made_fg(24),3,-1,likely_open,"subType: open-like, distance: at-rim/very close, coords: corner-3, corner: catch/spot"
345,PT02M40.00S,2,1610612744,GSW,201939,Curry,S. Curry,96,140,17,Made,1,37.0,56.0,93,v,Curry 17' Pullup Jump Shot (17 PTS),Made Shot,Pullup Jump shot,1,256,21700236,1280,16.0,final_ft(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
347,PT02M11.00S,2,1610612744,GSW,201939,Curry,S. Curry,-47,242,25,Made,1,39.0,59.0,98,v,Curry 25' 3PT Pullup Jump Shot (20 PTS),Made Shot,Pullup Jump shot,1,258,21700236,1309,13.0,made_fg(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
350,PT01M51.00S,2,1610612744,GSW,201939,Curry,S. Curry,16,0,2,Made,1,39.0,61.0,100,v,Curry 2' Running Layup (22 PTS),Made Shot,Running Layup Shot,1,261,21700236,1329,19.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
359,PT00M43.00S,2,1610612744,GSW,201939,Curry,S. Curry,-179,143,23,Missed,1,,,0,v,MISS Curry 23' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,270,21700236,1397,19.0,made_fg(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
395,PT11M45.00S,3,1610612744,GSW,201939,Curry,S. Curry,-19,7,2,Made,1,42.0,66.0,108,v,Curry 2' Cutting Layup Shot (24 PTS) (Green 3 AST),Made Shot,Cutting Layup Shot,1,288,21700236,1455,9.0,period_start(24),2,1,borderline,distance: at-rim/very close
426,PT09M27.00S,3,1610612744,GSW,201939,Curry,S. Curry,67,25,7,Missed,1,,,0,v,MISS Curry 7' Driving Floating Bank Jump Shot,Missed Shot,Driving Floating Bank Jump Shot,1,311,21700236,1593,16.0,def_reb(24),2,2,likely_contested,subType: contested-like
433,PT08M27.00S,3,1610612744,GSW,201939,Curry,S. Curry,-13,189,19,Made,1,50.0,78.0,128,v,Curry 19' Pullup Jump Shot (26 PTS),Made Shot,Pullup Jump shot,1,317,21700236,1653,17.0,def_reb(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
445,PT07M10.00S,3,1610612744,GSW,201939,Curry,S. Curry,221,13,0,Missed,1,,,0,v,MISS Curry 3PT Jump Shot,Missed Shot,Jump Shot,1,326,21700236,1730,9.0,off_reb(14),3,-1,likely_open,"subType: open-like, distance: at-rim/very close, coords: corner-3, corner: catch/spot"
468,PT05M40.00S,3,1610612744,GSW,201939,Curry,S. Curry,201,141,25,Missed,1,,,0,v,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,342,21700236,1820,20.0,def_reb(24),3,-1,likely_open,subType: open-like
497,PT03M21.00S,3,1610612744,GSW,201939,Curry,S. Curry,29,142,14,Made,1,66.0,86.0,152,v,Curry 14' Driving Floating Jump Shot (28 PTS),Made Shot,Driving Floating Jump Shot,1,361,21700236,1959,5.0,made_fg(24),2,4,likely_contested,"subType: contested-like, distance: mid-range, clock: late (<=5s)"
500,PT02M52.00S,3,1610612744,GSW,201939,Curry,S. Curry,-35,25,4,Made,1,68.0,88.0,156,v,Curry 4' Floating Jump Shot (30 PTS) (McGee 2 AST),Made Shot,Floating Jump shot,1,363,21700236,1988,7.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
504,PT02M28.00S,3,1610612744,GSW,201939,Curry,S. Curry,-203,149,25,Made,1,71.0,91.0,162,v,Curry 25' 3PT Pullup Jump Shot (33 PTS),Made Shot,Pullup Jump shot,1,365,21700236,2012,9.0,made_fg(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
675,PT04M40.00S,4,1610612744,GSW,201939,Curry,S. Curry,3,-10,1,Made,1,99.0,107.0,206,v,Curry 1' Driving Layup (39 PTS),Made Shot,Driving Layup Shot,1,488,21700236,2600,9.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
681,PT04M15.00S,4,1610612744,GSW,201939,Curry,S. Curry,-115,137,18,Missed,1,,,0,v,MISS Curry 18' Jump Shot,Missed Shot,Jump Shot,1,493,21700236,2625,12.0,turnover(24),2,-1,likely_open,subType: open-like
9,PT11M24.00S,1,1610612744,GSW,201939,Curry,S. Curry,-229,86,24,Missed,1,,,0,v,MISS Curry 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,4,21700263,36,3.0,made_fg(24),3,0,likely_open,"subType: open-like, clock: late (<=5s)"
39,PT08M32.00S,1,1610612744,GSW,201939,Curry,S. Curry,62,154,17,Missed,1,,,0,v,MISS Curry 17' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,31,21700263,208,21.0,turnover(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
112,PT04M49.00S,1,1610612744,GSW,201939,Curry,S. Curry,-7,0,1,Made,1,18.0,14.0,32,v,Curry 1' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,1,90,21700263,431,2.0,made_fg(24),2,4,likely_contested,"subType: contested-like, distance: at-rim/very close, clock: late (<=5s)"
129,PT04M07.00S,1,1610612744,GSW,201939,Curry,S. Curry,166,179,24,Made,1,22.0,18.0,40,v,Curry 24' 3PT Jump Shot (6 PTS) (Green 3 AST),Made Shot,Jump Shot,1,101,21700263,473,11.0,made_fg(24),3,-1,likely_open,subType: open-like
141,PT03M03.00S,1,1610612744,GSW,201939,Curry,S. Curry,5,138,14,Made,1,26.0,20.0,46,v,Curry 14' Driving Floating Jump Shot (8 PTS),Made Shot,Driving Floating Jump Shot,1,110,21700263,537,9.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: mid-range"
153,PT02M43.00S,1,1610612744,GSW,201939,Curry,S. Curry,119,164,20,Missed,1,,,0,v,MISS Curry 20' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,118,21700263,557,14.0,final_ft(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
291,PT04M59.00S,2,1610612744,GSW,201939,Curry,S. Curry,13,270,27,Missed,1,,,0,v,MISS Curry 27' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,215,21700263,1141,19.0,def_reb(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
314,PT03M02.00S,2,1610612744,GSW,201939,Curry,S. Curry,226,92,24,Missed,1,,,0,v,MISS Curry 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,231,21700263,1258,12.0,made_fg(24),3,-1,likely_open,subType: open-like
322,PT02M38.00S,2,1610612744,GSW,201939,Curry,S. Curry,-225,81,24,Made,1,54.0,44.0,98,v,Curry 24' 3PT Jump Shot (11 PTS) (Green 4 AST),Made Shot,Jump Shot,1,239,21700263,1282,19.0,turnover(24),3,-1,likely_open,subType: open-like
342,PT01M20.00S,2,1610612744,GSW,201939,Curry,S. Curry,-6,12,1,Made,1,60.0,46.0,106,v,Curry 1' Driving Layup (13 PTS),Made Shot,Driving Layup Shot,1,254,21700263,1360,14.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
366,PT11M14.00S,3,1610612744,GSW,201939,Curry,S. Curry,-10,5,1,Made,1,65.0,50.0,115,v,Curry 1' Putback Layup (15 PTS),Made Shot,Putback Layup Shot,1,273,21700263,1486,12.0,off_reb(14),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
369,PT10M40.00S,3,1610612744,GSW,201939,Curry,S. Curry,9,8,1,Missed,1,,,0,v,MISS Curry 1' Running Layup,Missed Shot,Running Layup Shot,1,276,21700263,1520,19.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
379,PT09M55.00S,3,1610612744,GSW,201939,Curry,S. Curry,182,164,24,Missed,1,,,0,v,MISS Curry 24' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,1,285,21700263,1565,20.0,def_reb(24),3,-1,likely_open,subType: open-like
407,PT07M55.00S,3,1610612744,GSW,201939,Curry,S. Curry,152,199,25,Missed,1,,,0,v,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,307,21700263,1685,13.0,turnover(24),3,-1,likely_open,subType: open-like
421,PT07M18.00S,3,1610612744,GSW,201939,Curry,S. Curry,1,3,0,Made,1,73.0,56.0,129,v,Curry Layup (17 PTS) (Green 5 AST),Made Shot,Layup Shot,1,319,21700263,1722,21.0,turnover(24),2,1,borderline,distance: at-rim/very close
442,PT05M51.00S,3,1610612744,GSW,201939,Curry,S. Curry,88,185,20,Made,1,79.0,58.0,137,v,Curry 20' Pullup Jump Shot (19 PTS),Made Shot,Pullup Jump shot,1,334,21700263,1809,16.0,final_ft(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
505,PT01M50.00S,3,1610612744,GSW,201939,Curry,S. Curry,131,3,13,Missed,1,,,0,v,MISS Curry 13' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,379,21700263,2050,7.0,final_ft(24),2,3,likely_contested,"subType: contested-like, distance: mid-range"
521,PT00M05.40S,3,1610612744,GSW,201939,Curry,S. Curry,83,250,26,Made,1,94.0,71.0,165,v,Curry 26' 3PT Jump Shot (24 PTS) (Iguodala 1 AST),Made Shot,Jump Shot,1,395,21700263,2155,6.0,def_reb(24),3,-1,likely_open,subType: open-like
18,PT10M35.00S,1,1610612744,GSW,201939,Curry,S. Curry,-19,11,2,Made,1,4.0,0.0,4,h,Curry 2' Cutting Layup Shot (2 PTS) (Pachulia 1 AST),Made Shot,Cutting Layup Shot,1,12,21700276,85,10.0,def_reb(24),2,1,borderline,distance: at-rim/very close
48,PT07M38.00S,1,1610612744,GSW,201939,Curry,S. Curry,141,217,26,Missed,1,,,0,h,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,35,21700276,262,21.0,def_reb(24),3,-1,likely_open,subType: open-like
65,PT06M26.00S,1,1610612744,GSW,201939,Curry,S. Curry,146,201,25,Made,1,17.0,16.0,33,h,Curry 25' 3PT Step Back Jump Shot (5 PTS) (Pachulia 3 AST),Made Shot,Step Back Jump shot,1,50,21700276,334,11.0,final_ft(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
180,PT10M47.00S,2,1610612744,GSW,201939,Curry,S. Curry,46,154,16,Made,1,37.0,32.0,69,h,Curry 16' Pullup Jump Shot (10 PTS),Made Shot,Pullup Jump shot,1,127,21700276,793,4.0,turnover(24),2,5,likely_contested,"subType: contested-like, text: pressure-move, distance: mid-range, clock: late (<=5s)"
208,PT08M16.00S,2,1610612744,GSW,201939,Curry,S. Curry,-110,289,31,Missed,1,,,0,h,MISS Curry 31' 3PT Jump Shot,Missed Shot,Jump Shot,1,148,21700276,944,15.0,turnover(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
222,PT07M25.00S,2,1610612744,GSW,201939,Curry,S. Curry,-5,13,1,Made,1,46.0,43.0,89,h,Curry 1' Layup (12 PTS) (Iguodala 1 AST),Made Shot,Layup Shot,1,161,21700276,995,19.0,def_reb(24),2,1,borderline,distance: at-rim/very close
230,PT06M54.00S,2,1610612744,GSW,201939,Curry,S. Curry,-224,8,0,Made,1,49.0,43.0,92,h,Curry 3PT Pullup Jump Shot (15 PTS) (Livingston 1 AST),Made Shot,Pullup Jump shot,1,165,21700276,1026,16.0,def_reb(24),3,4,likely_contested,"subType: contested-like, text: pressure-move, distance: at-rim/very close, coords: corner-3"
234,PT06M31.00S,2,1610612744,GSW,201939,Curry,S. Curry,-29,280,28,Made,1,52.0,43.0,95,h,Curry 28' 3PT Jump Shot (18 PTS),Made Shot,Jump Shot,1,168,21700276,1049,19.0,def_reb(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
244,PT05M56.00S,2,1610612744,GSW,201939,Curry,S. Curry,-18,260,26,Missed,1,,,0,h,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,176,21700276,1084,19.0,def_reb(24),3,-1,likely_open,subType: open-like
282,PT04M01.00S,2,1610612744,GSW,201939,Curry,S. Curry,10,15,2,Made,1,58.0,43.0,101,h,Curry 2' Driving Layup (22 PTS),Made Shot,Driving Layup Shot,1,204,21700276,1199,8.0,turnover(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
298,PT02M40.00S,2,1610612744,GSW,201939,Curry,S. Curry,-24,17,3,Made,1,65.0,49.0,114,h,Curry 3' Reverse Layup (26 PTS),Made Shot,Reverse Layup Shot,1,215,21700276,1280,19.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
314,PT01M55.00S,2,1610612744,GSW,201939,Curry,S. Curry,171,193,26,Made,1,71.0,49.0,120,h,Curry 26' 3PT Step Back Jump Shot (30 PTS) (Thompson 1 AST),Made Shot,Step Back Jump shot,1,227,21700276,1325,16.0,def_reb(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
332,PT00M30.50S,2,1610612744,GSW,201939,Curry,S. Curry,107,251,27,Missed,1,,,0,h,MISS Curry 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,239,21700276,1410,23.0,def_reb(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
368,PT10M52.00S,3,1610612744,GSW,201939,Curry,S. Curry,-16,1,2,Made,1,78.0,53.0,131,h,Curry 2' Running Reverse Layup (33 PTS) (Casspi 4 AST),Made Shot,Running Reverse Layup Shot,1,259,21700276,1508,16.0,turnover(24),2,1,borderline,distance: at-rim/very close
413,PT07M18.00S,3,1610612744,GSW,201939,Curry,S. Curry,35,130,13,Missed,1,,,0,h,MISS Curry 13' Jump Shot,Missed Shot,Jump Shot,1,293,21700276,1722,14.0,keep_clock(24),2,0,likely_open,"subType: open-like, distance: mid-range"
435,PT05M16.00S,3,1610612744,GSW,201939,Curry,S. Curry,100,242,26,Missed,1,,,0,h,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,312,21700276,1844,14.0,def_reb(24),3,-1,likely_open,subType: open-like
466,PT03M16.00S,3,1610612744,GSW,201939,Curry,S. Curry,-225,-1,0,Missed,1,,,0,h,MISS Curry 3PT Jump Shot,Missed Shot,Jump Shot,1,335,21700276,1964,21.0,def_reb(24),3,-1,likely_open,"subType: open-like, distance: at-rim/very close, coords: corner-3, corner: catch/spot"
477,PT02M36.00S,3,1610612744,GSW,201939,Curry,S. Curry,-9,285,29,Missed,1,,,0,h,MISS Curry 29' 3PT Jump Shot,Missed Shot,Jump Shot,1,346,21700276,2004,12.0,off_reb(14),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
9,PT11M38.00S,1,1610612744,GSW,201939,Curry,S. Curry,-155,226,27,Missed,1,,,0,h,MISS Curry 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,5,21700284,22,20.0,turnover(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
61,PT06M57.00S,1,1610612744,GSW,201939,Curry,S. Curry,172,211,27,Missed,1,,,0,h,MISS Curry 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,48,21700284,303,9.0,made_fg(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
69,PT06M19.00S,1,1610612744,GSW,201939,Curry,S. Curry,18,16,2,Missed,1,,,0,h,MISS Curry 2' Layup,Missed Shot,Layup Shot,1,55,21700284,341,20.0,def_reb(24),2,1,borderline,distance: at-rim/very close
77,PT05M55.00S,1,1610612744,GSW,201939,Curry,S. Curry,136,148,20,Missed,1,,,0,h,MISS Curry 20' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,62,21700284,365,10.0,def_foul_14(14),2,3,likely_contested,"subType: contested-like, text: pressure-move"
99,PT04M17.00S,1,1610612744,GSW,201939,Curry,S. Curry,-82,247,26,Missed,1,,,0,h,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,80,21700284,463,15.0,def_reb(24),3,-1,likely_open,subType: open-like
129,PT02M37.00S,1,1610612744,GSW,201939,Curry,S. Curry,22,106,11,Missed,1,,,0,h,MISS Curry 11' Jump Shot,Missed Shot,Jump Shot,1,101,21700284,563,21.0,def_reb(24),2,0,likely_open,"subType: open-like, distance: mid-range"
