personId,playerName,total_shots,actual_points,exp_points,points_diff,pct_diff
1631288,Cain,158,162,170.48010551710072,-8.480105517100725,-4.974220158520791
1631170,Jaquez Jr.,462,463,487.3703969917933,-24.370396991793314,-5.0003748972990465
1630568,Garza,105,114,120.10299009091067,-6.102990090910666,-5.081421596643968
203486,Plumlee,202,250,263.4323820611346,-13.432382061134604,-5.098967319949364
1630188,Smith,408,452,476.95959626199954,-24.959596261999536,-5.2330520503393885
1630552,Johnson,542,586,618.577438229516,-32.57743822951602,-5.266500772765144
1626172,Looney,278,288,304.4225923964075,-16.42259239640748,-5.394651665177999
1629651,Claxton,568,645,681.8270986878102,-36.827098687810235,-5.401229248058948
1626156,Russell,638,611,646.4157867376754,-35.415786737675376,-5.478785121966144
1630526,Robinson-Earl,347,372,394.10209742549324,-22.10209742549324,-5.608201907033155
202710,Butler III,334,337,357.13593985147935,-20.13593985147935,-5.638156573737003
203914,Harris,133,138,146.27775674729338,-8.277756747293381,-5.658891920713939
1630703,Henderson,685,679,720.2805890305018,-41.2805890305018,-5.731173704726429
1641715,Whitmore,403,423,449.44158772449526,-26.441587724495264,-5.883195862316401
1628975,Carter,146,145,154.13585845707087,-9.135858457070867,-5.927108252057261
1641767,Sheppard,287,308,327.51999538277033,-19.519995382770333,-5.959921854767668
1629006,Okogie,212,220,234.17451638481054,-14.174516384810545,-6.052945501577617
1628374,Markkanen,700,730,777.1278216014265,-47.12782160142649,-6.064351275031901
1628970,Bridges,1089,1079,1148.989823513403,-69.98982351340305,-6.091417101085892
1628997,Martin,304,295,314.44376444487614,-19.443764444876138,-6.183523035978148
1641871,Reath,166,174,185.49850712790973,-11.498507127909733,-6.19867260347006
1631111,Moore Jr.,126,132,140.78031004294115,-8.780310042941153,-6.236843541421074
1631106,Eason,559,607,648.0250990110156,-41.02509901101564,-6.330778817955952
1628384,Anunoby,1027,1149,1227.6589957573224,-78.65899575732237,-6.40722969137713
1626168,Lyles,374,395,422.2469506212041,-27.24695062120412,-6.452831939413528
1630194,Reed,142,152,162.55314678384474,-10.553146783844738,-6.4920809420369405
1627936,Caruso,314,340,363.8001757184578,-23.800175718457808,-6.542083233088982
1631323,Fontecchio,373,376,402.5828903298824,-26.58289032988239,-6.603068569907264
1629628,Barrett,982,1027,1100.38926778192,-73.3892677819199,-6.6693853926800175
1631230,Barlow,113,127,136.10224134044367,-9.102241340443669,-6.687747661847124
1641842,Holland II,416,430,461.7599151068544,-31.759915106854407,-6.877999862657272
