actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,actionId,gameId,ABS_TIME,SHOT_CLOCK_APPROX,SHOT_CLOCK_SOURCE,shotValue,contest_score,contest_label,contest_reasons
264,PT01M02.00S,2,1610612744,GSW,201939,Curry,S. Curry,-5,217,22,Made,1,71.0,55.0,126,h,Curry 22' Pullup Jump Shot (12 PTS),Made Shot,Pullup Jump shot,1,239,21500769,1378,16.0,turnover(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
274,PT00M05.80S,2,1610612744,GSW,201939,Curry,S. Curry,-142,90,17,Made,1,73.0,59.0,132,h,Curry 17' Step Back Jump Shot (14 PTS),Made Shot,Step Back Jump shot,1,248,21500769,1435,3.0,made_fg(24),2,4,likely_contested,"subType: contested-like, text: pressure-move, clock: late (<=5s)"
292,PT10M43.00S,3,1610612744,GSW,201939,Curry,S. Curry,27,165,17,Missed,1,,,0,h,MISS Curry 17' Jump Shot,Missed Shot,Jump Shot,1,264,21500769,1517,11.0,made_fg(24),2,-1,likely_open,subType: open-like
319,PT07M59.00S,3,1610612744,GSW,201939,Curry,S. Curry,-7,11,1,Made,1,81.0,65.0,146,h,Curry 1' Running Reverse Layup (16 PTS),Made Shot,Running Reverse Layup Shot,1,292,21500769,1681,18.0,turnover(24),2,1,borderline,distance: at-rim/very close
323,PT07M13.00S,3,1610612744,GSW,201939,Curry,S. Curry,-63,77,10,Missed,1,,,0,h,MISS Curry 10' Jump Shot,Missed Shot,Jump Shot,1,296,21500769,1727,3.0,turnover(24),2,1,borderline,"subType: open-like, distance: mid-range, clock: late (<=5s)"
330,PT06M58.00S,3,1610612744,GSW,201939,Curry,S. Curry,4,16,2,Made,1,83.0,65.0,148,h,Curry 2' Driving Finger Roll Layup (18 PTS),Made Shot,Driving Finger Roll Layup Shot,1,304,21500769,1742,20.0,def_reb(24),2,1,borderline,distance: at-rim/very close
357,PT03M59.00S,3,1610612744,GSW,201939,Curry,S. Curry,110,232,26,Missed,1,,,0,h,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,332,21500769,1921,4.0,made_fg(24),3,0,likely_open,"subType: open-like, clock: late (<=5s)"
389,PT01M34.00S,3,1610612744,GSW,201939,Curry,S. Curry,-11,2,1,Missed,1,,,0,h,MISS Curry 1' Driving Layup,Missed Shot,Driving Layup Shot,1,364,21500769,2066,9.0,off_foul(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
402,PT00M47.20S,3,1610612744,GSW,201939,Curry,S. Curry,-4,38,4,Made,1,91.0,81.0,172,h,Curry 4' Driving Bank Shot (20 PTS),Made Shot,Driving Bank shot,1,374,21500769,2113,16.0,made_fg(24),2,1,borderline,distance: at-rim/very close
405,PT00M12.80S,3,1610612744,GSW,201939,Curry,S. Curry,-96,232,25,Missed,1,,,0,h,MISS Curry 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,376,21500769,2148,5.0,made_fg(24),3,4,likely_contested,"subType: contested-like, text: pressure-move, clock: late (<=5s)"
467,PT06M40.00S,4,1610612744,GSW,201939,Curry,S. Curry,-4,11,1,Missed,1,,,0,h,MISS Curry 1' Driving Reverse Layup,Missed Shot,Driving Reverse Layup Shot,1,441,21500769,2480,6.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
473,PT06M20.00S,4,1610612744,GSW,201939,Curry,S. Curry,-25,26,4,Missed,1,,,0,h,MISS Curry 4' Driving Bank Shot,Missed Shot,Driving Bank shot,1,447,21500769,2500,13.0,def_reb(24),2,1,borderline,distance: at-rim/very close
491,PT04M40.00S,4,1610612744,GSW,201939,Curry,S. Curry,-96,237,26,Missed,1,,,0,h,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,461,21500769,2600,10.0,made_fg(24),3,-1,likely_open,subType: open-like
503,PT04M10.00S,4,1610612744,GSW,201939,Curry,S. Curry,-6,85,9,Missed,1,,,0,h,MISS Curry 9' Jump Shot,Missed Shot,Jump Shot,1,468,21500769,2630,10.0,final_ft(24),2,0,likely_open,"subType: open-like, distance: mid-range"
528,PT02M24.00S,4,1610612744,GSW,201939,Curry,S. Curry,14,11,2,Made,1,107.0,104.0,211,h,Curry 2' Driving Layup (22 PTS) (Green 5 AST),Made Shot,Driving Layup Shot,1,489,21500769,2736,1.0,def_reb(24),2,4,likely_contested,"subType: contested-like, distance: at-rim/very close, clock: late (<=5s)"
540,PT01M20.00S,4,1610612744,GSW,201939,Curry,S. Curry,186,203,28,Missed,1,,,0,h,MISS Curry 28' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,498,21500769,2800,12.0,final_ft(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
542,PT00M54.20S,4,1610612744,GSW,201939,Curry,S. Curry,-7,28,3,Made,1,112.0,106.0,218,h,Curry 3' Layup (24 PTS) (Green 6 AST),Made Shot,Layup Shot,1,500,21500769,2826,,stale_reset(14),2,1,borderline,distance: at-rim/very close
549,PT00M33.60S,4,1610612744,GSW,201939,Curry,S. Curry,133,111,17,Made,1,114.0,108.0,222,h,Curry 17' Pullup Jump Shot (26 PTS),Made Shot,Pullup Jump shot,1,505,21500769,2847,7.0,final_ft(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
10,PT10M16.00S,1,1610612744,GSW,201939,Curry,S. Curry,-156,259,30,Made,1,7.0,2.0,9,h,Curry 30' 3PT Pullup Jump Shot (3 PTS) (K. Thompson 1 AST),Made Shot,Pullup Jump shot,1,12,21500788,104,,stale_reset(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
12,PT09M59.00S,1,1610612744,GSW,201939,Curry,S. Curry,12,16,2,Made,1,9.0,2.0,11,h,Curry 2' Running Finger Roll Layup (5 PTS) (Green 2 AST),Made Shot,Running Finger Roll Layup Shot,1,15,21500788,121,19.0,turnover(24),2,1,borderline,distance: at-rim/very close
30,PT08M07.00S,1,1610612744,GSW,201939,Curry,S. Curry,2,11,1,Made,1,13.0,8.0,21,h,Curry 1' Driving Layup (7 PTS),Made Shot,Driving Layup Shot,1,32,21500788,233,13.0,turnover(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
77,PT03M59.00S,1,1610612744,GSW,201939,Curry,S. Curry,-184,174,25,Made,1,24.0,16.0,40,h,Curry 25' 3PT Pullup Jump Shot (10 PTS),Made Shot,Pullup Jump shot,1,79,21500788,481,16.0,turnover(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
79,PT03M33.00S,1,1610612744,GSW,201939,Curry,S. Curry,-70,242,25,Made,1,27.0,18.0,45,h,Curry 25' 3PT Jump Shot (13 PTS) (Iguodala 3 AST),Made Shot,Jump Shot,1,81,21500788,507,13.0,made_fg(24),3,-1,likely_open,subType: open-like
82,PT03M02.00S,1,1610612744,GSW,201939,Curry,S. Curry,-228,2,0,Made,1,30.0,18.0,48,h,Curry 3PT Jump Shot (16 PTS) (K. Thompson 2 AST),Made Shot,Jump Shot,1,84,21500788,538,8.0,def_reb(24),3,-1,likely_open,"subType: open-like, distance: at-rim/very close, coords: corner-3, corner: catch/spot"
100,PT01M20.00S,1,1610612744,GSW,201939,Curry,S. Curry,-209,170,27,Made,1,38.0,22.0,60,h,Curry 27' 3PT Pullup Jump Shot (19 PTS),Made Shot,Pullup Jump shot,1,99,21500788,640,9.0,made_fg(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
117,PT00M03.20S,1,1610612744,GSW,201939,Curry,S. Curry,137,264,30,Missed,1,,,0,h,MISS Curry 30' 3PT Jump Shot,Missed Shot,Jump Shot,1,112,21500788,717,19.0,def_reb(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
192,PT06M06.00S,2,1610612744,GSW,201939,Curry,S. Curry,12,16,2,Missed,1,,,0,h,MISS Curry 2' Layup,Missed Shot,Layup Shot,1,177,21500788,1074,5.0,made_fg(24),2,2,likely_contested,"distance: at-rim/very close, clock: late (<=5s)"
252,PT02M46.00S,2,1610612744,GSW,201939,Curry,S. Curry,-24,311,31,Made,1,65.0,54.0,119,h,Curry 31' 3PT Pullup Jump Shot (24 PTS),Made Shot,Pullup Jump shot,1,227,21500788,1274,14.0,made_fg(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
269,PT02M11.00S,2,1610612744,GSW,201939,Curry,S. Curry,9,52,5,Missed,1,,,0,h,MISS Curry 5' Floating Jump Shot,Missed Shot,Floating Jump shot,1,242,21500788,1309,14.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
300,PT00M46.20S,2,1610612744,GSW,201939,Curry,S. Curry,-20,3,2,Made,1,69.0,61.0,130,h,Curry 2' Driving Reverse Layup (26 PTS),Made Shot,Driving Reverse Layup Shot,1,264,21500788,1394,4.0,final_ft(24),2,4,likely_contested,"subType: contested-like, distance: at-rim/very close, clock: late (<=5s)"
318,PT11M30.00S,3,1610612744,GSW,201939,Curry,S. Curry,-30,254,26,Missed,1,,,0,h,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,281,21500788,1470,9.0,def_reb(24),3,-1,likely_open,subType: open-like
332,PT09M54.00S,3,1610612744,GSW,201939,Curry,S. Curry,-240,7,24,Missed,1,,,0,h,MISS Curry 24' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,294,21500788,1566,8.0,def_reb(24),3,3,likely_contested,"subType: contested-like, text: pressure-move, coords: corner-3"
336,PT09M23.00S,3,1610612744,GSW,201939,Curry,S. Curry,0,16,2,Made,1,71.0,74.0,145,h,Curry 2' Driving Reverse Layup (28 PTS) (Bogut 1 AST),Made Shot,Driving Reverse Layup Shot,1,298,21500788,1597,13.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
345,PT08M40.00S,3,1610612744,GSW,201939,Curry,S. Curry,55,252,26,Missed,1,,,0,h,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,306,21500788,1640,6.0,def_reb(24),3,-1,likely_open,subType: open-like
353,PT07M58.00S,3,1610612744,GSW,201939,Curry,S. Curry,22,16,3,Made,1,73.0,74.0,147,h,Curry 3' Running Reverse Layup (30 PTS),Made Shot,Running Reverse Layup Shot,1,314,21500788,1682,15.0,def_reb(24),2,1,borderline,distance: at-rim/very close
360,PT07M12.00S,3,1610612744,GSW,201939,Curry,S. Curry,191,170,26,Missed,1,,,0,h,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,320,21500788,1728,10.0,off_reb(14),3,-1,likely_open,subType: open-like
412,PT02M02.00S,3,1610612744,GSW,201939,Curry,S. Curry,-45,262,27,Made,1,90.0,90.0,180,h,Curry 27' 3PT Pullup Jump Shot (35 PTS),Made Shot,Pullup Jump shot,1,369,21500788,2038,13.0,final_ft(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
418,PT01M29.00S,3,1610612744,GSW,201939,Curry,S. Curry,-99,249,27,Missed,1,,,0,h,MISS Curry 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,380,21500788,2071,19.0,def_reb(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
505,PT06M23.00S,4,1610612744,GSW,201939,Curry,S. Curry,210,169,27,Missed,1,,,0,h,MISS Curry 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,459,21500788,2497,7.0,final_ft(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
523,PT04M38.00S,4,1610612744,GSW,201939,Curry,S. Curry,87,67,11,Missed,1,,,0,h,MISS Curry 11' Floating Jump Shot,Missed Shot,Floating Jump shot,1,477,21500788,2602,2.0,off_reb(14),2,4,likely_contested,"subType: contested-like, distance: mid-range, clock: late (<=5s)"
534,PT03M30.00S,4,1610612744,GSW,201939,Curry,S. Curry,207,169,27,Missed,1,,,0,h,MISS Curry 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,488,21500788,2670,9.0,off_reb(14),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
567,PT01M22.00S,4,1610612744,GSW,201939,Curry,S. Curry,10,252,25,Missed,1,,,0,h,MISS Curry 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,511,21500788,2798,7.0,made_fg(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
6,PT11M22.00S,1,1610612744,GSW,201939,Curry,S. Curry,127,-1,13,Made,1,2.0,4.0,6,v,Curry 13' Jump Shot (2 PTS),Made Shot,Jump Shot,1,7,21500799,38,14.0,off_reb(14),2,0,likely_open,"subType: open-like, distance: mid-range"
10,PT10M16.00S,1,1610612744,GSW,201939,Curry,S. Curry,238,26,24,Made,1,7.0,10.0,17,v,Curry 24' 3PT Jump Shot (5 PTS) (Green 1 AST),Made Shot,Jump Shot,1,11,21500799,104,3.0,made_fg(24),3,-1,likely_open,"subType: open-like, coords: corner-3, corner: catch/spot, clock: late (<=5s)"
48,PT06M13.00S,1,1610612744,GSW,201939,Curry,S. Curry,141,205,25,Missed,1,,,0,v,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,49,21500799,347,18.0,def_reb(24),3,-1,likely_open,subType: open-like
51,PT05M47.00S,1,1610612744,GSW,201939,Curry,S. Curry,-68,36,8,Made,1,17.0,19.0,36,v,Curry 8' Turnaround Bank Shot (7 PTS),Made Shot,Turnaround Bank shot,1,52,21500799,373,8.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: mid-range"
54,PT05M09.00S,1,1610612744,GSW,201939,Curry,S. Curry,-238,33,24,Made,1,17.0,22.0,39,v,Curry 24' 3PT Jump Bank Shot (10 PTS) (Iguodala 1 AST),Made Shot,Jump Bank Shot,1,55,21500799,411,9.0,turnover(24),3,2,likely_contested,"subType: contested-like, coords: corner-3"
70,PT04M02.00S,1,1610612744,GSW,201939,Curry,S. Curry,-17,242,24,Missed,1,,,0,v,MISS Curry 24' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,67,21500799,478,11.0,final_ft(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
212,PT03M29.00S,2,1610612744,GSW,201939,Curry,S. Curry,119,264,29,Made,1,35.0,48.0,83,v,Curry 29' 3PT Step Back Jump Shot (15 PTS),Made Shot,Step Back Jump shot,1,198,21500799,1231,20.0,def_reb(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
222,PT03M03.00S,2,1610612744,GSW,201939,Curry,S. Curry,174,234,29,Made,1,35.0,51.0,86,v,Curry 29' 3PT Jump Shot (18 PTS),Made Shot,Jump Shot,1,205,21500799,1257,16.0,def_reb(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
225,PT02M41.00S,2,1610612744,GSW,201939,Curry,S. Curry,137,232,27,Missed,1,,,0,v,MISS Curry 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,208,21500799,1279,16.0,turnover(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
236,PT01M42.00S,2,1610612744,GSW,201939,Curry,S. Curry,14,46,5,Missed,1,,,0,v,MISS Curry 5' Hook Shot,Missed Shot,Hook Shot,1,218,21500799,1338,9.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
285,PT08M42.00S,3,1610612744,GSW,201939,Curry,S. Curry,0,252,25,Missed,1,,,0,v,MISS Curry 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,264,21500799,1638,15.0,made_fg(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
291,PT08M21.00S,3,1610612744,GSW,201939,Curry,S. Curry,217,105,24,Made,1,52.0,66.0,118,v,Curry 24' 3PT Jump Shot (21 PTS) (Bogut 2 AST),Made Shot,Jump Shot,1,268,21500799,1659,9.0,made_fg(24),3,-1,likely_open,subType: open-like
309,PT06M38.00S,3,1610612744,GSW,201939,Curry,S. Curry,-230,105,25,Missed,1,,,0,v,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,287,21500799,1762,19.0,def_reb(24),3,-1,likely_open,subType: open-like
334,PT04M26.00S,3,1610612744,GSW,201939,Curry,S. Curry,0,-1,0,Made,1,58.0,78.0,136,v,Curry Driving Finger Roll Layup (23 PTS),Made Shot,Driving Finger Roll Layup Shot,1,310,21500799,1894,8.0,made_fg(24),2,1,borderline,distance: at-rim/very close
379,PT02M12.00S,3,1610612744,GSW,201939,Curry,S. Curry,-6,49,5,Missed,1,,,0,v,MISS Curry 5' Floating Jump Shot,Missed Shot,Floating Jump shot,1,350,21500799,2028,5.0,off_reb(14),2,4,likely_contested,"subType: contested-like, distance: at-rim/very close, clock: late (<=5s)"
381,PT02M08.00S,3,1610612744,GSW,201939,Curry,S. Curry,-7,23,2,Missed,1,,,0,v,MISS Curry 2' Putback Layup,Missed Shot,Putback Layup Shot,1,353,21500799,2032,12.0,off_reb(14),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
387,PT01M29.00S,3,1610612744,GSW,201939,Curry,S. Curry,6,-1,1,Made,1,70.0,85.0,155,v,Curry 1' Driving Layup (26 PTS),Made Shot,Driving Layup Shot,1,359,21500799,2071,18.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
8,PT10M50.00S,1,1610612744,GSW,201939,Curry,S. Curry,19,2,2,Made,1,2.0,4.0,6,v,Curry 2' Running Layup (2 PTS) (Green 2 AST),Made Shot,Running Layup Shot,1,9,21500815,70,19.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
15,PT09M41.00S,1,1610612744,GSW,201939,Curry,S. Curry,-96,223,24,Made,1,7.0,9.0,16,v,Curry 24' 3PT Jump Shot (5 PTS),Made Shot,Jump Shot,1,16,21500815,139,15.0,made_fg(24),3,-1,likely_open,subType: open-like
20,PT08M56.00S,1,1610612744,GSW,201939,Curry,S. Curry,-89,242,26,Missed,1,,,0,v,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,22,21500815,184,18.0,turnover(24),3,-1,likely_open,subType: open-like
28,PT08M05.00S,1,1610612744,GSW,201939,Curry,S. Curry,-110,218,24,Made,1,15.0,14.0,29,v,Curry 24' 3PT Jump Shot (8 PTS) (Green 4 AST),Made Shot,Jump Shot,1,29,21500815,235,9.0,final_ft(24),3,-1,likely_open,subType: open-like
33,PT07M06.00S,1,1610612744,GSW,201939,Curry,S. Curry,-235,33,24,Missed,1,,,0,v,MISS Curry 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,34,21500815,294,11.0,made_fg(24),3,-2,likely_open,"subType: open-like, coords: corner-3, corner: catch/spot"
37,PT06M48.00S,1,1610612744,GSW,201939,Curry,S. Curry,-227,7,0,Made,1,19.0,17.0,36,v,Curry 3PT Jump Shot (11 PTS) (K. Thompson 1 AST),Made Shot,Jump Shot,1,38,21500815,312,16.0,def_reb(24),3,-1,likely_open,"subType: open-like, distance: at-rim/very close, coords: corner-3, corner: catch/spot"
53,PT05M17.00S,1,1610612744,GSW,201939,Curry,S. Curry,-27,2,3,Made,1,23.0,23.0,46,v,Curry 3' Cutting Layup Shot (13 PTS) (Green 5 AST),Made Shot,Cutting Layup Shot,1,51,21500815,403,12.0,made_fg(24),2,1,borderline,distance: at-rim/very close
62,PT04M33.00S,1,1610612744,GSW,201939,Curry,S. Curry,-61,237,24,Missed,1,,,0,v,MISS Curry 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,62,21500815,447,15.0,made_fg(24),3,-1,likely_open,subType: open-like
77,PT03M39.00S,1,1610612744,GSW,201939,Curry,S. Curry,25,-1,3,Missed,1,,,0,v,MISS Curry 3' Driving Layup,Missed Shot,Driving Layup Shot,1,77,21500815,501,12.0,final_ft(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
90,PT02M29.00S,1,1610612744,GSW,201939,Curry,S. Curry,10,41,4,Missed,1,,,0,v,MISS Curry 4' Floating Jump Shot,Missed Shot,Floating Jump shot,1,91,21500815,571,15.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
97,PT01M53.00S,1,1610612744,GSW,201939,Curry,S. Curry,-155,185,24,Made,1,30.0,29.0,59,v,Curry 24' 3PT Jump Shot (16 PTS) (Iguodala 1 AST),Made Shot,Jump Shot,1,97,21500815,607,10.0,def_reb(24),3,-1,likely_open,subType: open-like
109,PT00M52.90S,1,1610612744,GSW,201939,Curry,S. Curry,110,131,17,Missed,1,,,0,v,MISS Curry 17' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,107,21500815,668,7.0,off_reb(14),2,3,likely_contested,"subType: contested-like, text: pressure-move"
114,PT00M14.90S,1,1610612744,GSW,201939,Curry,S. Curry,-1,154,15,Missed,1,,,0,v,MISS Curry 15' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,112,21500815,706,6.0,made_fg(24),2,4,likely_contested,"subType: contested-like, text: pressure-move, distance: mid-range"
201,PT03M55.00S,2,1610612744,GSW,201939,Curry,S. Curry,9,41,4,Missed,1,,,0,v,MISS Curry 4' Floating Jump Shot,Missed Shot,Floating Jump shot,1,192,21500815,1205,15.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
206,PT03M30.00S,2,1610612744,GSW,201939,Curry,S. Curry,17,2,2,Made,1,58.0,52.0,110,v,Curry 2' Driving Layup (18 PTS),Made Shot,Driving Layup Shot,1,197,21500815,1230,17.0,def_reb(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
218,PT02M09.00S,2,1610612744,GSW,201939,Curry,S. Curry,153,193,25,Made,1,60.0,55.0,115,v,Curry 25' 3PT Pullup Jump Shot (21 PTS),Made Shot,Pullup Jump shot,1,211,21500815,1311,14.0,turnover(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
250,PT01M00.00S,2,1610612744,GSW,201939,Curry,S. Curry,135,228,26,Made,1,64.0,60.0,124,v,Curry 26' 3PT Pullup Jump Shot (24 PTS),Made Shot,Pullup Jump shot,1,239,21500815,1380,18.0,final_ft(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
277,PT10M36.00S,3,1610612744,GSW,201939,Curry,S. Curry,195,149,25,Missed,1,,,0,v,MISS Curry 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,260,21500815,1524,18.0,made_fg(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
291,PT08M44.00S,3,1610612744,GSW,201939,Curry,S. Curry,-127,210,25,Made,1,75.0,69.0,144,v,Curry 25' 3PT Jump Shot (27 PTS) (Barnes 2 AST),Made Shot,Jump Shot,1,276,21500815,1636,13.0,keep_clock(24),3,-1,likely_open,subType: open-like
313,PT06M16.00S,3,1610612744,GSW,201939,Curry,S. Curry,25,224,23,Made,1,84.0,73.0,157,v,Curry 23' Pullup Jump Shot (29 PTS) (Green 7 AST),Made Shot,Pullup Jump shot,1,295,21500815,1784,10.0,made_fg(24),2,3,likely_contested,"subType: contested-like, text: pressure-move"
339,PT04M47.00S,3,1610612744,GSW,201939,Curry,S. Curry,69,234,24,Missed,1,,,0,v,MISS Curry 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,322,21500815,1873,14.0,keep_clock(19),3,-1,likely_open,subType: open-like
342,PT04M26.00S,3,1610612744,GSW,201939,Curry,S. Curry,-17,7,2,Made,1,90.0,75.0,165,v,Curry 2' Driving Layup (31 PTS) (Barbosa 1 AST),Made Shot,Driving Layup Shot,1,325,21500815,1894,13.0,made_fg(24),2,3,likely_contested,"subType: contested-like, distance: at-rim/very close"
359,PT03M13.00S,3,1610612744,GSW,201939,Curry,S. Curry,-196,178,26,Missed,1,,,0,v,MISS Curry 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,342,21500815,1967,17.0,def_reb(24),3,-1,likely_open,subType: open-like
21,PT09M27.00S,1,1610612744,GSW,201939,Curry,S. Curry,74,252,26,Made,1,4.0,10.0,14,v,Curry 26' 3PT Pullup Jump Shot (3 PTS),Made Shot,Pullup Jump shot,1,22,21500822,153,16.0,def_reb(24),3,3,likely_contested,"subType: contested-like, text: pressure-move"
28,PT08M34.00S,1,1610612744,GSW,201939,Curry,S. Curry,14,23,3,Missed,1,,,0,v,MISS Curry 3' Layup,Missed Shot,Layup Shot,1,29,21500822,206,13.0,def_foul_14(14),2,1,borderline,distance: at-rim/very close
43,PT07M06.00S,1,1610612744,GSW,201939,Curry,S. Curry,20,8,2,Made,1,8.0,14.0,22,v,Curry 2' Layup (5 PTS) (Green 1 AST),Made Shot,Layup Shot,1,44,21500822,294,10.0,made_fg(24),2,1,borderline,distance: at-rim/very close
51,PT06M11.00S,1,1610612744,GSW,201939,Curry,S. Curry,9,16,2,Made,1,8.0,19.0,27,v,Curry 2' Cutting Finger Roll Layup Shot (7 PTS) (Green 2 AST),Made Shot,Cutting Finger Roll Layup Shot,1,52,21500822,349,18.0,def_reb(24),2,1,borderline,distance: at-rim/very close
56,PT05M26.00S,1,1610612744,GSW,201939,Curry,S. Curry,10,21,2,Missed,1,,,0,v,MISS Curry 2' Layup,Missed Shot,Layup Shot,1,57,21500822,394,5.0,made_fg(24),2,2,likely_contested,"distance: at-rim/very close, clock: late (<=5s)"
138,PT10M31.00S,2,1610612744,GSW,201939,Curry,S. Curry,63,247,25,Missed,1,,,0,v,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,131,21500822,809,9.0,def_foul_14(14),3,-1,likely_open,subType: open-like
147,PT09M39.00S,2,1610612744,GSW,201939,Curry,S. Curry,82,134,16,Missed,1,,,0,v,MISS Curry 16' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,140,21500822,861,3.0,off_foul(24),2,5,likely_contested,"subType: contested-like, text: pressure-move, distance: mid-range, clock: late (<=5s)"
261,PT00M42.90S,2,1610612744,GSW,201939,Curry,S. Curry,-68,262,27,Missed,1,,,0,v,MISS Curry 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,238,21500822,1398,6.0,turnover(24),3,-2,likely_open,"subType: open-like, distance: deep above-break 3 (>=27ft)"
269,PT11M45.00S,3,1610612744,GSW,201939,Curry,S. Curry,-199,-11,20,Missed,1,,,0,v,MISS Curry 20' Jump Shot,Missed Shot,Jump Shot,1,245,21500822,1455,9.0,period_start(24),2,-1,likely_open,subType: open-like
297,PT07M59.00S,3,1610612744,GSW,201939,Curry,S. Curry,10,18,2,Missed,1,,,0,v,MISS Curry 2' Finger Roll Layup,Missed Shot,Finger Roll Layup Shot,1,275,21500822,1681,12.0,made_fg(24),2,1,borderline,distance: at-rim/very close
336,PT04M49.00S,3,1610612744,GSW,201939,Curry,S. Curry,151,203,25,Missed,1,,,0,v,MISS Curry 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,312,21500822,1871,14.0,final_ft(24),3,-1,likely_open,subType: open-like
373,PT01M19.00S,3,1610612744,GSW,201939,Curry,S. Curry,-120,237,27,Made,1,79.0,87.0,166,v,Curry 27' 3PT Pullup Jump Shot (18 PTS) (Green 7 AST),Made Shot,Pullup Jump shot,1,349,21500822,2081,11.0,made_fg(24),3,2,likely_contested,"subType: contested-like, text: pressure-move, distance: deep above-break 3 (>=27ft)"
477,PT02M57.00S,4,1610612744,GSW,201939,Curry,S. Curry,177,188,26,Made,1,99.0,113.0,212,v,Curry 26' 3PT Jump Shot (23 PTS) (Green 10 AST),Made Shot,Jump Shot,1,440,21500822,2703,11.0,off_reb(14),3,-1,likely_open,subType: open-like
